src,src_name,tgt,tgt_name,length_km,near_substation_id,near_substation_name,distance_to_path_px
308471,TORRANCE,310504,BANDINI,35.08,303540,CARSON,21.093861166923
308471,TORRANCE,310504,BANDINI,35.08,303303,HUGHTRON,23.216937537095355
308471,TORRANCE,310504,BANDINI,35.08,306060,LAGUNA BELL,23.700569613408042
307274,CAMERON,308471,TORRANCE,21.77,300390,HINSON,4.429220431472494
307274,CAMERON,308471,TORRANCE,21.77,308806,MOBILOIL,4.599999999999966
307274,CAMERON,308471,TORRANCE,21.77,304137,HALLDALE,7.0001785691509335
307274,CAMERON,308471,TORRANCE,21.77,306365,ARCOGEN,11.54000397024326
307274,CAMERON,308471,TORRANCE,21.77,310179,WILMINGTON (STATION C),12.683782215782106
307274,CAMERON,308471,TORRANCE,21.77,306844,LA FRESA,14.888982503851663
307274,CAMERON,308471,TORRANCE,21.77,303303,HUGHTRON,23.216937537095355
307274,CAMERON,308471,TORRANCE,21.77,308216,ROLLING HILLS,29.07824788394231
301637,STATION N (AIRPORT),308471,TORRANCE,20.48,310204,EL NIDO,2.1094336647338494
301637,STATION N (AIRPORT),308471,TORRANCE,20.48,309156,FELTON,5.681295599813094
301637,STATION N (AIRPORT),308471,TORRANCE,20.48,305084,VICTORIA,12.449999999999934
301637,STATION N (AIRPORT),308471,TORRANCE,20.48,308806,MOBILOIL,12.817367124335632
301637,STATION N (AIRPORT),308471,TORRANCE,20.48,307832,UNKNOWN307832,14.593289553764142
301637,STATION N (AIRPORT),308471,TORRANCE,20.48,306091,DOUGLAS,14.696264831582212
301637,STATION N (AIRPORT),308471,TORRANCE,20.48,302297,TRISONIC,18.192121921315298
301637,STATION N (AIRPORT),308471,TORRANCE,20.48,306844,LA FRESA,22.266847554155568
303099,STATION D (FAIRFAX),308471,TORRANCE,29.38,310204,EL NIDO,2.1094336647338494
303099,STATION D (FAIRFAX),308471,TORRANCE,29.38,301637,STATION N (AIRPORT),5.027469550850973
303099,STATION D (FAIRFAX),308471,TORRANCE,29.38,309156,FELTON,5.681295599813094
303099,STATION D (FAIRFAX),308471,TORRANCE,29.38,306444,STANHILL,6.1088869689985374
303099,STATION D (FAIRFAX),308471,TORRANCE,29.38,301745,WINDSOR HILLS,10.23144662303429
303099,STATION D (FAIRFAX),308471,TORRANCE,29.38,305885,LA BREA,11.272852758725216
303099,STATION D (FAIRFAX),308471,TORRANCE,29.38,308786,LA CIENEGA,11.274063153983157
303099,STATION D (FAIRFAX),308471,TORRANCE,29.38,305084,VICTORIA,12.449999999999934
308471,TORRANCE,308581,STATION Q (HARBOR),20.62,308806,MOBILOIL,4.599999999999966
308471,TORRANCE,308581,STATION Q (HARBOR),20.62,310179,WILMINGTON (STATION C),4.935284558158036
308471,TORRANCE,308581,STATION Q (HARBOR),20.62,304137,HALLDALE,7.0001785691509335
308471,TORRANCE,308581,STATION Q (HARBOR),20.62,306844,LA FRESA,14.888982503851663
308471,TORRANCE,308581,STATION Q (HARBOR),20.62,303303,HUGHTRON,23.216937537095355
308471,TORRANCE,308581,STATION Q (HARBOR),20.62,308216,ROLLING HILLS,29.07824788394231
308471,TORRANCE,308581,STATION Q (HARBOR),20.62,306365,ARCOGEN,31.3296856032741
308471,TORRANCE,308581,STATION Q (HARBOR),20.62,309853,DOCK,34.219294265078005
300105,WALNUT,308471,TORRANCE,53.28,308806,MOBILOIL,4.599999999999966
300105,WALNUT,308471,TORRANCE,53.28,307564,JOSE,8.485499943607051
300105,WALNUT,308471,TORRANCE,53.28,303169,LIGHTPIPE,10.884617540818823
300105,WALNUT,308471,TORRANCE,53.28,304137,HALLDALE,13.243419938955736
300105,WALNUT,308471,TORRANCE,53.28,306844,LA FRESA,14.888982503851663
300105,WALNUT,308471,TORRANCE,53.28,306060,LAGUNA BELL,19.170964723997454
300105,WALNUT,308471,TORRANCE,53.28,301489,BULLIS,20.803485284922797
300105,WALNUT,308471,TORRANCE,53.28,303540,CARSON,21.093861166923
300390,HINSON,308471,TORRANCE,21.56,308806,MOBILOIL,4.599999999999966
300390,HINSON,308471,TORRANCE,21.56,307274,CAMERON,6.180291255272747
300390,HINSON,308471,TORRANCE,21.56,304137,HALLDALE,7.0001785691509335
300390,HINSON,308471,TORRANCE,21.56,306365,ARCOGEN,11.54000397024326
300390,HINSON,308471,TORRANCE,21.56,310179,WILMINGTON (STATION C),12.683782215782106
300390,HINSON,308471,TORRANCE,21.56,306844,LA FRESA,14.888982503851663
300390,HINSON,308471,TORRANCE,21.56,303303,HUGHTRON,23.216937537095355
300390,HINSON,308471,TORRANCE,21.56,308216,ROLLING HILLS,29.07824788394231
303169,LIGHTPIPE,308471,TORRANCE,20.55,308806,MOBILOIL,4.599999999999966
303169,LIGHTPIPE,308471,TORRANCE,20.55,304137,HALLDALE,13.243419938955736
303169,LIGHTPIPE,308471,TORRANCE,20.55,306844,LA FRESA,14.888982503851663
303169,LIGHTPIPE,308471,TORRANCE,20.55,303540,CARSON,20.739502224950126
303169,LIGHTPIPE,308471,TORRANCE,20.55,303303,HUGHTRON,23.216937537095355
303169,LIGHTPIPE,308471,TORRANCE,20.55,301489,BULLIS,23.74893695478865
303169,LIGHTPIPE,308471,TORRANCE,20.55,308216,ROLLING HILLS,29.07824788394231
303169,LIGHTPIPE,308471,TORRANCE,20.55,305084,VICTORIA,49.82277892691257
304073,STATION B (CENTURY),308471,TORRANCE,20.78,308806,MOBILOIL,4.599999999999966
304073,STATION B (CENTURY),308471,TORRANCE,20.78,304137,HALLDALE,13.243419938955736
304073,STATION B (CENTURY),308471,TORRANCE,20.78,306844,LA FRESA,14.888982503851663
304073,STATION B (CENTURY),308471,TORRANCE,20.78,303303,HUGHTRON,23.216937537095355
304073,STATION B (CENTURY),308471,TORRANCE,20.78,308216,ROLLING HILLS,29.07824788394231
304073,STATION B (CENTURY),308471,TORRANCE,20.78,305084,VICTORIA,49.82277892691257
304073,STATION B (CENTURY),308471,TORRANCE,20.78,303540,CARSON,53.696897489519856
304073,STATION B (CENTURY),308471,TORRANCE,20.78,302164,BRIGHTON,53.98012226736799
304450,HARBORGEN,308471,TORRANCE,22.8,308806,MOBILOIL,4.599999999999966
304450,HARBORGEN,308471,TORRANCE,22.8,304137,HALLDALE,7.0001785691509335
304450,HARBORGEN,308471,TORRANCE,22.8,306365,ARCOGEN,11.54000397024326
304450,HARBORGEN,308471,TORRANCE,22.8,310179,WILMINGTON (STATION C),12.683782215782106
304450,HARBORGEN,308471,TORRANCE,22.8,306844,LA FRESA,14.888982503851663
304450,HARBORGEN,308471,TORRANCE,22.8,308540,LONG BEACH,16.810716819933663
304450,HARBORGEN,308471,TORRANCE,22.8,300390,HINSON,17.499013837061803
304450,HARBORGEN,308471,TORRANCE,22.8,308367,FUEL,17.506504505468826
305984,RIO HONDO,308471,TORRANCE,54.87,307564,JOSE,0.4945647009172698
305984,RIO HONDO,308471,TORRANCE,54.87,308806,MOBILOIL,4.599999999999966
305984,RIO HONDO,308471,TORRANCE,54.87,303169,LIGHTPIPE,10.884617540818823
305984,RIO HONDO,308471,TORRANCE,54.87,304137,HALLDALE,13.243419938955736
305984,RIO HONDO,308471,TORRANCE,54.87,306844,LA FRESA,14.888982503851663
305984,RIO HONDO,308471,TORRANCE,54.87,306060,LAGUNA BELL,19.170964723997454
305984,RIO HONDO,308471,TORRANCE,54.87,301489,BULLIS,20.803485284922797
305984,RIO HONDO,308471,TORRANCE,54.87,303540,CARSON,21.093861166923
306060,LAGUNA BELL,308471,TORRANCE,31.79,308806,MOBILOIL,4.599999999999966
306060,LAGUNA BELL,308471,TORRANCE,31.79,303169,LIGHTPIPE,10.884617540818823
306060,LAGUNA BELL,308471,TORRANCE,31.79,304137,HALLDALE,13.243419938955736
306060,LAGUNA BELL,308471,TORRANCE,31.79,306844,LA FRESA,14.888982503851663
306060,LAGUNA BELL,308471,TORRANCE,31.79,301489,BULLIS,20.803485284922797
306060,LAGUNA BELL,308471,TORRANCE,31.79,303540,CARSON,21.093861166923
306060,LAGUNA BELL,308471,TORRANCE,31.79,303303,HUGHTRON,23.216937537095355
306060,LAGUNA BELL,308471,TORRANCE,31.79,308216,ROLLING HILLS,29.07824788394231
306365,ARCOGEN,308471,TORRANCE,23.71,300390,HINSON,1.5941506588796521
306365,ARCOGEN,308471,TORRANCE,23.71,308806,MOBILOIL,4.599999999999966
306365,ARCOGEN,308471,TORRANCE,23.71,304137,HALLDALE,7.0001785691509335
306365,ARCOGEN,308471,TORRANCE,23.71,307274,CAMERON,7.493210259962071
306365,ARCOGEN,308471,TORRANCE,23.71,310179,WILMINGTON (STATION C),12.683782215782106
306365,ARCOGEN,308471,TORRANCE,23.71,306844,LA FRESA,14.888982503851663
306365,ARCOGEN,308471,TORRANCE,23.71,303303,HUGHTRON,23.216937537095355
306365,ARCOGEN,308471,TORRANCE,23.71,308216,ROLLING HILLS,29.07824788394231
308471,TORRANCE,308540,LONG BEACH,24.35,304450,HARBORGEN,1.1616343474585096
308471,TORRANCE,308540,LONG BEACH,24.35,308367,FUEL,2.0305248694049167
308471,TORRANCE,308540,LONG BEACH,24.35,308806,MOBILOIL,4.599999999999966
308471,TORRANCE,308540,LONG BEACH,24.35,304137,HALLDALE,7.0001785691509335
308471,TORRANCE,308540,LONG BEACH,24.35,306365,ARCOGEN,11.54000397024326
308471,TORRANCE,308540,LONG BEACH,24.35,310179,WILMINGTON (STATION C),12.683782215782106
308471,TORRANCE,308540,LONG BEACH,24.35,306844,LA FRESA,14.888982503851663
308471,TORRANCE,308540,LONG BEACH,24.35,309853,DOCK,16.551848433039627
308471,TORRANCE,308786,LA CIENEGA,25.59,306444,STANHILL,0.8709764635166332
308471,TORRANCE,308786,LA CIENEGA,25.59,310204,EL NIDO,2.1094336647338494
308471,TORRANCE,308786,LA CIENEGA,25.59,301637,STATION N (AIRPORT),5.027469550850973
308471,TORRANCE,308786,LA CIENEGA,25.59,309156,FELTON,5.681295599813094
308471,TORRANCE,308786,LA CIENEGA,25.59,301745,WINDSOR HILLS,11.100790751894582
308471,TORRANCE,308786,LA CIENEGA,25.59,305885,LA BREA,11.272852758725216
308471,TORRANCE,308786,LA CIENEGA,25.59,305084,VICTORIA,12.449999999999934
308471,TORRANCE,308786,LA CIENEGA,25.59,308806,MOBILOIL,12.817367124335632
