src,tgt,length_km,path_nodes_count,decision,blocker_tolerance_m,debug_search_radius_m,nearest_internal_substation_id,nearest_internal_substation_name,nearest_internal_distance_to_path_m,nearest_internal_distance_along_path_m,path_length_km,within_blocker_tolerance
300105,306060,23.300261491810993,134,accepted,300.0,1000.0,307564,JOSE,763.7472531073961,15593.150530487317,23.300261491810993,False
303169,306224,11.445173356968478,65,accepted,300.0,1000.0,,,,,11.445173356968478,False
306224,306279,31.549801704801755,265,accepted,300.0,1000.0,,,,,31.549801704801755,False
301614,306224,25.496485563239442,200,accepted,300.0,1000.0,,,,,25.496485563239442,False
304073,306224,25.599739242051104,140,accepted,300.0,1000.0,,,,,25.599739242051104,False
306224,308269,27.044535515123275,192,accepted,300.0,1000.0,310504,BANDINI,909.7599803514302,23123.62732169629,27.044535515123275,False
306224,306450,28.550997317181547,228,accepted,300.0,1000.0,,,,,28.550997317181547,False
303169,308540,15.10959734369375,72,blocked_by_near_substation,300.0,1000.0,307274,CAMERON,35.902555367165796,8822.208801941342,15.10959734369375,True
303169,308806,16.34588561150752,86,accepted,300.0,1000.0,,,,,16.34588561150752,False
303169,306279,31.099171948040315,259,accepted,300.0,1000.0,,,,,31.099171948040315,False
300408,303169,34.553434919304095,195,blocked_by_near_substation,300.0,1000.0,300105,WALNUT,193.8184176191819,32694.859257594188,34.553434919304095,True
301614,303169,15.404741964395589,98,accepted,300.0,1000.0,,,,,15.404741964395589,False
303169,305984,34.39519481502211,162,blocked_by_near_substation,300.0,1000.0,307564,JOSE,43.330792141920675,25320.52778729854,34.39519481502211,True
303169,304073,15.24692518773338,86,accepted,300.0,1000.0,,,,,15.24692518773338,False
303169,308269,16.95279191627941,90,accepted,300.0,1000.0,310504,BANDINI,909.7599803514302,13031.883722852433,16.95279191627941,False
303169,308471,20.546387351888665,111,accepted,300.0,1000.0,308806,MOBILOIL,365.2299319355559,16003.014621814656,20.546387351888665,False
303169,306450,18.459253718337685,126,accepted,300.0,1000.0,,,,,18.459253718337685,False
300105,303169,32.81174229787261,174,accepted,300.0,1000.0,307564,JOSE,763.7472531073961,25104.63133654893,32.81174229787261,False
303169,310179,15.349934288730113,83,blocked_by_near_substation,300.0,1000.0,307274,CAMERON,35.902555367165796,8822.208801941342,15.349934288730113,True
303169,309758,21.075022623239356,132,accepted,300.0,1000.0,,,,,21.075022623239356,False
308540,308806,20.14882626605185,115,blocked_by_near_substation,300.0,1000.0,304450,HARBORGEN,92.64880905457912,1549.0347037590373,20.14882626605185,True
304073,308540,24.59708746433154,122,blocked_by_near_substation,300.0,1000.0,304450,HARBORGEN,92.64880905457912,1549.0347037590373,24.59708746433154,True
308471,308540,24.349328006432994,140,blocked_by_near_substation,300.0,1000.0,304450,HARBORGEN,92.64880905457912,1549.0347037590373,24.349328006432994,True
306450,308540,32.32362846111187,189,blocked_by_near_substation,300.0,1000.0,307274,CAMERON,5.407243247752024,6298.015215889212,32.32362846111187,True
308540,310179,9.143874762066458,47,blocked_by_near_substation,300.0,1000.0,304450,HARBORGEN,92.64880905457912,1549.0347037590373,9.143874762066458,True
308540,309758,26.616607388688475,141,blocked_by_near_substation,300.0,1000.0,304450,HARBORGEN,92.64880905457912,1549.0347037590373,26.616607388688475,True
301541,308907,2.2970785318538356,15,accepted,300.0,1000.0,,,,,2.2970785318538356,False
301541,306279,24.608273001110387,68,accepted,300.0,1000.0,,,,,24.608273001110387,False
300408,301541,18.422038086548337,102,blocked_by_near_substation,300.0,1000.0,300105,WALNUT,193.8184176191819,16563.462424838413,18.422038086548337,True
301541,305984,17.431577105487296,72,blocked_by_near_substation,300.0,1000.0,307564,JOSE,192.5283675377389,8451.374708745841,17.431577105487296,True
300648,301541,7.155646812024085,37,accepted,300.0,1000.0,,,,,7.155646812024085,False
300105,301541,16.680345465116837,81,accepted,300.0,1000.0,307564,JOSE,763.7472531073961,8973.234503793165,16.680345465116837,False
300408,308806,50.82445773082299,304,blocked_by_near_substation,300.0,1000.0,300105,WALNUT,193.8184176191819,48965.88206911308,50.82445773082299,True
305984,308806,50.66621762654097,271,blocked_by_near_substation,300.0,1000.0,307564,JOSE,43.330792141920675,41591.55059881743,50.66621762654097,True
304073,308806,16.576517545080087,85,accepted,300.0,1000.0,,,,,16.576517545080087,False
308581,308806,16.422741145500755,88,accepted,300.0,1000.0,310179,WILMINGTON (STATION C),392.2592148182917,12935.953760220724,16.422741145500755,False
308471,308806,5.134890344413389,30,accepted,300.0,1000.0,,,,,5.134890344413389,False
300105,308806,49.0827651093915,283,accepted,300.0,1000.0,307564,JOSE,763.7472531073961,41375.654148067806,49.0827651093915,False
308806,310179,13.205306192183606,78,accepted,300.0,1000.0,304137,HALLDALE,556.3328609488469,3534.560627886632,13.205306192183606,False
302798,308907,6.050981360531169,51,accepted,300.0,1000.0,,,,,6.050981360531169,False
300648,308907,8.747285551746725,47,accepted,300.0,1000.0,301541,MESA,343.9526966829012,1937.249356071392,8.747285551746725,False
303899,308206,2.952940390057267,24,accepted,300.0,1000.0,,,,,2.952940390057267,False
306768,308206,3.108100796290364,14,accepted,300.0,1000.0,,,,,3.108100796290364,False
300408,301517,9.92143805737456,58,accepted,300.0,1000.0,,,,,9.92143805737456,False
301614,306279,33.47027239653252,252,accepted,300.0,1000.0,,,,,33.47027239653252,False
304073,306279,36.03155108848006,237,accepted,300.0,1000.0,,,,,36.03155108848006,False
306279,308269,34.34749102125566,240,accepted,300.0,1000.0,310504,BANDINI,909.7599803514302,30426.58282782868,34.34749102125566,False
306279,306450,36.52478415047461,280,accepted,300.0,1000.0,,,,,36.52478415047461,False
300105,306279,10.49479415248209,31,accepted,300.0,1000.0,,,,,10.49479415248209,False
301214,307693,5.023777408304147,30,accepted,300.0,1000.0,,,,,5.023777408304147,False
301214,301636,18.695232068019017,117,accepted,300.0,1000.0,,,,,18.695232068019017,False
300429,301214,20.087237239677336,111,accepted,300.0,1000.0,301636,SAN FERNANDO,736.4316199494147,4695.987891292175,20.087237239677336,False
301214,309569,12.784533613842193,78,accepted,300.0,1000.0,301636,SAN FERNANDO,736.4316199494147,4695.987891292175,12.784533613842193,False
301214,306489,0.7744134788848472,13,accepted,300.0,1000.0,310199,SYLMAR WEST,643.448086641125,627.1653889142094,0.7744134788848472,False
301214,310199,1.4959671723131,14,accepted,300.0,1000.0,,,,,1.4959671723131,False
300408,305984,17.56906839754622,187,accepted,300.0,1000.0,,,,,17.56906839754622,False
300408,304073,36.098947015257764,201,blocked_by_near_substation,300.0,1000.0,300105,WALNUT,193.8184176191819,1858.5756617099196,36.098947015257764,True
300408,308471,55.024959471204234,329,blocked_by_near_substation,300.0,1000.0,300105,WALNUT,193.8184176191819,1858.5756617099196,55.024959471204234,True
300105,300408,2.00122657789198,23,accepted,300.0,1000.0,,,,,2.00122657789198,False
301614,309042,5.7691651597007185,35,accepted,300.0,1000.0,308269,STATION F (VELASCO & KINETIC),904.7395005349518,1205.1112715135848,5.7691651597007185,False
301614,304073,10.183886991971722,56,accepted,300.0,1000.0,,,,,10.183886991971722,False
301614,308269,2.2540592123775576,16,accepted,300.0,1000.0,,,,,2.2540592123775576,False
301614,306450,6.024247763139201,44,accepted,300.0,1000.0,,,,,6.024247763139201,False
300648,302798,12.082566681749917,83,accepted,300.0,1000.0,,,,,12.082566681749917,False
302798,307785,3.225069679164109,19,accepted,300.0,1000.0,,,,,3.225069679164109,False
301636,307693,16.253194616256998,90,accepted,300.0,1000.0,,,,,16.253194616256998,False
300429,307693,17.343833652340244,79,blocked_by_near_substation,300.0,1000.0,301636,SAN FERNANDO,171.65626216075583,2979.6188316638627,17.343833652340244,True
300493,307693,10.647782224575687,46,accepted,300.0,1000.0,,,,,10.647782224575687,False
307693,309569,11.760583185328045,79,accepted,300.0,1000.0,301636,SAN FERNANDO,736.4316199494147,3672.0374627780284,11.760583185328045,False
306489,307693,5.242457067691309,24,accepted,300.0,1000.0,310199,SYLMAR WEST,328.6401286218682,3862.956197796122,5.242457067691309,False
307693,310199,4.490628090849967,16,accepted,300.0,1000.0,,,,,4.490628090849967,False
300648,305984,12.33486006876089,85,accepted,300.0,1000.0,,,,,12.33486006876089,False
304073,305984,35.940706910975756,168,blocked_by_near_substation,300.0,1000.0,307564,JOSE,43.330792141920675,9074.667027723555,35.940706910975756,True
305984,308471,54.86671936692222,296,blocked_by_near_substation,300.0,1000.0,307564,JOSE,43.330792141920675,9074.667027723555,54.86671936692222,True
300105,305984,16.256469923221406,131,accepted,300.0,1000.0,,,,,16.256469923221406,False
302171,309042,40.33555675622968,251,blocked_by_near_substation,300.0,1000.0,310527,STATION A (ST. JOHN),168.56063250182225,3418.420273815885,40.33555675622968,True
300144,309042,43.674889242923996,270,blocked_by_near_substation,300.0,1000.0,310527,STATION A (ST. JOHN),168.56063250182225,3418.420273815885,43.674889242923996,True
309042,310527,3.3845904441578427,20,accepted,300.0,1000.0,,,,,3.3845904441578427,False
304073,309042,13.077451018279897,74,accepted,300.0,1000.0,,,,,13.077451018279897,False
300429,309042,21.64708147106105,116,blocked_by_near_substation,300.0,1000.0,310527,STATION A (ST. JOHN),168.56063250182225,3418.420273815885,21.64708147106105,True
308269,309042,3.9575988127372375,31,accepted,300.0,1000.0,,,,,3.9575988127372375,False
301194,309042,9.689306978718164,68,blocked_by_near_substation,300.0,1000.0,310527,STATION A (ST. JOHN),168.56063250182225,3418.420273815885,9.689306978718164,True
301105,309042,40.91359504058567,252,blocked_by_near_substation,300.0,1000.0,310527,STATION A (ST. JOHN),168.56063250182225,3418.420273815885,40.91359504058567,True
306768,309042,21.176139407619488,115,blocked_by_near_substation,300.0,1000.0,310527,STATION A (ST. JOHN),168.56063250182225,3418.420273815885,21.176139407619488,True
306450,309042,6.872776533812244,88,accepted,300.0,1000.0,,,,,6.872776533812244,False
307785,309042,22.13553988212583,151,blocked_by_near_substation,300.0,1000.0,310527,STATION A (ST. JOHN),168.56063250182225,3418.420273815885,22.13553988212583,True
302923,307557,2.158328438407228,20,blocked_by_near_substation,300.0,1000.0,301108,CHEVMAIN,58.492870691279315,428.05035427022904,2.158328438407228,True
307557,307832,2.0377498198726918,10,accepted,300.0,1000.0,,,,,2.0377498198726918,False
300648,301194,30.662708653836624,262,accepted,300.0,1000.0,,,,,30.662708653836624,False
300429,301636,14.256280460066543,80,accepted,300.0,1000.0,,,,,14.256280460066543,False
301636,309569,9.34851402767476,61,accepted,300.0,1000.0,,,,,9.34851402767476,False
301636,310199,19.30344923723744,112,accepted,300.0,1000.0,307693,RINALDI,974.9560586490123,15241.378470327885,19.30344923723744,False
300144,302171,4.001331218764707,24,accepted,300.0,1000.0,301105,STATION K (OLYMPIC),535.0606281035155,1762.7856403319713,4.001331218764707,False
302171,310527,36.968726469765464,239,blocked_by_near_substation,300.0,1000.0,301156,BEVERLY,245.9532031166341,7482.23624068844,36.968726469765464,True
302171,303099,8.952783745744982,52,accepted,300.0,1000.0,,,,,8.952783745744982,False
300429,302171,21.6249976361843,134,blocked_by_near_substation,300.0,1000.0,301156,BEVERLY,245.9532031166341,7482.23624068844,21.6249976361843,True
301194,302171,31.516329049796564,190,blocked_by_near_substation,300.0,1000.0,301156,BEVERLY,245.9532031166341,7482.23624068844,31.516329049796564,True
301105,302171,2.381147173355732,15,accepted,300.0,1000.0,,,,,2.381147173355732,False
302171,309663,10.479609579769221,75,accepted,300.0,1000.0,,,,,10.479609579769221,False
301100,302171,16.00765599265942,101,accepted,300.0,1000.0,309663,TAHITI,401.6364090873937,10045.293708471801,16.00765599265942,False
301543,306444,12.874401469315854,96,accepted,300.0,1000.0,306091,DOUGLAS,326.2064385943558,2463.2182242699646,12.874401469315854,False
301543,303099,17.08357917895834,115,accepted,300.0,1000.0,306091,DOUGLAS,326.2064385943558,2463.2182242699646,17.08357917895834,False
301543,301637,8.18482315198206,55,accepted,300.0,1000.0,306091,DOUGLAS,326.2064385943558,2463.2182242699646,8.18482315198206,False
301543,302297,1.838789310169572,12,blocked_by_near_substation,300.0,1000.0,306091,DOUGLAS,255.89397057221652,1806.0864050998412,1.838789310169572,True
301100,301543,3.985848456495827,44,accepted,300.0,1000.0,,,,,3.985848456495827,False
301543,307832,3.3805842117715796,21,accepted,300.0,1000.0,310204,EL NIDO,710.1788779303884,2821.6632888636645,3.3805842117715796,False
301543,301745,12.63093572273341,111,blocked_by_near_substation,300.0,1000.0,305885,LA BREA,52.71741717561434,11838.445005166148,12.63093572273341,True
301543,309758,12.563407154834794,72,accepted,300.0,1000.0,306091,DOUGLAS,326.2064385943558,2463.2182242699646,12.563407154834794,False
303099,306444,5.390817669100811,30,accepted,300.0,1000.0,301745,WINDSOR HILLS,822.4021277375368,677.6915671958646,5.390817669100811,False
301637,306444,5.306314937443488,36,accepted,300.0,1000.0,301745,WINDSOR HILLS,882.458393987481,984.691374763023,5.306314937443488,False
302297,306444,12.24406902596935,97,blocked_by_near_substation,300.0,1000.0,306091,DOUGLAS,255.89397057221652,12211.36612089962,12.24406902596935,True
301100,306444,12.736684693045108,75,blocked_by_near_substation,300.0,1000.0,301637,STATION N (AIRPORT),243.7191801354966,4986.263391644994,12.736684693045108,True
301745,306444,1.5586940852501834,24,accepted,300.0,1000.0,,,,,1.5586940852501834,False
306444,309758,16.59889193983324,123,blocked_by_near_substation,300.0,1000.0,305885,LA BREA,139.7049037917456,2323.298382545048,16.59889193983324,True
300144,310527,40.3080589564598,258,blocked_by_near_substation,300.0,1000.0,301156,BEVERLY,245.9532031166341,10821.568727382759,40.3080589564598,True
300144,303099,11.793987997477313,70,accepted,300.0,1000.0,301105,STATION K (OLYMPIC),348.53178292471415,2988.0576646027266,11.793987997477313,False
300144,300429,24.96433012287862,153,blocked_by_near_substation,300.0,1000.0,301156,BEVERLY,245.9532031166341,10821.568727382759,24.96433012287862,True
300144,301194,34.85566153649089,209,blocked_by_near_substation,300.0,1000.0,301156,BEVERLY,245.9532031166341,10821.568727382759,34.85566153649089,True
300144,301105,2.8642036287216768,16,accepted,300.0,1000.0,,,,,2.8642036287216768,False
300429,310527,18.28025118459684,104,accepted,300.0,1000.0,301194,STATION G (ATWATER),405.5297735874795,5887.437056111422,18.28025118459684,False
301194,310527,6.3224766922539555,56,accepted,300.0,1000.0,,,,,6.3224766922539555,False
301105,310527,37.54676475412145,240,blocked_by_near_substation,300.0,1000.0,301156,BEVERLY,245.9532031166341,29486.490229077022,37.54676475412145,True
306768,310527,17.809309121155266,103,accepted,300.0,1000.0,301194,STATION G (ATWATER),405.5297735874795,5887.437056111422,17.809309121155266,False
307785,310527,18.768709595661623,139,accepted,300.0,1000.0,,,,,18.768709595661623,False
304073,308269,12.278791155387497,70,blocked_by_near_substation,300.0,1000.0,301614,PULPGEN,109.54598690993247,10146.247290028723,12.278791155387497,True
304073,308471,20.777019285461222,110,accepted,300.0,1000.0,308806,MOBILOIL,365.2299319355559,16233.646555387213,20.777019285461222,False
304073,306450,9.107122188524091,60,accepted,300.0,1000.0,,,,,9.107122188524091,False
300105,304073,34.35725439382627,180,accepted,300.0,1000.0,307564,JOSE,763.7472531073961,26650.143432502595,34.35725439382627,False
304073,310179,18.03383627858184,92,accepted,300.0,1000.0,,,,,18.03383627858184,False
303099,303899,7.19221544609699,25,accepted,300.0,1000.0,,,,,7.19221544609699,False
301105,303099,8.996755714359546,55,accepted,300.0,1000.0,,,,,8.996755714359546,False
301637,303099,9.515492647085972,55,accepted,300.0,1000.0,306444,STANHILL,504.631460774994,4879.419663660884,9.515492647085972,False
303099,309663,12.913886800380833,87,accepted,300.0,1000.0,,,,,12.913886800380833,False
302297,303099,16.45324673561183,116,blocked_by_near_substation,300.0,1000.0,306091,DOUGLAS,255.89397057221652,16420.5438305421,16.45324673561183,True
301100,303099,16.945862402687588,94,blocked_by_near_substation,300.0,1000.0,301637,STATION N (AIRPORT),243.7191801354966,9195.441101287475,16.945862402687588,True
301745,303099,5.569427655600317,38,accepted,300.0,1000.0,306444,STANHILL,582.2473679917349,4519.33111526112,5.569427655600317,False
300429,301194,12.82785376462796,55,accepted,300.0,1000.0,,,,,12.82785376462796,False
300429,301105,22.203035920540312,135,blocked_by_near_substation,300.0,1000.0,301156,BEVERLY,245.9532031166341,14142.761395495865,22.203035920540312,True
300429,309569,10.150559591607669,60,accepted,300.0,1000.0,,,,,10.150559591607669,False
300429,310199,20.415761495122503,101,blocked_by_near_substation,300.0,1000.0,301636,SAN FERNANDO,171.65626216075583,14364.214820676389,20.415761495122503,True
300429,309663,29.154527704120625,187,blocked_by_near_substation,300.0,1000.0,301156,BEVERLY,245.9532031166341,14142.761395495865,29.154527704120625,True
300429,301100,34.68257411701084,213,blocked_by_near_substation,300.0,1000.0,301156,BEVERLY,245.9532031166341,14142.761395495865,34.68257411701084,True
300429,306768,7.75030083799086,38,accepted,300.0,1000.0,,,,,7.75030083799086,False
306450,308269,7.364916606289873,95,accepted,300.0,1000.0,,,,,7.364916606289873,False
301105,301194,32.094367334152594,191,blocked_by_near_substation,300.0,1000.0,301156,BEVERLY,245.9532031166341,24034.092809108148,32.094367334152594,True
301194,306768,12.356911701186386,54,accepted,300.0,1000.0,,,,,12.356911701186386,False
301194,307785,15.559520013958558,117,accepted,300.0,1000.0,310527,STATION A (ST. JOHN),997.1563889057853,11502.951063987943,15.559520013958558,False
300493,303620,5.858053704005098,29,accepted,300.0,1000.0,,,,,5.858053704005098,False
301105,309663,8.72603144594208,57,accepted,300.0,1000.0,,,,,8.72603144594208,False
301100,301105,14.254077858832279,83,accepted,300.0,1000.0,309663,TAHITI,401.6364090873937,8291.71557464466,14.254077858832279,False
301100,309553,1.4972049897866664,11,accepted,300.0,1000.0,,,,,1.4972049897866664,False
301637,302297,7.554490708635556,56,blocked_by_near_substation,300.0,1000.0,306091,DOUGLAS,255.89397057221652,7521.787803565825,7.554490708635556,True
301100,301637,7.836856236517011,53,accepted,300.0,1000.0,,,,,7.836856236517011,False
301637,301745,5.062849190861043,51,blocked_by_near_substation,300.0,1000.0,305885,LA BREA,52.71741717561434,4270.358473293784,5.062849190861043,True
301637,309758,13.603908508905695,80,accepted,300.0,1000.0,300627,IMPERIAL TERMINAL TOWER,743.848068052799,10637.370303938029,13.603908508905695,False
308471,308581,20.623242885881904,113,accepted,300.0,1000.0,308806,MOBILOIL,365.2299319355559,16079.870155807896,20.623242885881904,False
308581,310179,3.811039680969933,17,accepted,300.0,1000.0,,,,,3.811039680969933,False
308581,309758,23.117498761153847,124,accepted,300.0,1000.0,310179,WILMINGTON (STATION C),392.2592148182917,3486.7873852800267,23.117498761153847,False
303620,308991,4.811090326998903,56,accepted,300.0,1000.0,,,,,4.811090326998903,False
306489,310199,0.8929586450584633,3,accepted,300.0,1000.0,,,,,0.8929586450584633,False
301100,309663,6.423054660181422,43,accepted,300.0,1000.0,,,,,6.423054660181422,False
300105,308471,53.28326684977264,308,accepted,300.0,1000.0,308806,MOBILOIL,365.2299319355559,4543.372730074015,53.28326684977264,False
308471,310179,17.40580793256477,103,accepted,300.0,1000.0,308806,MOBILOIL,365.2299319355559,4543.372730074015,17.40580793256477,False
301100,302297,5.021221251023874,52,blocked_by_near_substation,300.0,1000.0,306091,DOUGLAS,235.7549089971501,112.62426077915383,5.021221251023874,True
301745,302297,12.000603279386905,112,blocked_by_near_substation,300.0,1000.0,305885,LA BREA,52.71741717561434,11208.112561819644,12.000603279386905,True
302297,309758,11.933074711488286,73,blocked_by_near_substation,300.0,1000.0,306091,DOUGLAS,255.89397057221652,32.70290506973078,11.933074711488286,True
301100,301745,12.494266975160466,92,blocked_by_near_substation,300.0,1000.0,305885,LA BREA,52.71741717561434,11701.776257593205,12.494266975160466,True
309758,310179,19.900063807836695,114,accepted,300.0,1000.0,304137,HALLDALE,556.3328609488469,9670.745564296976,19.900063807836695,False
301745,309758,15.209718039244075,130,blocked_by_near_substation,300.0,1000.0,305885,LA BREA,80.1938029846316,820.0042442836645,15.209718039244075,True
