line_row_index,line_part_index,endpoint_type,original_x,original_y,repaired_x,repaired_y,repair_type,cluster_id,nearest_substation_id,nearest_substation_name,nearest_distance_m,second_nearest_substation_id,second_nearest_distance_m,snap_decision_reason,endpoint_key
976,0,start,194663.03610032782,-465262.09241586924,194663.03610032782,-465262.09241586924,none,,306369,LA MIRADA,13988.411904254031,306279,15436.824376146811,outside_secondary_tolerance,976:0:start
976,0,end,194404.3934007675,-465697.8270780686,194404.3934007675,-465697.8270780686,none,,306369,LA MIRADA,14064.165578378628,306279,15826.24801715909,outside_secondary_tolerance,976:0:end
977,0,start,193270.5610223358,-459628.7240118147,193270.5610223358,-459628.7240118147,none,,306279,OLINDA,9658.852178097211,306369,10057.69254325745,outside_secondary_tolerance,977:0:start
977,0,end,192463.33063311237,-458700.12377703795,192463.33063311237,-458700.12377703795,none,,306279,OLINDA,8663.99294898376,306369,9031.097742562237,outside_secondary_tolerance,977:0:end
978,0,start,193694.2364777419,-459614.88742378727,193694.2364777419,-459614.88742378727,none,,306279,OLINDA,9707.12490207169,306369,10458.467719188517,outside_secondary_tolerance,978:0:start
978,0,end,195006.3230247127,-459424.0776011143,195006.3230247127,-459424.0776011143,none,,306279,OLINDA,9828.837906217583,306369,11673.282186316008,outside_secondary_tolerance,978:0:end
979,0,start,195033.11213993153,-459570.59068025416,195033.11213993153,-459570.59068025416,none,,306279,OLINDA,9976.672950280388,306369,11735.51772674629,outside_secondary_tolerance,979:0:start
979,0,end,196178.2676936397,-458220.7635625503,196178.2676936397,-458220.7635625503,none,,306279,OLINDA,9151.336974039163,306369,12602.99263336896,outside_secondary_tolerance,979:0:end
980,0,start,195301.33336657015,-459568.6063267621,195301.33336657015,-459568.6063267621,none,,306279,OLINDA,10057.814183167726,306369,11994.698320137726,outside_secondary_tolerance,980:0:start
980,0,end,195525.37691123277,-457487.5375015214,195525.37691123277,-457487.5375015214,none,,306279,OLINDA,8206.863042402554,306369,11878.59754154799,outside_secondary_tolerance,980:0:end
981,0,start,186264.95725821887,-470096.9452710091,186264.95725821887,-470096.9452710091,none,,307373,HAYNES,9893.441202464124,307039,10287.621338963138,outside_secondary_tolerance,981:0:start
981,0,end,187197.28277937413,-470106.8672251096,187197.28277937413,-470106.8672251096,none,,307373,HAYNES,10824.085799595021,307039,11219.764099164426,outside_secondary_tolerance,981:0:end
982,0,start,187197.28277937413,-470106.8672251096,187197.28277937413,-470106.8672251096,none,,307373,HAYNES,10824.085799595021,307039,11219.764099164426,outside_secondary_tolerance,982:0:start
982,0,end,186710.89919513927,-467662.1700680987,186710.89919513927,-467662.1700680987,none,,307373,HAYNES,10741.428722432021,307039,10928.100042493623,outside_secondary_tolerance,982:0:end
983,0,start,187065.65259272556,-470039.06768325064,187065.65259272556,-470039.06768325064,none,,307373,HAYNES,10696.091599099098,307039,11086.20354990802,outside_secondary_tolerance,983:0:start
983,0,end,187197.28277937413,-470106.8672251096,187197.28277937413,-470106.8672251096,none,,307373,HAYNES,10824.085799595021,307039,11219.764099164426,outside_secondary_tolerance,983:0:end
984,0,start,187247.55362355735,-470117.11983456975,187247.55362355735,-470117.11983456975,none,,307373,HAYNES,10873.818368006827,307039,11270.341975978226,outside_secondary_tolerance,984:0:start
984,0,end,186887.208138163,-465370.46297094226,186887.208138163,-465370.46297094226,none,,306369,LA MIRADA,9339.439197608157,302187,11536.240188227603,outside_secondary_tolerance,984:0:end
985,0,start,187171.4859408367,-473293.1120261452,187171.4859408367,-473293.1120261452,none,,307373,HAYNES,11111.670870519873,307039,11736.98392254149,outside_secondary_tolerance,985:0:start
985,0,end,187426.4780656161,-475490.4765696889,187426.4780656161,-475490.4765696889,none,,307373,HAYNES,12066.459895502734,307039,12804.080456765416,outside_secondary_tolerance,985:0:end
986,0,start,181889.75579786487,-471635.5892595225,181889.75579786487,-471635.5892595225,none,,307373,HAYNES,5596.699269179175,307039,6201.3214924394,outside_secondary_tolerance,986:0:start
986,0,end,184169.0471594869,-469500.4951291317,184169.0471594869,-469500.4951291317,none,,307373,HAYNES,7864.025595817851,307039,8189.406186391189,outside_secondary_tolerance,986:0:end
987,0,start,186576.17336551152,-475642.281311722,186576.17336551152,-475642.281311722,none,,307373,HAYNES,11359.887312352272,307039,12123.29451538606,outside_secondary_tolerance,987:0:start
987,0,end,187230.02502708204,-475495.43752090447,187230.02502708204,-475495.43752090447,none,,307373,HAYNES,11888.999134941527,307039,12631.073005542146,outside_secondary_tolerance,987:0:end
988,0,start,185361.3473160582,-472494.71441160236,185361.3473160582,-472494.71441160236,none,,307373,HAYNES,9169.009976231226,307039,9772.543932904207,outside_secondary_tolerance,988:0:start
988,0,end,185466.10181398693,-473320.8589122193,185466.10181398693,-473320.8589122193,none,,307373,HAYNES,9473.01440983132,307039,10134.224448325022,outside_secondary_tolerance,988:0:end
989,0,start,191887.31522550565,-470131.5123039223,191887.31522550565,-470131.5123039223,none,,307373,HAYNES,15509.601221269324,306369,15826.847316240026,outside_secondary_tolerance,989:0:start
989,0,end,194439.85640707207,-472317.9230864118,194439.85640707207,-472317.9230864118,none,,307373,HAYNES,18133.785237099783,307039,18634.867194157207,outside_secondary_tolerance,989:0:end
990,0,start,194439.85640707207,-472317.9230864118,194439.85640707207,-472317.9230864118,none,,307373,HAYNES,18133.785237099783,307039,18634.867194157207,outside_secondary_tolerance,990:0:start
990,0,end,196215.4751946158,-475787.4044386712,196215.4751946158,-475787.4044386712,none,,307373,HAYNES,20491.542181424542,307039,21114.88116695956,outside_secondary_tolerance,990:0:end
991,0,start,190513.14947948817,-478027.8680776758,190513.14947948817,-478027.8680776758,none,,307373,HAYNES,15950.814471463005,307039,16724.374887011094,outside_secondary_tolerance,991:0:start
991,0,end,190579.87613848207,-478523.70365804294,190579.87613848207,-478523.70365804294,none,,307373,HAYNES,16245.237617008352,307039,17032.525784057205,outside_secondary_tolerance,991:0:end
992,0,start,190533.38042210485,-478525.8331890907,190533.38042210485,-478525.8331890907,none,,307373,HAYNES,16205.665881182013,307039,16993.796844827928,outside_secondary_tolerance,992:0:start
992,0,end,190768.1655649764,-478995.2136328779,190768.1655649764,-478995.2136328779,none,,307373,HAYNES,16642.16656714562,307039,17439.580962903034,outside_secondary_tolerance,992:0:end
993,0,start,190624.24216992134,-479229.65718804346,190624.24216992134,-479229.65718804346,none,,307373,HAYNES,16638.004151192552,307039,17444.0739339035,outside_secondary_tolerance,993:0:start
993,0,end,190768.1655649764,-478995.2136328779,190768.1655649764,-478995.2136328779,none,,307373,HAYNES,16642.16656714562,307039,17439.580962903034,outside_secondary_tolerance,993:0:end
994,0,start,190768.1655649764,-478995.2136328779,190768.1655649764,-478995.2136328779,none,,307373,HAYNES,16642.16656714562,307039,17439.580962903034,outside_secondary_tolerance,994:0:start
994,0,end,189957.68583950296,-482430.7605975545,189957.68583950296,-482430.7605975545,none,,307373,HAYNES,17989.906605261735,307039,18872.870076897267,outside_secondary_tolerance,994:0:end
995,0,start,190076.58703108912,-482392.4282828709,190076.58703108912,-482392.4282828709,none,,307373,HAYNES,18054.76612243706,307039,18935.456120423827,outside_secondary_tolerance,995:0:start
995,0,end,189710.85697756248,-483602.0822922364,189710.85697756248,-483602.0822922364,none,,307373,HAYNES,18601.932999189703,307039,19504.753074740936,outside_secondary_tolerance,995:0:end
996,0,start,189957.91509681594,-482429.59008236695,189957.91509681594,-482429.59008236695,none,,307373,HAYNES,17989.3112962616,307039,18872.253137126416,outside_secondary_tolerance,996:0:start
996,0,end,190064.10772307112,-482525.6332776272,190064.10772307112,-482525.6332776272,none,,307373,HAYNES,18132.46711678805,307039,19015.43521255147,outside_secondary_tolerance,996:0:end
997,0,start,189802.1381843963,-483679.8035716638,189802.1381843963,-483679.8035716638,none,,307373,HAYNES,18721.553261195557,307039,19624.212530364784,outside_secondary_tolerance,997:0:start
997,0,end,191579.80750838274,-484518.86349809496,191579.80750838274,-484518.86349809496,none,,307373,HAYNES,20590.603075471812,307039,21482.24752726943,outside_secondary_tolerance,997:0:end
998,0,start,191530.85961647285,-484423.6134764543,191530.85961647285,-484423.6134764543,none,,307373,HAYNES,20490.23446102838,307039,21381.238778403498,outside_secondary_tolerance,998:0:start
998,0,end,190739.45045980523,-482644.7278115731,190739.45045980523,-482644.7278115731,none,,307373,HAYNES,18723.44285064737,307039,19598.97245803856,outside_secondary_tolerance,998:0:end
999,0,start,191530.85961647285,-484423.6134764543,191530.85961647285,-484423.6134764543,none,,307373,HAYNES,20490.23446102838,307039,21381.238778403498,outside_secondary_tolerance,999:0:start
999,0,end,194112.83800637836,-482038.9190692883,194112.83800637836,-482038.9190692883,none,,307373,HAYNES,21085.32176505956,307039,21904.210940488858,outside_secondary_tolerance,999:0:end
1000,0,start,192336.105738388,-484392.7366880514,192336.105738388,-484392.7366880514,none,,307373,HAYNES,21072.216787106587,307039,21953.12143775612,outside_secondary_tolerance,1000:0:start
1000,0,end,192598.14912860547,-485077.6899993117,192598.14912860547,-485077.6899993117,none,,307373,HAYNES,21720.944581305892,307039,22607.792173510676,outside_secondary_tolerance,1000:0:end
1001,0,start,192380.97912433924,-484841.68166355183,192380.97912433924,-484841.68166355183,none,,307373,HAYNES,21401.809607523377,307039,22288.15484878733,outside_secondary_tolerance,1001:0:start
1001,0,end,192585.3099330144,-485142.2852289085,192585.3099330144,-485142.2852289085,none,,307373,HAYNES,21754.422850052804,307039,22642.231925428234,outside_secondary_tolerance,1001:0:end
1002,0,start,190557.16074025864,-479229.6572367321,190557.16074025864,-479229.6572367321,none,,307373,HAYNES,16580.63241716188,307039,17387.81034579974,outside_secondary_tolerance,1002:0:start
1002,0,end,189792.18101594032,-479659.4449597467,189792.18101594032,-479659.4449597467,none,,307373,HAYNES,16167.98083462199,307039,16998.834432890097,outside_secondary_tolerance,1002:0:end
1003,0,start,192752.6597216472,-475688.8478669943,192752.6597216472,-475688.8478669943,none,,307373,HAYNES,17133.32738197046,307039,17791.226901795613,outside_secondary_tolerance,1003:0:start
1003,0,end,196215.4751946158,-475787.4044386712,196215.4751946158,-475787.4044386712,none,,307373,HAYNES,20491.542181424542,307039,21114.88116695956,outside_secondary_tolerance,1003:0:end
1004,0,start,196184.26536268264,-475845.9096607198,196184.26536268264,-475845.9096607198,none,,307373,HAYNES,20476.187416514345,307039,21101.81564186607,outside_secondary_tolerance,1004:0:start
1004,0,end,196064.13351215396,-475471.22731737,196064.13351215396,-475471.22731737,none,,307373,HAYNES,20267.165348051436,307039,20881.01659446912,outside_secondary_tolerance,1004:0:end
1005,0,start,196066.61748262765,-475841.9164865124,196066.61748262765,-475841.9164865124,none,,307373,HAYNES,20361.429847556978,307039,20988.057756863112,outside_secondary_tolerance,1005:0:start
1005,0,end,196083.06117302962,-476836.6433106628,196083.06117302962,-476836.6433106628,none,,307373,HAYNES,20654.500572783796,307039,21313.758264781067,outside_secondary_tolerance,1005:0:end
1006,0,start,191534.16693117327,-484510.9259784459,191534.16693117327,-484510.9259784459,none,,307373,HAYNES,20551.582004236025,307039,21443.6685393639,outside_secondary_tolerance,1006:0:start
1006,0,end,192362.56407225368,-484867.2933059302,192362.56407225368,-484867.2933059302,none,,307373,HAYNES,21405.08540743093,307039,22291.975307581044,outside_secondary_tolerance,1006:0:end
1007,0,start,192800.54922579386,-475713.1895976886,192800.54922579386,-475713.1895976886,none,,307373,HAYNES,17186.275511594115,307039,17844.497976449857,outside_secondary_tolerance,1007:0:start
1007,0,end,197747.03351345315,-477926.7768808054,197747.03351345315,-477926.7768808054,none,,307373,HAYNES,22575.789049388408,307039,23250.456691464366,outside_secondary_tolerance,1007:0:end
1008,0,start,194358.11134041057,-477706.77468526876,194358.11134041057,-477706.77468526876,none,,307373,HAYNES,19318.394714947717,307039,20025.14222766449,outside_secondary_tolerance,1008:0:start
1008,0,end,191574.08522694028,-477950.985793883,191574.08522694028,-477950.985793883,none,,307373,HAYNES,16864.11538788043,307039,17617.978972652858,outside_secondary_tolerance,1008:0:end
1009,0,start,196875.3766063216,-477217.21795964753,196875.3766063216,-477217.21795964753,none,,307373,HAYNES,21524.96630393767,307039,22187.757296983265,outside_secondary_tolerance,1009:0:start
1009,0,end,197747.03351345315,-477926.7768808054,197747.03351345315,-477926.7768808054,none,,307373,HAYNES,22575.789049388408,307039,23250.456691464366,outside_secondary_tolerance,1009:0:end
1010,0,start,197747.03351345315,-477926.7768808054,197747.03351345315,-477926.7768808054,none,,307373,HAYNES,22575.789049388408,307039,23250.456691464366,outside_secondary_tolerance,1010:0:start
1010,0,end,199868.0373926767,-475417.318818416,199868.0373926767,-475417.318818416,none,,307373,HAYNES,23967.04293068161,307039,24548.79060791686,outside_secondary_tolerance,1010:0:end
1011,0,start,198149.1924070141,-479910.8459126144,198149.1924070141,-479910.8459126144,none,,307373,HAYNES,23662.837936393604,307039,24385.431552781098,outside_secondary_tolerance,1011:0:start
1011,0,end,196866.8078411062,-476419.7122966568,196866.8078411062,-476419.7122966568,none,,307373,HAYNES,21285.9261629238,307039,21923.91375916931,outside_secondary_tolerance,1011:0:end
1012,0,start,198973.64180694785,-477845.70859532943,198973.64180694785,-477845.70859532943,none,,307373,HAYNES,23714.923770707243,307039,24375.388707320122,outside_secondary_tolerance,1012:0:start
1012,0,end,197916.15519424138,-477963.6069198791,197916.15519424138,-477963.6069198791,none,,307373,HAYNES,22747.739112038733,307039,23421.736062216107,outside_secondary_tolerance,1012:0:end
1013,0,start,189692.99761141764,-483687.7411026247,189692.99761141764,-483687.7411026247,none,,307373,HAYNES,18649.053964417937,307039,19553.17121923144,outside_secondary_tolerance,1013:0:start
1013,0,end,187642.80753908263,-483428.7801763364,187642.80753908263,-483428.7801763364,none,,307373,HAYNES,17050.659965879255,307039,17976.68625367675,outside_secondary_tolerance,1013:0:end
1014,0,start,187718.54449905944,-483333.8608745849,187718.54449905944,-483333.8608745849,none,,307373,HAYNES,17029.792617122388,307039,17953.957448831985,outside_secondary_tolerance,1014:0:start
1014,0,end,189957.91509681594,-482429.59008236695,189957.91509681594,-482429.59008236695,none,,307373,HAYNES,17989.3112962616,307039,18872.253137126416,outside_secondary_tolerance,1014:0:end
1015,0,start,189883.16692352245,-482396.2438058136,189883.16692352245,-482396.2438058136,none,,307373,HAYNES,17911.045618989076,307039,18794.509522483026,outside_secondary_tolerance,1015:0:start
1015,0,end,189777.63168327167,-479244.25257560937,189777.63168327167,-479244.25257560937,none,,307373,HAYNES,15927.399001727747,307039,16748.110344679037,outside_secondary_tolerance,1015:0:end
1016,0,start,189864.31532961002,-482883.7385059083,189864.31532961002,-482883.7385059083,none,,307373,HAYNES,18221.246343607243,307039,19112.335044398016,outside_secondary_tolerance,1016:0:start
1016,0,end,189710.85697756248,-483602.0822922364,189710.85697756248,-483602.0822922364,none,,307373,HAYNES,18601.932999189703,307039,19504.753074740936,outside_secondary_tolerance,1016:0:end
1017,0,start,190768.1655649764,-478995.2136328779,190768.1655649764,-478995.2136328779,none,,307373,HAYNES,16642.16656714562,307039,17439.580962903034,outside_secondary_tolerance,1017:0:start
1017,0,end,190497.43320103065,-480446.73573914357,190497.43320103065,-480446.73573914357,none,,307373,HAYNES,17194.773335835864,307039,18032.318637142,outside_secondary_tolerance,1017:0:end
1018,0,start,190768.1655649764,-478995.2136328779,190768.1655649764,-478995.2136328779,none,,307373,HAYNES,16642.16656714562,307039,17439.580962903034,outside_secondary_tolerance,1018:0:start
1018,0,end,192013.13894018973,-477145.25911936443,192013.13894018973,-477145.25911936443,none,,307373,HAYNES,16934.23287195766,307039,17655.12977099616,outside_secondary_tolerance,1018:0:end
1019,0,start,192013.13894018973,-477145.25911936443,192013.13894018973,-477145.25911936443,none,,307373,HAYNES,16934.23287195766,307039,17655.12977099616,outside_secondary_tolerance,1019:0:start
1019,0,end,190768.1655649764,-478995.2136328779,190768.1655649764,-478995.2136328779,none,,307373,HAYNES,16642.16656714562,307039,17439.580962903034,outside_secondary_tolerance,1019:0:end
1020,0,start,190768.1655649764,-478995.2136328779,190768.1655649764,-478995.2136328779,none,,307373,HAYNES,16642.16656714562,307039,17439.580962903034,outside_secondary_tolerance,1020:0:start
1020,0,end,191575.09661649686,-477949.0737595665,191575.09661649686,-477949.0737595665,none,,307373,HAYNES,16864.195547877232,307039,17617.983656295284,outside_secondary_tolerance,1020:0:end
1021,0,start,191112.62431031873,-478861.24099923344,191112.62431031873,-478861.24099923344,none,,307373,HAYNES,16874.93367695519,307039,17663.03616349485,outside_secondary_tolerance,1021:0:start
1021,0,end,193573.34612708172,-478710.39629926486,193573.34612708172,-478710.39629926486,none,,307373,HAYNES,18995.645346417055,307039,19742.56304090566,outside_secondary_tolerance,1021:0:end
1022,0,start,193575.4757328443,-478742.69482272817,193575.4757328443,-478742.69482272817,none,,307373,HAYNES,19011.345120080554,307039,19759.145588634194,outside_secondary_tolerance,1022:0:start
1022,0,end,194180.2744955558,-482064.1190754203,194180.2744955558,-482064.1190754203,none,,307373,HAYNES,21155.668236115016,307039,21974.175369221655,outside_secondary_tolerance,1022:0:end
1023,0,start,194180.2744955558,-482064.1190754203,194180.2744955558,-482064.1190754203,none,,307373,HAYNES,21155.668236115016,307039,21974.175369221655,outside_secondary_tolerance,1023:0:start
1023,0,end,189986.28071324542,-482879.99341694685,189986.28071324542,-482879.99341694685,none,,307373,HAYNES,18309.14443141462,307039,19198.537388531495,outside_secondary_tolerance,1023:0:end
1024,0,start,198979.3126909225,-475401.90646787826,198979.3126909225,-475401.90646787826,none,,307373,HAYNES,23093.773685688706,307039,23681.311230760515,outside_secondary_tolerance,1024:0:start
1024,0,end,199083.02933320624,-475691.0960983527,199083.02933320624,-475691.0960983527,none,,307373,HAYNES,23256.56302593186,307039,23852.468739215074,outside_secondary_tolerance,1024:0:end
1025,0,start,199019.52926375796,-475402.1710803178,199019.52926375796,-475402.1710803178,none,,307373,HAYNES,23133.175785873616,307039,23720.42900332596,outside_secondary_tolerance,1025:0:start
1025,0,end,199083.02933320624,-475691.0960983527,199083.02933320624,-475691.0960983527,none,,307373,HAYNES,23256.56302593186,307039,23852.468739215074,outside_secondary_tolerance,1025:0:end
1026,0,start,194367.62588324025,-472252.75051280065,194367.62588324025,-472252.75051280065,none,,307373,HAYNES,18055.871737731108,307039,18554.413384141382,outside_secondary_tolerance,1026:0:start
1026,0,end,194354.13136615144,-471896.4419145328,194354.13136615144,-471896.4419145328,none,,307373,HAYNES,18013.735313964,307039,18496.23980765687,outside_secondary_tolerance,1026:0:end
1027,0,start,194178.4481068886,-471894.3251997358,194178.4481068886,-471894.3251997358,none,,307373,HAYNES,17838.345155126543,307039,18321.511001435058,outside_secondary_tolerance,1027:0:start
1027,0,end,194473.98772447492,-472250.71897910815,194473.98772447492,-472250.71897910815,none,,307373,HAYNES,18161.619523957663,307039,18659.5328107393,outside_secondary_tolerance,1027:0:end
1028,0,start,194388.52419800096,-472252.9298749799,194388.52419800096,-472252.9298749799,none,,307373,HAYNES,18076.70098136877,307039,18575.144519927097,outside_secondary_tolerance,1028:0:start
1028,0,end,191926.8024120039,-471933.9962871433,191926.8024120039,-471933.9962871433,none,,307373,HAYNES,15596.540343547247,307039,16092.909803465202,outside_secondary_tolerance,1028:0:end
1029,0,start,177070.86111313032,-471320.5581185254,177070.86111313032,-471320.5581185254,none,,307373,HAYNES,978.1895229818095,307039,1913.6038381200467,outside_secondary_tolerance,1029:0:start
1029,0,end,182590.82497708607,-470979.6715056803,182590.82497708607,-470979.6715056803,none,,307373,HAYNES,6215.597742362338,307039,6721.678332042349,outside_secondary_tolerance,1029:0:end
1030,0,start,178537.13958508096,-465400.9219156937,178537.13958508096,-465400.9219156937,none,,302187,DEL AMO,4818.505599542238,307039,5040.034034727499,outside_secondary_tolerance,1030:0:start
1030,0,end,173556.07783630534,-463283.64488166897,173600.21156600656,-463281.35579329776,substation_snap_primary,,306224,LAKEWOOD,44.19305401204679,302187,3281.3791992078254,primary_tier_within_150m,1030:0:end
1031,0,start,176830.61938121726,-471066.29346889537,176830.61938121726,-471066.29346889537,none,,307373,HAYNES,628.4811489225931,307039,1568.760072298586,outside_secondary_tolerance,1031:0:start
1031,0,end,176396.70281375563,-470692.9665059806,176385.49123690082,-470622.6162329586,substation_snap_primary,,307373,HAYNES,71.23805422550491,307039,1033.2339781259748,primary_tier_within_150m,1031:0:end
1032,0,start,176192.97363466088,-470848.0122860037,176385.49123690082,-470622.6162329586,substation_snap_secondary,,307373,HAYNES,296.4226845241529,307039,1121.7482372835404,secondary_tier_guard_passed,1032:0:start
1032,0,end,176005.11938349289,-469765.6019105767,175983.32260721555,-469746.02972963545,substation_snap_primary,,307039,ALAMITOS,29.294534010299113,307373,937.6333481872072,primary_tier_within_150m,1032:0:end
1033,0,start,176174.45284005956,-469700.24981224025,175983.32260721555,-469746.02972963545,substation_snap_secondary,,307039,ALAMITOS,196.5364259971072,307373,946.2013628240863,secondary_tier_guard_passed,1033:0:start
1033,0,end,178298.28250226512,-465399.29303878266,178298.28250226512,-465399.29303878266,none,,302187,DEL AMO,4701.6941179424475,307039,4924.749656103729,outside_secondary_tolerance,1033:0:end
1034,0,start,177471.88547513323,-466145.2574944305,177471.88547513323,-466145.2574944305,none,,307039,ALAMITOS,3896.329054580222,307373,4607.276170834401,outside_secondary_tolerance,1034:0:start
1034,0,end,175311.64648457052,-467070.29149336135,175311.64648457052,-467070.29149336135,none,,307039,ALAMITOS,2758.75405260975,307373,3711.0852331443643,outside_secondary_tolerance,1034:0:end
1035,0,start,175311.64648457052,-467070.29149336135,175311.64648457052,-467070.29149336135,none,,307039,ALAMITOS,2758.75405260975,307373,3711.0852331443643,outside_secondary_tolerance,1035:0:start
1035,0,end,175210.04650302086,-468364.36852059746,175210.04650302086,-468364.36852059746,none,,307039,ALAMITOS,1583.333076102073,307373,2545.850163067449,outside_secondary_tolerance,1035:0:end
1036,0,start,175943.94922993655,-469596.82410721155,175983.32260721555,-469746.02972963545,substation_snap_secondary,,307039,ALAMITOS,154.31325478149842,307373,1116.7850416077108,secondary_tier_guard_passed,1036:0:start
1036,0,end,175675.35240280238,-467096.6515379762,175675.35240280238,-467096.6515379762,none,,307039,ALAMITOS,2667.217735627484,307373,3596.7657963727615,outside_secondary_tolerance,1036:0:end
1037,0,start,175955.69670166806,-469624.7640875224,175983.32260721555,-469746.02972963545,substation_snap_primary,,307039,ALAMITOS,124.37261199480369,307373,1086.476988558716,primary_tier_within_150m,1037:0:start
1037,0,end,176830.61938121726,-471066.29346889537,176830.61938121726,-471066.29346889537,none,,307373,HAYNES,628.4811489225931,307039,1568.760072298586,outside_secondary_tolerance,1037:0:end
1038,0,start,182301.02900706918,-474151.0579376188,182301.02900706918,-474151.0579376188,none,,307373,HAYNES,6887.92334259563,307039,7701.797690661616,outside_secondary_tolerance,1038:0:start
1038,0,end,187390.6710193753,-474682.88772200095,187390.6710193753,-474682.88772200095,none,,307373,HAYNES,11730.293543186157,307039,12429.809517172274,outside_secondary_tolerance,1038:0:end
1039,0,start,185776.60932607172,-481292.2817004444,185776.60932607172,-481292.2817004444,none,,307373,HAYNES,14213.896726542354,307039,15140.158497556562,outside_secondary_tolerance,1039:0:start
1039,0,end,187713.7427884132,-482942.8820795645,187713.7427884132,-482942.8820795645,none,,307373,HAYNES,16736.733066682566,307039,17656.717406507832,outside_secondary_tolerance,1039:0:end
1040,0,start,187662.55927608736,-482914.70672986377,187662.55927608736,-482914.70672986377,none,,307373,HAYNES,16681.359427353284,307039,17601.66535029745,outside_secondary_tolerance,1040:0:start
1040,0,end,187640.96928195888,-483427.5751067833,187640.96928195888,-483427.5751067833,none,,307373,HAYNES,17048.541221556916,307039,17974.576765534977,outside_secondary_tolerance,1040:0:end
1041,0,start,185753.70381225864,-481381.3898898652,185753.70381225864,-481381.3898898652,none,,307373,HAYNES,14265.854950112134,307039,15193.483963532535,outside_secondary_tolerance,1041:0:start
1041,0,end,183549.25260158375,-480453.1434640917,183549.25260158375,-480453.1434640917,none,,307373,HAYNES,12163.829270923396,307039,13110.514147136333,outside_secondary_tolerance,1041:0:end
1042,0,start,185848.682704528,-481376.0700635817,185848.682704528,-481376.0700635817,none,,307373,HAYNES,14324.411402927308,307039,15250.677624907725,outside_secondary_tolerance,1042:0:start
1042,0,end,185890.27432569134,-482188.47843202297,185890.27432569134,-482188.47843202297,none,,307373,HAYNES,14970.306275180334,307039,15904.786137001496,outside_secondary_tolerance,1042:0:end
1043,0,start,185848.682704528,-481376.0700635817,185848.682704528,-481376.0700635817,none,,307373,HAYNES,14324.411402927308,307039,15250.677624907725,outside_secondary_tolerance,1043:0:start
1043,0,end,190504.63121615836,-480413.3448812016,190504.63121615836,-480413.3448812016,none,,307373,HAYNES,17181.632088291113,307039,18018.324457590108,outside_secondary_tolerance,1043:0:end
1044,0,start,183883.7779102958,-478371.02336233435,183883.7779102958,-478371.02336233435,none,,307373,HAYNES,10782.491181492946,307039,11696.482768767075,outside_secondary_tolerance,1044:0:start
1044,0,end,187266.50272673802,-476488.69212632906,187266.50272673802,-476488.69212632906,none,,307373,HAYNES,12361.523264903515,307039,13144.339078301844,outside_secondary_tolerance,1044:0:end
1045,0,start,184078.89412502633,-478226.0891165845,184078.89412502633,-478226.0891165845,none,,307373,HAYNES,10816.711510022446,307039,11723.893781767723,outside_secondary_tolerance,1045:0:start
1045,0,end,188137.61059473825,-478096.36934135295,188137.61059473825,-478096.36934135295,none,,307373,HAYNES,13927.285985650291,307039,14746.351688287405,outside_secondary_tolerance,1045:0:end
1046,0,start,183549.25260158375,-480453.1434640917,183549.25260158375,-480453.1434640917,none,,307373,HAYNES,12163.829270923396,307039,13110.514147136333,outside_secondary_tolerance,1046:0:start
1046,0,end,183523.4558300984,-480435.68103521364,183523.4558300984,-480435.68103521364,none,,307373,HAYNES,12134.528394090905,307039,13081.370496001973,outside_secondary_tolerance,1046:0:end
1047,0,start,184872.7711765952,-478967.1045642453,184872.7711765952,-478967.1045642453,none,,307373,HAYNES,11902.285758866601,307039,12808.220679435592,outside_secondary_tolerance,1047:0:start
1047,0,end,184084.39662373133,-478404.92113086395,184084.39662373133,-478404.92113086395,none,,307373,HAYNES,10947.027618460137,307039,11857.647343353394,outside_secondary_tolerance,1047:0:end
1048,0,start,194760.3360243548,-468573.5938988351,194760.3360243548,-468573.5938988351,none,,306369,LA MIRADA,16314.5468821476,307373,18488.737476873896,outside_secondary_tolerance,1048:0:start
1048,0,end,194447.9208200549,-465800.3454798232,194447.9208200549,-465800.3454798232,none,,306369,LA MIRADA,14163.769502026424,306279,15934.096298052053,outside_secondary_tolerance,1048:0:end
1049,0,start,197079.5637755271,-463954.8972130548,197079.5637755271,-463954.8972130548,none,,306279,OLINDA,14785.494960516267,306369,15285.827998022749,outside_secondary_tolerance,1049:0:start
1049,0,end,196865.79090374135,-464706.6592674488,196865.79090374135,-464706.6592674488,none,,306279,OLINDA,15426.984915704152,306369,15478.963699793561,outside_secondary_tolerance,1049:0:end
1050,0,start,200616.00542724668,-457146.9324389389,200616.00542724668,-457146.9324389389,none,,306279,OLINDA,11114.416220423343,301517,14193.3947318578,outside_secondary_tolerance,1050:0:start
1050,0,end,200844.94157878973,-455009.6995761865,200844.94157878973,-455009.6995761865,none,,306279,OLINDA,10085.091525506481,301517,12145.436804198163,outside_secondary_tolerance,1050:0:end
1051,0,start,202933.44257628196,-459550.570724159,202933.44257628196,-459550.570724159,none,,306279,OLINDA,14437.60787633674,301517,17070.399561885988,outside_secondary_tolerance,1051:0:start
1051,0,end,195878.7864989247,-459564.9682837641,195878.7864989247,-459564.9682837641,none,,306279,OLINDA,10254.748351318705,306369,12554.12783353644,outside_secondary_tolerance,1051:0:end
