repair_order,substation_id,Crew_ID,Crew_Origin_ID,Resource_Type,Start_Time,Finish_Time,Travel_Time,Duration
22,306694,21,D04,C57,0.3025310288958899,12.315868447783494,0.3025310288958899,12.013337418887604
23,304040,22,D04,C57,0.4111930315978428,3.4363968639887523,0.4111930315978428,3.0252038323909094
24,301745,23,D04,C57,0.3915507337577188,4.697074876568953,0.3915507337577188,4.305524142811234
25,309663,24,D04,C57,0.3749192673460872,9.657492489843095,0.3749192673460872,9.282573222497009
26,301214,25,D04,C57,0.220143657568028,32.58599827121387,0.220143657568028,32.36585461364584
27,302171,26,D04,C57,0.2584074567421144,9.998255519687378,0.2584074567421144,9.739848062945264
28,301100,27,D04,C57,0.4439696409422864,4.952565470396831,0.4439696409422864,4.508595829454544
29,307039,28,D04,C57,0.7484535673602334,2.0954416490023604,0.7484535673602334,1.346988081642127
30,303620,29,D04,C57,0.1815666350864873,26.308981185228625,0.1815666350864873,26.127414550142138
31,307832,30,D04,C57,0.4511451673731101,3.5256564729703648,0.4511451673731101,3.074511305597255
32,310204,31,D04,C57,0.4530783886856755,3.542404460800973,0.4530783886856755,3.0893260721152975
33,309569,32,D04,C57,0.1476775688884651,20.130412102183595,0.1476775688884651,19.98273453329513
34,310504,33,D04,C57,0.4653845869815141,3.839063335987876,0.4653845869815141,3.3736787490063618
35,307693,34,D04,C57,0.1578621167706032,35.462646246835384,0.1578621167706032,35.30478413006478
36,301541,35,D05,C57,0.1798695897677428,3.6818916046888064,0.1798695897677428,3.5020220149210637
37,307373,36,D06,C57,0.5054032829668631,1.8937721142985522,0.5054032829668631,1.388368831331689
38,300429,37,D06,C57,0.2521815973568082,27.253784207602763,0.2521815973568082,27.001602610245953
39,310527,38,D06,C57,0.0065647955391993,8.385639447001234,0.0065647955391993,8.379074651462034
40,305780,39,D06,C57,0.3565460041969184,2.8124884561377232,0.3565460041969184,2.455942451940805
41,302164,40,D06,C57,0.265741691974375,1.3788760050823647,0.265741691974375,1.1131343131079898
42,303371,41,D06,C57,0.2667186980626175,3.947772948252272,0.2667186980626175,3.6810542501896544
43,305984,42,D06,C57,0.2939154978402907,2.0768098920907683,0.2939154978402907,1.7828943942504778
44,309156,43,D06,C57,0.3115533622526005,1.7986493666476764,0.3115533622526005,1.4870960043950758
45,308786,44,D06,C57,0.2740332471358935,8.684948405437114,0.2740332471358935,8.41091515830122
46,300648,45,D06,C57,0.2116392363549474,2.2776811603369427,0.2116392363549474,2.066041923981995
47,308494,46,D06,C57,0.1645439232023375,12.597882559004745,0.1645439232023375,12.433338635802407
48,300232,47,D07,C57,0.2335659529319581,2.469630742222499,0.2335659529319581,2.2360647892905408
49,300390,48,D07,C57,0.0885812934958743,1.1012792259261315,0.0885812934958743,1.0126979324302572
50,306623,49,D07,C57,0.2336850623496705,1.8660003858510839,0.2336850623496705,1.6323153235014134
51,309553,50,D09,C57,0.4688686613989144,4.296487034521149,0.4688686613989144,3.8276183731222346
52,308907,51,D09,C57,0.1084776515685642,2.5618687462435066,0.1084776515685642,2.4533910946749424
53,302923,52,D09,C57,0.4617277071551049,2.9590631711899156,0.4617277071551049,2.4973354640348107
54,308471,53,D10,C57,0.3319976069369263,1.4610171201079782,0.3319976069369263,1.1290195131710519
55,309843,54,D12,C57,0.5449869582847505,15.22300030573159,0.5449869582847505,14.67801334744684
56,306450,55,D12,C57,0.2675942220537209,3.2072704893084083,0.2675942220537209,2.9396762672546872
57,306768,56,D13,C57,0.4536402042453231,14.985897565208855,0.4536402042453231,14.532257360963532
58,300829,48,D07,C57,1.6784541477004227,6.147812808257761,0.5771749217742912,4.469358660557338
59,300493,40,D06,C57,1.945338856652066,34.19986270451673,0.5664628515697012,32.25452384786467
60,301105,53,D10,C57,1.791898091083267,21.952673968592393,0.3308809709752887,20.160775877509124
61,302297,12,D03,C57,2.0185498244819318,4.09696645666385,0.5418375459165814,2.0784166321819186
62,309758,9,D02,C57,1.8890270625797827,3.441823490481481,0.3472968190665014,1.5527964279016984
63,306844,43,D06,C57,1.8958412870214,3.8073111498007814,0.0971919203737237,1.9114698627793814
64,309703,49,D07,C57,2.0856281154362515,5.7989181638305904,0.2196277295851674,3.7132900483943385
65,301108,36,D06,C57,2.3098552777050756,6.2339262715818755,0.4160831634065234,3.9240709938768004
66,303344,5,D02,C57,2.3637554098203157,4.751842395375135,0.3128163832657804,2.38808698555482
67,310199,42,D06,C57,2.6739731440009313,35.31294270246076,0.5971632519101631,32.63896955845983
68,300627,28,D04,C57,2.46469118771242,3.9080336822799477,0.3692495387100596,1.443342494567528
69,307512,4,D02,C57,2.619773281729585,14.61497493722998,0.447289348828178,11.995201655500397
70,308806,45,D06,C57,2.766349105972931,3.8783988939768395,0.4886679456359881,1.1120497880039086
71,306444,47,D07,C57,2.8639657944991166,8.323159534458988,0.3943350522766176,5.459193739959872
72,301543,51,D09,C57,2.983265710304321,5.381503954681809,0.4213969640608144,2.3982382443774877
73,306091,16,D04,C57,2.862018283664621,4.931870312789041,0.0600078764268252,2.0698520291244193
74,306279,39,D06,C57,3.500730429340896,5.10811296181978,0.6882419732031729,1.6073825324788837
75,307785,17,D04,C57,3.0856217479817616,8.41566485634858,0.2668172516793674,5.330043108366818
76,302798,52,D09,C57,3.3756416015816217,7.818684962460037,0.4165784303917063,4.4430433608784154
