tract_id,scenario,supply
6037190701,Northridge,0.001
6037190702,Northridge,0.001
6037190801,Northridge,0.001
6037190802,Northridge,0.001
6037190901,Northridge,0.001
6037190902,Northridge,0.0010000000000000002
6037191000,Northridge,0.001
6037191110,Northridge,0.001
6037191120,Northridge,0.001
6037191201,Northridge,0.1105
6037191203,Northridge,0.1105
6037191204,Northridge,0.1105
6037191301,Northridge,0.1105
6037191302,Northridge,0.1105
6037191410,Northridge,0.1105
6037191420,Northridge,0.1105
6037191500,Northridge,0.1105
6037191610,Northridge,0.001
6037191620,Northridge,0.001
6037191710,Northridge,0.001
6037191720,Northridge,0.001
6037191810,Northridge,0.001
6037191820,Northridge,0.001
6037191901,Northridge,0.001
6037191902,Northridge,0.001
6037192001,Northridge,0.001
6037192002,Northridge,0.001
6037192300,Northridge,0.001
6037192410,Northridge,0.001
6037192420,Northridge,0.001
6037192510,Northridge,0.001
6037192520,Northridge,0.001
6037192610,Northridge,0.001
6037192620,Northridge,0.001
6037192700,Northridge,0.1105
6037194101,Northridge,0.001
6037194102,Northridge,0.001
6037194200,Northridge,0.001
6037194300,Northridge,0.0020565127632015756
6037194401,Northridge,0.001
6037194402,Northridge,0.001
6037194500,Northridge,0.001
6037195100,Northridge,0.1105
6037195201,Northridge,0.1105
6037195202,Northridge,0.1105
6037195300,Northridge,0.1105
6037195400,Northridge,0.1105
6037195500,Northridge,0.1105
6037195600,Northridge,0.1105
6037195710,Northridge,0.1412501000343443
6037195720,Northridge,0.13942311446752303
6037195802,Northridge,0.1105
6037195803,Northridge,0.1105
6037195804,Northridge,0.1105
6037195901,Northridge,0.1105
6037195902,Northridge,0.1105
6037195903,Northridge,0.1105
6037197200,Northridge,0.1215
6037197300,Northridge,0.1365797536706102
6037197410,Northridge,0.1105
6037197420,Northridge,0.1105
6037197500,Northridge,0.13716911591069253
6037197600,Northridge,0.1215
6037197700,Northridge,0.1215
6037199001,Northridge,0.1215
6037199002,Northridge,0.1215
6037199110,Northridge,0.13713494207639182
6037199120,Northridge,0.1215
6037199201,Northridge,0.1215
6037199202,Northridge,0.1215
6037199300,Northridge,0.14038154741059244
6037199400,Northridge,0.13680098047068776
6037199700,Northridge,0.1215
6037199801,Northridge,0.1215
6037199802,Northridge,0.1215
6037199900,Northridge,0.1215
6037201110,Northridge,0.324853071781096
6037201120,Northridge,0.32507417886362694
6037201200,Northridge,0.3261700907263389
6037201301,Northridge,0.14202066596957635
6037201302,Northridge,0.1215
6037201401,Northridge,0.28778367453053433
6037201402,Northridge,0.28279083703886987
6037201501,Northridge,0.32747548955739836
6037201503,Northridge,0.32754192495199436
6037201504,Northridge,0.32901465513909467
6037201601,Northridge,0.3317033301753992
6037201602,Northridge,0.33090676532954183
6037201700,Northridge,0.3353844705521901
6037203100,Northridge,0.2782392467835685
6037203200,Northridge,0.268
6037203300,Northridge,0.1215
6037203500,Northridge,0.1215
6037203601,Northridge,0.28016883865378417
6037203602,Northridge,0.20800000000000002
6037203710,Northridge,0.268
6037203720,Northridge,0.268
6037203800,Northridge,0.268
6037203900,Northridge,0.268
6037204110,Northridge,0.268
6037204120,Northridge,0.27843006618021954
6037204200,Northridge,0.268
6037204300,Northridge,0.20800000000000002
6037204410,Northridge,0.20800000000000002
6037204420,Northridge,0.20800000000000002
6037204600,Northridge,0.20800000000000002
6037204700,Northridge,0.20800000000000002
6037204810,Northridge,0.20400000000000001
6037204820,Northridge,0.20400000000000001
6037204910,Northridge,0.20400000000000001
6037204920,Northridge,0.20400000000000001
6037205110,Northridge,0.20400000000000001
6037205120,Northridge,0.20400000000000001
6037206010,Northridge,0.1215
6037206020,Northridge,0.1215
6037206050,Northridge,0.20800000000000002
6037206051,Northridge,0.20800000000000002
6037206052,Northridge,0.20800000000000002
6037206053,Northridge,0.20800000000000002
6037206054,Northridge,0.20800000000000002
6037206201,Northridge,0.20800000000000002
6037206202,Northridge,0.20800000000000002
6037206301,Northridge,0.20800000000000002
6037206302,Northridge,0.20800000000000002
6037206303,Northridge,0.20800000000000002
6037207101,Northridge,0.1215
6037207102,Northridge,0.1215
6037207103,Northridge,0.1215
6037207303,Northridge,0.20800000000000002
6037207304,Northridge,0.20800000000000002
6037207305,Northridge,0.20800000000000002
6037207306,Northridge,0.20800000000000002
6037207307,Northridge,0.20800000000000002
6037207308,Northridge,0.20800000000000002
6037207400,Northridge,0.1215
6037207501,Northridge,0.1215
6037207502,Northridge,0.20800000000000002
6037207711,Northridge,0.20800000000000002
6037207712,Northridge,0.20800000000000002
6037207901,Northridge,0.20800000000000002
6037207902,Northridge,0.20800000000000002
6037208001,Northridge,0.1215
