tract_id,cluster,T50,T80,AUC,Init_Prob,Grid_Centrality,Grid_ImpactLambda2,Grid_Betweenness,N_subs,Redundancy_HHI,Redundancy_MaxShare,Dist_to_CrewYard_km,Pre_1970_Ratio,Pop_Density,SVI_THEME1,SVI_THEME2,SVI_THEME3,SVI_THEME4,NRI_BUILDVALUE,NRI_RISK_SCORE,NRI_EAL_SCORE,PC1,PC2,PC3,PC4,PC5,PC6
6037208302,0,5.666666666666667,7.0,0.9878355957868125,0.0033333333333333335,7.909090909090909,0.19436333538377418,0.052011782548217096,11,0.15249286238830956,0.29244234631531,3.9011071191157414,0.4984599589322382,28733.179893035165,0.8607,0.8909,0.8255,0.9623,477437246.0,91.66864862293679,83.44881039058646,-1.9754501145097756,0.7762367294429722,1.9499727764925017,-0.19104333001400356,-0.7722860449150212,0.07028542621911255
6037208401,0,5.666666666666667,7.0,0.9877792258751024,0.0011111111111111,7.909090909090909,0.19436333538377418,0.052011782548217096,11,0.1433992069511706,0.2733664015104778,3.9011071191157414,0.4158815612382234,46144.28890861377,0.9627,0.8698,0.92,0.7685,337694772.0,84.78927840936117,75.30239331094253,-2.499780819525612,0.9592942965410135,1.3442636122734237,0.5681273078483955,-1.1386762802069303,-0.47192529302967356
6037208402,0,5.666666666666667,7.0,0.987752160474452,0.0011111111111111,7.909090909090909,0.19436333538377418,0.052011782548217096,11,0.13938551656310766,0.26453568714444836,3.9011071191157414,0.5055555555555555,20666.70745028685,0.8206,0.5105,0.827,0.8981,269367946.0,79.05746087618323,69.87105714352819,-1.9416264873199658,0.12171844282104949,0.6370325515263332,0.503315622363384,-0.8873054059184546,-0.02486516053086965
6037208501,0,5.666666666666667,7.0,0.987710911269494,0.0011111111111111,8.166666666666666,0.179530908212588,0.05037825710489655,12,0.12456676757267006,0.24041985786041736,2.624881794466684,0.39755351681957185,27441.94368449512,0.6933,0.3872,0.837,0.8954,247589947.0,72.8713789658945,66.02038659370082,-2.078370251286399,-0.12377274810929723,0.05237980764251553,0.5218654861671709,-1.3309411481703246,-0.49957679235006214
6037208502,0,5.666666666666667,7.0,0.987725335791685,0.0011111111111111,8.166666666666666,0.179530908212588,0.05037825710489655,12,0.1265236519738624,0.2450674687011749,2.624881794466684,0.6532567049808429,41750.49491287192,0.9143,0.9538,0.8993,0.9335,398007312.0,89.96694096941445,80.97799281302112,-2.701223075090261,1.1568004661180482,1.526373092438806,-0.22310627568282293,-0.8156125577836824,0.4236991494428289
6037208610,0,7.666666666666667,9.0,0.9848996966274003,0.0033333333333333335,7.6,0.1491515006683501,0.042644136140227724,15,0.10716567342343508,0.24461777015499753,7.142307388743317,0.5443117536140792,31615.634516836875,0.907,0.6885,0.8239,0.9367,411593606.0,87.02968177710126,77.50193766587594,-1.6550808008940432,1.2644524862518214,0.6618368518792758,-0.6243751669205501,-1.275745016249251,-0.6124830776957478
6037208620,0,7.666666666666667,9.0,0.9848980173535149,0.0022222222222222,7.6,0.1491515006683501,0.042644136140227724,15,0.10215187839914469,0.23153943354196074,7.142307388743317,0.5698198198198198,31383.547836043566,0.7676,0.4968,0.833,0.9226,380505955.0,84.39209437282976,74.12805035582592,-1.4992492500997778,0.8204706871804511,0.26259732256893936,-0.49511241545364126,-1.4195563632885697,-0.650954197652244
6037208710,0,7.666666666666667,10.0,0.9840324647561718,0.0022222222222222,7.882352941176471,0.15434049097666236,0.052847975270694326,17,0.0876461923287011,0.2053627007021859,8.79853471938182,0.34748010610079577,72312.35180174827,0.7556,0.3953,0.8401,0.8077,521604167.0,86.66817295343195,80.44366676844305,-1.9166501529518614,0.8669566281341464,0.7079487226295526,-0.5189854990865328,-2.6545998292529225,-2.3480308045170246
6037208720,0,5.666666666666667,7.0,0.987699189770336,0.0011111111111111,8.166666666666666,0.179530908212588,0.05037825710489655,12,0.12301951715354703,0.2366866911531303,2.624881794466684,0.8204503956177723,61583.30658721748,0.9983,0.7814,0.833,0.7767,329641496.0,85.0187889454407,75.07104774878457,-3.0993526618718152,0.9223622964298454,0.9337283639047214,0.34308602937282656,-1.11264340841275,0.4455570797578267
6037208801,0,5.666666666666667,7.0,0.9877469076831799,0.0011111111111111,7.909090909090909,0.19436333538377418,0.052011782548217096,11,0.138631773863166,0.2628463118223939,3.9011071191157414,0.5168539325842697,37559.790917852355,0.926,0.9596,0.7603,0.9819,284433010.0,81.3418636731199,68.66500692862344,-2.5869154364102696,0.9833312203268763,1.036312224161864,0.69759053347117,-0.9742758773786656,-0.13465906877519054
6037208802,0,5.666666666666667,7.0,0.9877207319573752,0.0011111111111111,8.166666666666666,0.179530908212588,0.05037825710489655,12,0.1258926692046405,0.24357765903822362,2.624881794466684,0.7649402390438247,34191.11455767724,0.92,0.7063,0.822,0.9398,350767790.0,84.61446986633686,75.6112455081382,-2.5762106643867595,0.6680887088834331,0.9387884795352939,-0.04270057199676618,-0.7369187677687129,0.7112150580952228
6037208902,0,5.666666666666667,7.0,0.9878166774246006,0.0033333333333333335,7.909090909090909,0.19436333538377418,0.052011782548217096,11,0.14932634272423237,0.2859366607422532,3.9011071191157414,0.4719562243502052,33435.7387274928,0.9762,0.6557,0.9545,0.9804,276749721.0,87.2710840508015,76.83725955327994,-2.4175087366998618,0.9099355943923996,1.5232635799414564,0.3725991781486942,-0.9904175012503933,-0.3399834698705239
6037208903,0,5.666666666666667,7.0,0.9877789755745061,0.0011111111111111,7.909090909090909,0.19436333538377418,0.052011782548217096,11,0.14336107321359146,0.27328376417504163,3.9011071191157414,0.46901172529313234,64307.46310179032,0.9586,0.5523,0.9418,0.9821,329143545.0,88.19626123769204,78.57646146980765,-2.815880130449701,0.9373627805214639,1.772731222179754,0.6446403883337238,-1.7769484922509173,-1.0937830987726957
6037208904,0,5.666666666666667,7.0,0.9878129446382639,0.0033333333333333335,7.909090909090909,0.19436333538377418,0.052011782548217096,11,0.14871548460492823,0.2846654130209299,3.9011071191157414,0.4979224376731302,88161.1928656226,0.9515,0.8548,0.9545,0.9733,229326693.0,78.15844551205822,63.81966789581229,-3.698157054288841,1.4646614478465887,1.0687558174681233,1.6936803176806436,-2.056311560409022,-1.369579306354534
6037209103,0,5.666666666666667,7.0,0.9879095838032143,0.005555555555555533,7.909090909090909,0.19436333538377418,0.052011782548217096,11,0.16607117386781564,0.31889657666809224,3.9011071191157414,0.786096256684492,76186.59441347807,0.9801,0.9087,0.9514,0.9612,250506951.0,78.44027969366883,63.71632571576203,-3.666939103788328,1.4126847648885252,0.9026129924264193,1.512648410821197,-1.3372821116706448,-0.16672347932506779
6037209104,0,5.666666666666667,7.0,0.9878557484301717,0.005555555555555533,7.909090909090909,0.19436333538377418,0.052011782548217096,11,0.15599876973973806,0.2994881176345374,3.9011071191157414,0.37254901960784315,91999.815560843,0.9351,0.978,0.8882,0.978,158390217.0,68.74970270655948,50.72574394626207,-3.941447918253285,1.5300928541181333,0.38969391491967564,2.414010355921723,-2.2559017685400042,-1.8268237906165148
6037209105,0,5.666666666666667,7.0,0.9878581368817448,0.005555555555555533,7.909090909090909,0.19436333538377418,0.052011782548217096,11,0.15642357070203514,0.30033108873375153,3.9011071191157414,0.494949494949495,100547.35867800128,0.98,0.9937,0.9947,0.7837,189110766.0,72.14122627598346,55.55346783474646,-4.049417929387238,1.5985354780842402,0.5156089985337129,2.291302085058237,-2.1099153435920552,-1.4309891959634211
6037209106,0,5.666666666666667,7.0,0.9878986808860152,0.005555555555555533,7.909090909090909,0.19436333538377418,0.052011782548217096,11,0.1639453503178203,0.3148969459576347,3.9011071191157414,0.3399412628487518,29578.173035543572,0.8122,0.5502,0.7213,0.895,438595340.0,89.55073015268992,84.2062615966367,-1.5362351884846863,0.08547073662594415,1.7751746456643787,-0.06787729952155135,-1.21870597238518,-0.6729508413461415
6037209201,0,5.666666666666667,7.0,0.9878849229012691,0.006666666666666667,8.6,0.2137996689221516,0.0572129608030388,10,0.19649406998406052,0.36431060003615107,3.26218606478201,0.10417563495479983,46600.7090025909,0.5605,0.022,0.5668,0.8394,421586492.0,80.24425629072918,82.50346431171758,-1.2882561450729084,-1.3739012451490211,1.4444656483993887,0.6013090713348166,-1.9894542401745718,-2.105078419159685
6037209202,0,5.666666666666667,7.0,0.9878766604744563,0.006666666666666667,8.6,0.2137996689221516,0.0572129608030388,10,0.19480158644096712,0.36148657932324135,3.26218606478201,0.4115755627009646,15826.539281700125,0.8625,0.8342,0.835,0.92,356380529.0,88.37463730200258,81.01557178758483,-2.001457202482973,0.3619018043411566,1.8358475617862022,0.11955560095418122,-0.17568711006872634,0.08804861977580833
6037209300,0,5.666666666666667,7.0,0.9879179483191979,0.005555555555555533,7.909090909090909,0.19436333538377418,0.052011782548217096,11,0.16773264824107173,0.321988748792935,3.9011071191157414,0.4452341137123746,40272.655387509396,0.9842,0.6832,0.8691,0.935,495283854.0,92.54625885934452,84.86271930854684,-2.139042520501175,0.7692756722743648,2.169151496715614,-0.023073147044340676,-1.1258947031015223,-0.47843706780549244
6037209401,0,5.666666666666667,7.0,0.9877275820880854,0.0011111111111111,8.166666666666666,0.179530908212588,0.05037825710489655,12,0.12683372179163183,0.24579657386531747,2.624881794466684,0.5859137826350941,49177.46567361089,0.9628,0.9608,0.8976,0.9791,384865326.0,88.34728630547494,77.94936233177538,-2.9409642931261004,1.3311291799902958,1.5247981264304356,0.029739178576557473,-1.0739331108000938,0.004204586026345634
6037209402,0,5.666666666666667,7.0,0.9877756338197908,0.0011111111111111,7.909090909090909,0.19436333538377418,0.052011782548217096,11,0.14285379017208968,0.2721822167777764,3.9011071191157414,0.6407185628742516,81674.46095851318,0.8841,0.9124,0.9064,0.9845,256007727.0,82.47752461589688,69.4471193367311,-3.4828697446609063,1.3594354863609586,1.260656997332095,1.2644471900983416,-1.7447859668830312,-0.7342651238996548
6037209403,0,5.666666666666667,7.0,0.9878231907816352,0.0033333333333333335,7.909090909090909,0.19436333538377418,0.052011782548217096,11,0.1504031509007688,0.2881646398355519,3.9011071191157414,0.6226777706598334,80794.84300044783,0.9985,0.9399,0.9142,0.983,276757674.0,82.86876278361795,69.87223148648332,-3.5694222575671897,1.540637718107148,1.4018792581388746,1.2650524134411814,-1.673439021627686,-0.7556029744640197
