wkt_geom,ALAND,AWATER,COUNTYFP,FUNCSTAT,GEOID,GEOIDFQ,INTPTLAT,INTPTLON,MTFCC,NAME_x,NAMELSAD,STATEFP,TRACTCE,NAME_y,population
"POLYGON ((-118.195063 33.782589, -118.194711 33.78259, -118.194407 33.782593, -118.19372 33.782594, -118.193024 33.782593, -118.192378 33.782592, -118.192379 33.781992, -118.19238 33.781399, -118.192379 33.780811, -118.192375 33.778972, -118.192372 33.778292, -118.192369 33.777758, -118.19237 33.777085, -118.192371 33.776565, -118.192371 33.776551, -118.192377 33.775879, -118.192381 33.775344, -118.193028 33.775342, -118.193708 33.775339, -118.193734 33.775339, -118.194403 33.775336, -118.19505 33.775334, -118.195053 33.775875, -118.195056 33.776541, -118.195052 33.777082, -118.195046 33.777755, -118.195049 33.778295, -118.195052 33.778975, -118.195057 33.781395, -118.195063 33.782589))",199589,0,037,S,06037575803,1400000US06037575803,+33.7789661,-118.1937148,G5020,5758.03,Census Tract 5758.03,06,575803,Census Tract 5758.03; Los Angeles County; California,2527
"POLYGON ((-118.390308 33.854854, -118.388334 33.855497, -118.387114 33.855893, -118.386793 33.855998, -118.385682 33.856358, -118.385375 33.856458, -118.384853 33.85663, -118.384821 33.856525, -118.384798 33.856449, -118.384706 33.8563, -118.384595 33.856189, -118.384233 33.856311, -118.383027 33.856731, -118.381086 33.857354, -118.380755 33.857461, -118.380521 33.857542, -118.380275 33.857635, -118.379257 33.857964, -118.379113 33.858009, -118.378868 33.858076, -118.378631 33.856965, -118.378437 33.855986, -118.378272 33.855156, -118.378219 33.854993, -118.37834 33.85496, -118.37837 33.854952, -118.377948 33.852849, -118.377342 33.849816, -118.377291 33.849614, -118.377248 33.849397, -118.377143 33.848863, -118.37714 33.848851, -118.377121 33.848753, -118.377118 33.848739, -118.37711 33.848688, -118.377093 33.848594, -118.377078 33.848522, -118.377076 33.848512, -118.377064 33.848454, -118.37703 33.848287, -118.377021 33.848244, -118.377001 33.84814, -118.37697 33.847987, -118.376952 33.847897, -118.376939 33.847832, -118.376897 33.84762, -118.376886 33.847569, -118.376875 33.847512, -118.376854 33.847404, -118.376832 33.847295, -118.376817 33.847216, -118.376811 33.847187, -118.376789 33.847078, -118.376784 33.847054, -118.376768 33.84697, -118.376754 33.846902, -118.376746 33.846861, -118.376725 33.846752, -118.376703 33.846644, -118.376694 33.846598, -118.376682 33.846536, -118.376664 33.846446, -118.376661 33.846428, -118.376639 33.846319, -118.376634 33.846295, -118.376618 33.84621, -118.376606 33.846152, -118.376582 33.845905, -118.376431 33.845127, -118.376288 33.844508, -118.376258 33.844399, -118.376249 33.84435, -118.376231 33.844262, -118.376212 33.844164, -118.376178 33.843995, -118.376153 33.843866, -118.376131 33.843758, -118.376117 33.843688, -118.376109 33.843649, -118.376088 33.843541, -118.376079 33.843498, -118.376066 33.843433, -118.376045 33.843324, -118.376023 33.843216, -118.376001 33.843107, -118.375993 33.843064, -118.37598 33.842999, -118.375962 33.842912, -118.375958 33.842891, -118.375937 33.842782, -118.37593 33.84275, -118.375915 33.842667, -118.375927 33.842666, -118.375965 33.842661, -118.376093 33.842645, -118.376378 33.842607, -118.376571 33.842589, -118.376784 33.842568, -118.377828 33.842509, -118.379085 33.842438, -118.380358 33.842366, -118.38175 33.842286, -118.382927 33.842218, -118.384474 33.842131, -118.385197 33.842089, -118.385794 33.842055, -118.385924 33.842409, -118.386083 33.842735, -118.386489 33.843513, -118.387254 33.844963, -118.387594 33.846007, -118.387907 33.847023, -118.388525 33.849103, -118.388731 33.849786, -118.389159 33.85117, -118.389516 33.852319, -118.389626 33.852684, -118.389744 33.853056, -118.389804 33.853253, -118.389895 33.853552, -118.389947 33.853707, -118.389955 33.85375, -118.390142 33.854356, -118.390171 33.854432, -118.390273 33.854745, -118.390308 33.854854))",1640287,0,037,S,06037621201,1400000US06037621201,+33.8496176,-118.3827586,G5020,6212.01,Census Tract 6212.01,06,621201,Census Tract 6212.01; Los Angeles County; California,7095
"POLYGON ((-118.536079 34.220727, -118.535843 34.220731, -118.532823 34.220776, -118.531712 34.220792, -118.530857 34.220805, -118.5306 34.220809, -118.530024 34.220818, -118.529223 34.22083, -118.528409 34.220842, -118.527345 34.220858, -118.527344 34.22054, -118.527344 34.220486, -118.527343 34.219264, -118.527338 34.215655, -118.527335 34.213839, -118.527333 34.212024, -118.527331 34.21068, -118.527329 34.208394, -118.528353 34.208393, -118.52869 34.208393, -118.529512 34.208392, -118.530604 34.208391, -118.531695 34.20839, -118.532787 34.208389, -118.533879 34.208388, -118.534711 34.208387, -118.536059 34.208386, -118.536062 34.210201, -118.536065 34.212014, -118.536067 34.213069, -118.536068 34.213831, -118.536071 34.215642, -118.536074 34.217459, -118.536077 34.219214, -118.536078 34.22003, -118.536079 34.220359, -118.536079 34.220727))",1107142,0,037,S,06037131400,1400000US06037131400,+34.2145917,-118.5316957,G5020,1314,Census Tract 1314,06,131400,Census Tract 1314; Los Angeles County; California,5895
"POLYGON ((-118.562294 34.220331, -118.560111 34.220364, -118.557923 34.220397, -118.556831 34.220414, -118.555739 34.22043, -118.554646 34.220447, -118.554199 34.220453, -118.554141 34.220453, -118.553554 34.220463, -118.549186 34.220529, -118.546193 34.220574, -118.546157 34.220575, -118.546164 34.21937, -118.546144 34.218952, -118.546136 34.218786, -118.546058 34.218393, -118.545821 34.218033, -118.545715 34.217872, -118.545248 34.217323, -118.545015 34.217034, -118.544808 34.216879, -118.54459 34.216717, -118.544248 34.216474, -118.544054 34.216094, -118.543984 34.215671, -118.543981 34.215635, -118.543921 34.214939, -118.543926 34.214746, -118.543952 34.213849, -118.543976 34.212973, -118.543989 34.21251, -118.543976 34.21206, -118.543956 34.211405, -118.543952 34.210959, -118.543946 34.210188, -118.543939 34.209357, -118.543935 34.208895, -118.543928 34.208377, -118.543987 34.208377, -118.544793 34.208376, -118.546976 34.208374, -118.549159 34.208372, -118.550252 34.20837, -118.551345 34.208369, -118.552438 34.208368, -118.55353 34.208367, -118.555714 34.208362, -118.557898 34.208358, -118.558715 34.208356, -118.559519 34.208355, -118.56043 34.208353, -118.561234 34.208351, -118.562266 34.208349, -118.562269 34.209705, -118.562271 34.210767, -118.562272 34.211764, -118.562273 34.212015, -118.562276 34.213185, -118.562278 34.214, -118.562279 34.214773, -118.562281 34.215604, -118.562284 34.216773, -118.562286 34.21794, -118.562289 34.219108, -118.56229 34.219687, -118.562292 34.220075, -118.562294 34.220331))",2184442,6443,037,S,06037131600,1400000US06037131600,+34.2147180,-118.5513560,G5020,1316,Census Tract 1316,06,131600,Census Tract 1316; Los Angeles County; California,4942
"POLYGON ((-118.518596 34.208401, -118.517405 34.208402, -118.515355 34.208405, -118.51423 34.208405, -118.510426 34.208411, -118.509864 34.208411, -118.505498 34.208416, -118.504413 34.208418, -118.503248 34.208419, -118.501132 34.208421, -118.501131 34.207655, -118.50113 34.207243, -118.50113 34.206605, -118.501128 34.204793, -118.501126 34.2031, -118.501125 34.202202, -118.501125 34.202007, -118.501124 34.201272, -118.501124 34.201037, -118.503307 34.201035, -118.505489 34.201032, -118.507956 34.20103, -118.509855 34.201028, -118.512566 34.201024, -118.513287 34.201023, -118.51583 34.20102, -118.518585 34.201016, -118.518586 34.201252, -118.518587 34.202227, -118.518588 34.202959, -118.518591 34.204773, -118.518596 34.208401))",1318217,0,037,S,06037131900,1400000US06037131900,+34.2047193,-118.5098593,G5020,1319,Census Tract 1319,06,131900,Census Tract 1319; Los Angeles County; California,3959
"POLYGON ((-118.125195 33.878064, -118.125197 33.878447, -118.124692 33.87845, -118.124561 33.878462, -118.124446 33.878463, -118.124124 33.878469, -118.124017 33.878463, -118.121127 33.878463, -118.120852 33.878465, -118.118979 33.878474, -118.118126 33.878478, -118.117277 33.878491, -118.117272 33.878443, -118.117271 33.878384, -118.117281 33.877581, -118.117268 33.877474, -118.117276 33.877138, -118.11727 33.876677, -118.117258 33.876413, -118.117268 33.876221, -118.117268 33.876186, -118.117268 33.875925, -118.117275 33.875781, -118.117268 33.875273, -118.117271 33.874847, -118.11727 33.87468, -118.117248 33.873749, -118.117251 33.873326, -118.117253 33.872883, -118.117252 33.872746, -118.117258 33.872588, -118.117251 33.872392, -118.117248 33.872145, -118.117242 33.871984, -118.11722 33.8697, -118.117215 33.869083, -118.117213 33.868971, -118.117412 33.868967, -118.117414 33.869076, -118.117518 33.869075, -118.118546 33.86907, -118.118651 33.86907, -118.119062 33.869068, -118.11963 33.869065, -118.119975 33.869063, -118.120224 33.869061, -118.120424 33.86906, -118.120625 33.869059, -118.12083 33.869058, -118.121027 33.869057, -118.121322 33.869056, -118.121436 33.869055, -118.121739 33.869053, -118.122042 33.869052, -118.122223 33.869051, -118.122648 33.869049, -118.122732 33.869048, -118.122951 33.869047, -118.123254 33.869045, -118.123557 33.869044, -118.123709 33.869043, -118.12386 33.869042, -118.124164 33.86904, -118.124467 33.869039, -118.124729 33.869037, -118.124993 33.869036, -118.12514 33.869035, -118.125142 33.869661, -118.125151 33.870376, -118.125166 33.871196, -118.125166 33.871773, -118.125177 33.872347, -118.125178 33.872416, -118.125165 33.872999, -118.125171 33.873456, -118.125184 33.874108, -118.125192 33.87439, -118.125188 33.87474, -118.125191 33.874831, -118.125187 33.874952, -118.125188 33.875134, -118.125191 33.875721, -118.125194 33.876087, -118.125195 33.876286, -118.125196 33.876456, -118.125195 33.876591, -118.1252 33.877564, -118.125195 33.878064))",765520,0,037,S,06037554405,1400000US06037554405,+33.8737602,-118.1212147,G5020,5544.05,Census Tract 5544.05,06,554405,Census Tract 5544.05; Los Angeles County; California,3573
"POLYGON ((-118.495989 34.071048, -118.495969 34.071191, -118.495931 34.071331, -118.495887 34.071443, -118.495816 34.071577, -118.495511 34.072046, -118.495454 34.072168, -118.495416 34.072295, -118.495396 34.072425, -118.495394 34.072537, -118.49541 34.072667, -118.495445 34.072794, -118.495343 34.072814, -118.495098 34.072863, -118.495064 34.072867, -118.494996 34.072864, -118.494931 34.072845, -118.494878 34.072814, -118.494835 34.072771, -118.494807 34.072718, -118.494703 34.072159, -118.494696 34.072104, -118.494703 34.071692, -118.494743 34.071508, -118.494747 34.071455, -118.494736 34.071399, -118.494708 34.071347, -118.494666 34.071302, -118.494551 34.071225, -118.494492 34.071203, -118.494424 34.071195, -118.494357 34.071202, -118.494297 34.071223, -118.49424 34.071261, -118.494104 34.071424, -118.494069 34.071473, -118.494038 34.07154, -118.494021 34.071611, -118.493988 34.072364, -118.493978 34.072431, -118.493952 34.072499, -118.493896 34.072622, -118.493887 34.072684, -118.493893 34.072741, -118.493957 34.072914, -118.493962 34.072963, -118.493949 34.073013, -118.493915 34.07306, -118.493876 34.073088, -118.493827 34.073109, -118.493766 34.073117, -118.493711 34.073111, -118.49366 34.073093, -118.493613 34.073059, -118.493584 34.07302, -118.493567 34.07297, -118.49357 34.072921, -118.493515 34.072864, -118.492635 34.07179, -118.49228 34.071457, -118.491856 34.071297, -118.491662 34.071272, -118.491582 34.071268, -118.491529 34.071271, -118.491424 34.071302, -118.49137 34.071329, -118.491325 34.071365, -118.491288 34.071413, -118.491267 34.071466, -118.491261 34.071522, -118.491348 34.071927, -118.491346 34.071984, -118.491327 34.072035, -118.491297 34.072075, -118.491248 34.072116, -118.491188 34.072143, -118.491125 34.072155, -118.490688 34.072146, -118.49086 34.072631, -118.490895 34.072687, -118.490942 34.072735, -118.490999 34.072776, -118.491071 34.072809, -118.491965 34.073063, -118.492056 34.073102, -118.492137 34.073153, -118.492757 34.073624, -118.492953 34.073776, -118.493065 34.073886, -118.493163 34.074004, -118.493246 34.07413, -118.493312 34.074263, -118.493361 34.074401, -118.493686 34.075855, -118.493682 34.075905, -118.493664 34.075953, -118.49363 34.075998, -118.493586 34.076033, -118.493539 34.076056, -118.493517 34.076063, -118.493454 34.076073, -118.493389 34.076069, -118.493328 34.076052, -118.493271 34.076019, -118.49273 34.075475, -118.492679 34.075437, -118.492612 34.075411, -118.492549 34.075403, -118.492374 34.075418, -118.492377 34.075476, -118.492356 34.075799, -118.492338 34.075848, -118.492305 34.075895, -118.492262 34.075932, -118.492203 34.075963, -118.49214 34.07598, -118.492088 34.075984, -118.491951 34.075983, -118.49168 34.075981, -118.491145 34.075976, -118.491082 34.075961, -118.491024 34.075932, -118.490984 34.075898, -118.49095 34.075848, -118.490935 34.075803, -118.490889 34.075552, -118.490858 34.075495, -118.490813 34.075445, -118.49075 34.075403, -118.490678 34.075374, -118.490599 34.075361, -118.490524 34.075364, -118.490452 34.07538, -118.490391 34.075407, -118.490338 34.075444, -118.490298 34.075485, -118.490248 34.075543, -118.490246 34.075662, -118.490261 34.075723, -118.490482 34.076204, -118.490534 34.076278, -118.490608 34.076352, -118.49064 34.076377, -118.490984 34.076599, -118.491032 34.076641, -118.490934 34.07672, -118.490897 34.07676, -118.490874 34.076803, -118.490863 34.076852, -118.490915 34.077744, -118.490915 34.077777, -118.4909 34.077843, -118.490869 34.077899, -118.490823 34.077949, -118.490761 34.077991, -118.490693 34.078018, -118.490626 34.078031, -118.490544 34.078031, -118.490489 34.078021, -118.490416 34.077994, -118.490356 34.077956, -118.490306 34.077904, -118.490275 34.077852, -118.490257 34.077787, -118.490258 34.077725, -118.490305 34.077535, -118.490323 34.077435, -118.490324 34.077306, -118.490305 34.077196, -118.490283 34.077148, -118.490247 34.077106, -118.490202 34.077075, -118.490146 34.077053, -118.489637 34.076982, -118.489516 34.076959, -118.489429 34.076931, -118.489325 34.076882, -118.489225 34.07682, -118.489112 34.076729, -118.489039 34.076653, -118.488975 34.076571, -118.488594 34.075976, -118.488349 34.075562, -118.488296 34.075487, -118.488239 34.075427, -118.488164 34.075366, -118.488068 34.075308, -118.487963 34.075264, -118.487876 34.075239, -118.487458 34.075175, -118.487323 34.075157, -118.487231 34.075145, -118.486887 34.075112, -118.486505 34.075089, -118.486421 34.075074, -118.486341 34.075047, -118.48626 34.075005, -118.486191 34.074951, -118.48614 34.074893, -118.486102 34.074829, -118.486076 34.074753, -118.486065 34.074637, -118.486037 34.07423, -118.48604 34.074157, -118.48606 34.07408, -118.486094 34.074015, -118.485868 34.074003, -118.485734 34.073996, -118.485668 34.073992, -118.485624 34.073987, -118.485558 34.07397, -118.485493 34.073939, -118.485438 34.073897, -118.48503 34.073391, -118.484978 34.073354, -118.484915 34.07333, -118.484847 34.073322, -118.484778 34.073329, -118.484711 34.073354, -118.484656 34.073394, -118.484621 34.073439, -118.484091 34.074886, -118.483991 34.075159, -118.483952 34.075247, -118.483884 34.075351, -118.483818 34.075425, -118.483661 34.075559, -118.483206 34.075181, -118.48312 34.075108, -118.483052 34.075043, -118.482975 34.074947, -118.482915 34.074844, -118.482801 34.074553, -118.482657 34.074188, -118.482615 34.074052, -118.482556 34.073656, -118.48253 34.073564, -118.482487 34.073476, -118.482428 34.073395, -118.482363 34.07333, -118.482288 34.073273, -118.482193 34.07322, -118.481342 34.072896, -118.481239 34.072854, -118.481102 34.072781, -118.480996 34.072709, -118.480936 34.072659, -118.480846 34.072571, -118.480768 34.072475, -118.480331 34.071801, -118.480271 34.071714, -118.480168 34.071585, -118.480111 34.071521, -118.480007 34.071419, -118.479865 34.0713, -118.479569 34.071091, -118.47944 34.070995, -118.479324 34.070889, -118.479221 34.070773, -118.479134 34.070649, -118.479063 34.070517, -118.479009 34.070381, -118.478754 34.069414, -118.478717 34.069262, -118.47869 34.069099, -118.478676 34.068936, -118.478676 34.068772, -118.47869 34.068608, -118.478716 34.06845, -118.478736 34.068365, -118.478797 34.068167, -118.47889 34.067945, -118.478935 34.067807, -118.478961 34.067667, -118.47897 34.067524, -118.478961 34.067382, -118.478895 34.067028, -118.478874 34.066847, -118.478871 34.066701, -118.47888 34.066556, -118.478909 34.066375, -118.478956 34.066197, -118.479188 34.065561, -118.47926 34.065362, -118.47927 34.065294, -118.479263 34.065227, -118.479507 34.065155, -118.479612 34.065119, -118.479764 34.065054, -118.479879 34.064991, -118.479986 34.064915, -118.480069 34.064841, -118.480154 34.064747, -118.48023 34.064636, -118.480306 34.064496, -118.480355 34.064374, -118.480389 34.064258, -118.480389 34.064197, -118.480371 34.064142, -118.480336 34.064092, -118.479973 34.06379, -118.480031 34.063496, -118.480045 34.063356, -118.480048 34.06325, -118.480044 34.063144, -118.480023 34.06298, -118.479997 34.062899, -118.479954 34.06281, -118.479919 34.062757, -118.479852 34.062679, -118.479794 34.062625, -118.479486 34.062374, -118.479398 34.062294, -118.479337 34.062231, -118.47928 34.062165, -118.479227 34.062096, -118.479135 34.061954, -118.479094 34.061876, -118.479039 34.061749, -118.479005 34.061644, -118.478893 34.061223, -118.478846 34.061096, -118.478756 34.060911, -118.478702 34.060822, -118.478622 34.060708, -118.478532 34.060598, -118.478385 34.060439, -118.47835 34.060396, -118.47828 34.060288, -118.478247 34.060224, -118.478198 34.06009, -118.478158 34.059929, -118.47815 34.059877, -118.478149 34.059759, -118.478169 34.059642, -118.47819 34.059579, -118.47823 34.059494, -118.478283 34.059413, -118.478624 34.058989, -118.478238 34.0585, -118.479377 34.058183, -118.480673 34.057823, -118.482006 34.05768, -118.482882 34.057587, -118.48312 34.057527, -118.484177 34.057263, -118.484228 34.057252, -118.484425 34.057221, -118.484592 34.057204, -118.484753 34.057198, -118.485594 34.057199, -118.487495 34.056641, -118.488905 34.056392, -118.489785 34.056336, -118.489958 34.056339, -118.490129 34.056358, -118.490269 34.056384, -118.491497 34.056665, -118.491802 34.057463, -118.491872 34.057594, -118.491947 34.0577, -118.492016 34.05778, -118.492135 34.05789, -118.492266 34.057984, -118.492387 34.058053, -118.492658 34.058184, -118.492965 34.058331, -118.493074 34.058402, -118.493159 34.058473, -118.493224 34.058541, -118.493287 34.058627, -118.493338 34.058718, -118.493375 34.058814, -118.493399 34.058927, -118.493405 34.059027, -118.493384 34.059653, -118.493395 34.059764, -118.493423 34.059873, -118.493466 34.059978, -118.493524 34.060078, -118.493596 34.060172, -118.493682 34.060258, -118.493779 34.060334, -118.493887 34.0604, -118.494004 34.060454, -118.494022 34.060461, -118.493277 34.064012, -118.493202 34.064192, -118.493177 34.064468, -118.49317 34.064533, -118.493106 34.065245, -118.493093 34.065391, -118.493036 34.065868, -118.492997 34.066202, -118.492996 34.066308, -118.49301 34.066435, -118.49304 34.066561, -118.493095 34.066703, -118.493185 34.066878, -118.493291 34.067048, -118.493379 34.067171, -118.493582 34.067433, -118.493971 34.067931, -118.494085 34.068037, -118.494244 34.068155, -118.494348 34.06823, -118.494614 34.068392, -118.495056 34.068661, -118.495163 34.068741, -118.495281 34.068847, -118.495384 34.068962, -118.495472 34.069086, -118.495544 34.069217, -118.4956 34.069353, -118.495914 34.070515, -118.49594 34.070611, -118.495975 34.070761, -118.495991 34.070904, -118.495989 34.071048))",2614304,0,037,S,06037262303,1400000US06037262303,+34.0660696,-118.4868492,G5020,2623.03,Census Tract 2623.03,06,262303,Census Tract 2623.03; Los Angeles County; California,2824
"POLYGON ((-118.291735 34.090874, -118.289288 34.090872, -118.28865 34.090872, -118.287765 34.090872, -118.286721 34.09087, -118.285526 34.09087, -118.284692 34.090869, -118.284535 34.090873, -118.284523 34.089717, -118.28452 34.089511, -118.284512 34.0887, -118.28451 34.088468, -118.284502 34.087669, -118.284493 34.086641, -118.286863 34.08665, -118.289246 34.08666, -118.291721 34.08667, -118.291724 34.087701, -118.291727 34.08873, -118.29173 34.089445, -118.291731 34.089747, -118.291735 34.090874))",311385,0,037,S,06037191410,1400000US06037191410,+34.0887621,-118.2881169,G5020,1914.10,Census Tract 1914.10,06,191410,Census Tract 1914.10; Los Angeles County; California,3363
"POLYGON ((-118.221037 33.90336, -118.221007 33.90336, -118.220583 33.903361, -118.219809 33.903363, -118.219426 33.903367, -118.218898 33.903373, -118.218415 33.903378, -118.218018 33.903381, -118.217429 33.903384, -118.217143 33.903386, -118.216298 33.903393, -118.2161 33.900778, -118.215929 33.89834, -118.215789 33.896021, -118.216967 33.89602, -118.217529 33.89602, -118.218088 33.896018, -118.218691 33.896016, -118.219056 33.896014, -118.21974 33.896012, -118.219847 33.896005, -118.219975 33.895997, -118.220045 33.896387, -118.22013 33.896926, -118.220272 33.897843, -118.220351 33.898336, -118.220461 33.899024, -118.220636 33.900135, -118.220693 33.90053, -118.220724 33.900721, -118.22116 33.903359, -118.221037 33.90336))",342510,0,037,S,06037541606,1400000US06037541606,+33.8997851,-118.2183077,G5020,5416.06,Census Tract 5416.06,06,541606,Census Tract 5416.06; Los Angeles County; California,2783
"POLYGON ((-118.326493 33.979233, -118.326489 33.979756, -118.326482 33.980647, -118.326473 33.981808, -118.326465 33.982956, -118.32646 33.983622, -118.326446 33.985429, -118.325465 33.985436, -118.324492 33.985443, -118.323518 33.98545, -118.322545 33.985457, -118.321573 33.985464, -118.320599 33.985471, -118.319626 33.985478, -118.318653 33.985485, -118.318166 33.985488, -118.31802 33.985489, -118.317672 33.985492, -118.31768 33.984398, -118.317684 33.983865, -118.317687 33.983353, -118.317699 33.981837, -118.317712 33.980008, -118.317713 33.97984, -118.317725 33.978323, -118.317726 33.978201, -118.317786 33.9782, -118.318223 33.978199, -118.318707 33.978198, -118.31968 33.978195, -118.320654 33.978191, -118.321627 33.978188, -118.3226 33.978185, -118.323573 33.978182, -118.324546 33.978178, -118.32552 33.978175, -118.326501 33.978173, -118.326493 33.979233))",654190,0,037,S,06037234800,1400000US06037234800,+33.9818234,-118.3220826,G5020,2348,Census Tract 2348,06,234800,Census Tract 2348; Los Angeles County; California,3534
"POLYGON ((-118.096306 34.007004, -118.09627 34.007224, -118.096201 34.007662, -118.095854 34.008456, -118.095838 34.00847, -118.095791 34.008577, -118.095735 34.008683, -118.09568 34.008789, -118.095625 34.008893, -118.095569 34.008999, -118.095515 34.009102, -118.09546 34.009208, -118.095417 34.009291, -118.095349 34.00942, -118.09526 34.009591, -118.095189 34.009716, -118.095142 34.009778, -118.095082 34.009841, -118.094886 34.010045, -118.094709 34.010231, -118.09455 34.010397, -118.094271 34.01069, -118.094094 34.010876, -118.09408 34.01089, -118.093343 34.011662, -118.092648 34.012399, -118.092219 34.012855, -118.092119 34.012961, -118.092125 34.012977, -118.092149 34.013, -118.092659 34.013465, -118.092667 34.013474, -118.09275 34.013552, -118.092854 34.013645, -118.092927 34.013709, -118.092585 34.01395, -118.092475 34.014029, -118.092332 34.014131, -118.092158 34.014077, -118.091988 34.014024, -118.091733 34.013945, -118.090487 34.01355, -118.089415 34.013234, -118.088305 34.012859, -118.087787 34.012712, -118.087608 34.012583, -118.085996 34.012082, -118.08591 34.012053, -118.085779 34.012009, -118.085398 34.011881, -118.085062 34.011768, -118.085015 34.011754, -118.084156 34.011493, -118.083549 34.011297, -118.083134 34.011182, -118.083004 34.011145, -118.082262 34.010905, -118.082131 34.01086, -118.081596 34.01068, -118.081341 34.010594, -118.08102 34.010501, -118.080842 34.010449, -118.081259 34.009076, -118.081652 34.00788, -118.082075 34.006792, -118.082471 34.005808, -118.083024 34.004409, -118.083226 34.003803, -118.08329 34.003611, -118.083352 34.003369, -118.083563 34.00254, -118.08378 34.001403, -118.08379 34.001313, -118.0838 34.001246, -118.083947 34.001309, -118.084832 34.001691, -118.08551 34.00198, -118.085597 34.002024, -118.086451 34.002363, -118.086967 34.002579, -118.087091 34.002642, -118.088538 34.003279, -118.088619 34.003316, -118.088723 34.003359, -118.089254 34.003606, -118.09077 34.004263, -118.092023 34.004806, -118.09279 34.005137, -118.093204 34.005316, -118.093677 34.00552, -118.093906 34.00561, -118.093885 34.005656, -118.09465 34.005976, -118.095539 34.006373, -118.096104 34.006625, -118.096294 34.006709, -118.096306 34.007004))",1180798,2321,037,S,06037500600,1400000US06037500600,+34.0073841,-118.0883168,G5020,5006,Census Tract 5006,06,500600,Census Tract 5006; Los Angeles County; California,5857
