OSHPD_ID,PERM_ID,FACILITY_NAME,LICENSE_NUM,FACILITY_LEVEL_DESC,DBA_ADDRESS1,DBA_CITY,DBA_ZIP_CODE,COUNTY_CODE,COUNTY_NAME,ER_SERVICE_LEVEL_DESC,TOTAL_NUMBER_BEDS,FACILITY_STATUS_DESC,FACILITY_STATUS_DATE,LICENSE_TYPE_DESC,LICENSE_CATEGORY_DESC,LATITUDE,LONGITUDE
406014351,,SUNCREST HOSPICE,550002410,Hospice,3215 SKYWAY CT,FREMONT,94539,01,Alameda,Not Applicable,,Open,2024-07-23,Home Health Agency/Hospice,Hospice,37.50912410,-121.94190510
406014354,,SOLEO HEALTH INC.,550003332,Home Health Agency,1324 W WINTON AVE,HAYWARD,94545,01,Alameda,Not Applicable,,Open,2015-12-29,Home Health Agency/Hospice,Home Health Agency,37.65270790,-122.11751200
406014356,,ESSENTIALS HOME HEALTH,550003328,Home Health Agency,24301 SOUTHLAND DR,HAYWARD,94545,01,Alameda,Not Applicable,,Open,2016-01-01,Home Health Agency/Hospice,Home Health Agency,37.65316290,-122.10522710
406014357,,LIFECARE SOLUTIONS PALLIATIVE AND HOSPICE,550003329,Hospice,39675 CEDAR BLVD,NEWARK,94560,01,Alameda,Not Applicable,,Open,2015-12-30,Home Health Agency/Hospice,Hospice,37.52019220,-121.99644960
406014358,,"CAREPLUS HOSPICE SERVICES, INC.",550003816,Hospice,6269 SOUTHFRONT RD,LIVERMORE,94551,01,Alameda,Not Applicable,,Open,2017-01-30,Home Health Agency/Hospice,Hospice,37.70914980,-121.71994600
406014361,,"SEHAJ HOME HEALTH, INC.",550003345,Home Health Agency,44790 S GRIMMER BLVD,FREMONT,94538,01,Alameda,Not Applicable,,Open,2016-01-08,Home Health Agency/Hospice,Home Health Agency,37.50310890,-121.94836430
406014362,,MERIDIAN HOSPICE,550003347,Hospice,3900 NEWPARK MALL,NEWARK,94560,01,Alameda,Not Applicable,,Open,2025-09-11,Home Health Agency/Hospice,Hospice,37.52508410,-122.00466760
406014364,,"NOBLE HOSPICE CARE, INC.",550003348,Hospice,41305 ALBRAE ST,FREMONT,94538,01,Alameda,Not Applicable,,Open,2016-01-07,Home Health Agency/Hospice,Hospice,37.51666910,-121.98013960
406014365,,NEOGEN CARE,550003374,Home Health Agency,24301 SOUTHLAND DR,HAYWARD,94545,01,Alameda,Not Applicable,,Open,2016-01-22,Home Health Agency/Hospice,Home Health Agency,37.65325840,-122.10512600
406014367,,"RELIANCE HOSPICE CARE, INC.",550003401,Hospice,39675 Cedar Blvd,Newark,94560,01,Alameda,Not Applicable,,Open,2016-02-19,Home Health Agency/Hospice,Hospice,37.52020640,-121.99645320
406014368,,"LIFEGUARD HOSPICE CARE, INC.",550002882,Hospice,6700 KOLL CENTER PKWY,PLEASANTON,94566,01,Alameda,Not Applicable,,Open,2022-10-29,Home Health Agency/Hospice,Hospice,37.65810910,-121.90118440
406014370,,"HEALTH NOW HOME HEALTHCARE, INC.",550003418,Home Health Agency,23591 FOLEY ST,HAYWARD,94545,01,Alameda,Not Applicable,,Open,2016-03-01,Home Health Agency/Hospice,Home Health Agency,37.64069390,-122.13150360
406014371,,ONMYCARE HOME HEALTH,550003402,Home Health Agency,39159 PASEO PADRE PKWY,FREMONT,94538,01,Alameda,Not Applicable,,Open,2017-05-19,Home Health Agency/Hospice,Home Health Agency,37.55304770,-121.98076900
406014372,,KAIROS HOME CARE LLC,550003408,Home Health Agency,39210 STATE ST,FREMONT,94538,01,Alameda,Not Applicable,,Open,2016-02-16,Home Health Agency/Hospice,Home Health Agency,37.54961710,-121.98245720
406014376,,GIMAG HOME HEALTH CARE,550003495,Home Health Agency,4047 1ST ST,LIVERMORE,94551,01,Alameda,Not Applicable,,Open,2016-05-04,Home Health Agency/Hospice,Home Health Agency,37.69312690,-121.74817560
406014377,,HEALTH CONNECT NURSING SERVICES,550003545,Home Health Agency,205 MAIN ST,PLEASANTON,94599,01,Alameda,Not Applicable,,Open,2020-06-15,Home Health Agency/Hospice,Home Health Agency,37.65785760,-121.87848220
406014378,,AVATAR HEALTH MONITORING,550002784,Home Health Agency,3423 INVESTMENT BLVD,HAYWARD,94545,01,Alameda,Not Applicable,,Open,2022-08-05,Home Health Agency/Hospice,Home Health Agency,37.62631600,-122.11933470
406014384,,AMERICAN HOSPICE AND HOME HEALTH CARE SERVICES INC - HOSPICE,550002031,Hospice,7031 KOLL CENTER PKWY,PLEASANTON,94566,01,Alameda,Not Applicable,,Open,2024-08-22,Home Health Agency/Hospice,Hospice,37.66111220,-121.90097130
406014385,,AMERICAN HOSPICE AND HOME HEALTH CARE SERVICES INC - HHA,550002030,Home Health Agency,7031 KOLL CENTER PKWY,PLEASANTON,94566,01,Alameda,Not Applicable,,Open,2024-08-22,Home Health Agency/Hospice,Home Health Agency,37.66111220,-121.90097130
406014415,,"ANODYNE HOSPICE CARE, LLC",550006344,Hospice,39111 PASEO PADRE PKWY,FREMONT,94538,01,Alameda,Not Applicable,,Open,2024-11-12,Home Health Agency/Hospice,Hospice,37.55339050,-121.98154910
406014681,,VITAL HOSPICE CARE LLC,550005990,Hospice,1090 LA PLAYA DR,HAYWARD,94545,01,Alameda,Not Applicable,,Open,2020-12-31,Home Health Agency/Hospice,Hospice,37.64741110,-122.10549050
406014771,,ATTAIE HOSPICE CARE,550006065,Hospice,4133 MOHR AVE,PLEASANTON,94566,01,Alameda,Not Applicable,,Open,2021-02-15,Home Health Agency/Hospice,Hospice,37.68240000,-121.87372000
406015073,,"LEGACY HEALTHCARE, LLC",550007527,Hospice,1070 A ST,HAYWARD,94541,01,Alameda,Not Applicable,,Open,2024-05-03,Home Health Agency/Hospice,Hospice,37.67483800,-122.08301220
406015174,,"KABAFUSION, LLC",550007906,Home Health Agency,5860 W LAS POSITAS BLVD,PLEASANTON,94588,01,Alameda,Not Applicable,,Open,2022-03-11,Home Health Agency/Hospice,Home Health Agency,37.68360280,-121.89615640
406015189,,"STRIVE HOME HEALTH, LLC",550007435,Home Health Agency,2600 KITTY HAWK RD,LIVERMORE,94551,01,Alameda,Not Applicable,,Open,2023-11-12,Home Health Agency/Hospice,Home Health Agency,37.70023110,-121.81266240
406015270,,"HOME CONNECT HOME HEALTH, LLC",550005715,Home Health Agency,200 BROWN RD,FREMONT,94539,01,Alameda,Not Applicable,,Open,2021-03-03,Home Health Agency/Hospice,Home Health Agency,37.49475170,-121.92555030
406015328,,"DEVOTION HOSPICE CARE, INC.",550007739,Hospice,24301 SOUTHLAND DR,HAYWARD,94545,01,Alameda,Not Applicable,,Open,2021-12-13,Home Health Agency/Hospice,Hospice,37.65316290,-122.10522710
406015550,,HEALTHFLEX HOSPICE,550004601,Hospice,7677 OAKPORT ST,OAKLAND,94621,01,Alameda,Not Applicable,,Open,2022-01-06,Home Health Agency/Hospice,Hospice,37.74689500,-122.20347090
406015599,,TRIZA HOME HEALTH CARE,550007356,Home Health Agency,859 CORPORATE WAY,FREMONT,94539,01,Alameda,Not Applicable,,Open,2022-06-01,Home Health Agency/Hospice,Home Health Agency,37.49859990,-121.92967690
406015608,,"AT YOUR SERVICE HOME HEALTH AGENCY, INC",550008168,Home Health Agency,6300 VILLAGE PKWY,DUBLIN,94568,01,Alameda,Not Applicable,,Open,2022-08-17,Home Health Agency/Hospice,Home Health Agency,37.70426570,-121.92244990
406015615,,SILVERLINE STAFF INC,550005182,Home Health Agency,39510 PASEO PADRE PKWY,FREMONT,94538,01,Alameda,Not Applicable,,Open,2022-06-15,Home Health Agency/Hospice,Home Health Agency,37.55051550,-121.97401600
406015640,,"NATIONAL HOME HEALTH SERVICES, INC..-HAYWARD",550001137,Home Health Agency,3475 INVESTMENT BLVD,HAYWARD,94545,01,Alameda,Not Applicable,,Open,2022-11-17,Home Health Agency/Hospice,Home Health Agency,37.62572250,-122.11939390
406015644,,AMORE HOME HEALTH,550002185,Home Health Agency,39420 LIBERTY ST,FREMONT,94538,01,Alameda,Not Applicable,,Open,2022-04-14,Home Health Agency/Hospice,Home Health Agency,37.54957440,-121.97852890
406015740,,CHERISHAVEN HOSPICE,550007717,Hospice,2363 MARINER SQUARE DR,ALAMEDA,94501,01,Alameda,Not Applicable,,Open,2021-12-27,Home Health Agency/Hospice,Hospice,37.78920760,-122.27728120
406015944,,WILLOW PATHWAY HOME HEALTH CARE,550007846,Home Health Agency,2238 WALSH AVE,SANTA CLARA,95051,43,Santa Clara,Not Applicable,,Open,2025-02-11,Home Health Agency/Hospice,Home Health Agency,37.36920850,-121.96420380
406015953,,"HOME CONNECT HOSPICE, LLC",550006316,Hospice,200 BROWN RD,FREMONT,94539,01,Alameda,Not Applicable,,Open,2022-09-08,Home Health Agency/Hospice,Hospice,37.49478710,-121.92551210
406015986,,ESSENTIALS HOSPICE,550006115,Hospice,799 FLETCHER LN,HAYWARD,94544,01,Alameda,Not Applicable,,Open,2025-09-16,Home Health Agency/Hospice,Hospice,37.66563450,-122.08027540
406016217,,PERFECT CARE HOME HEALTH,550008402,Home Health Agency,1101 MARINA VILLAGE PKWY,ALAMEDA,94501,01,Alameda,Not Applicable,,Open,2023-02-07,Home Health Agency/Hospice,Home Health Agency,37.78450140,-122.27380710
406016320,,TMT HOME HEALTH CARE,550008453,Home Health Agency,1101 MARINA VILLAGE PKWY,ALAMEDA,94501,01,Alameda,Not Applicable,,Open,2023-02-07,Home Health Agency/Hospice,Home Health Agency,37.78450140,-122.27380710
406016547,,STARCARE HOME HEALTH LLC,550008477,Home Health Agency,2140 PERALTA BLVD,FREMONT,94536,01,Alameda,Not Applicable,,Open,2023-04-07,Home Health Agency/Hospice,Home Health Agency,37.56212270,-121.98867700
406016557,,BLC HOME HEALTH INC,550003799,Home Health Agency,2401 MERCED ST,SAN LEANDRO,94577,01,Alameda,Not Applicable,,Open,2022-12-23,Home Health Agency/Hospice,Home Health Agency,37.70651130,-122.17008150
406017915,,PHYSICIANS HOSPICE GROUP,550006461,Hospice,4625 1ST ST,PLEASANTON,94566,01,Alameda,Not Applicable,,Open,2023-06-28,Home Health Agency/Hospice,Hospice,37.65840670,-121.87560660
406018086,,"CARE FIRST HOME HEALTH, LLC",550008766,Home Health Agency,14895 E 14TH ST,SAN LEANDRO,94578,01,Alameda,Not Applicable,,Open,2023-10-09,Home Health Agency/Hospice,Home Health Agency,37.70594610,-122.13054310
406030020,,SUTTER CARE AT HOME,550009914,Home Health Agency,815 COURT ST,JACKSON,95642,03,Amador,Not Applicable,,Open,2025-06-30,Home Health Agency/Hospice,Home Health Agency,38.35336250,-120.76577610
406032216,,UNITED HOME CARE OF NORTHERN CALIFORNIA,100000267,Home Health Agency,245 NEW YORK RANCH RD,JACKSON,95642,03,Amador,Not Applicable,,Open,1980-11-01,Home Health Agency/Hospice,Home Health Agency,38.35482760,-120.76861530
406034000,,HOSPICE OF AMADOR - HHA,100000538,Home Health Agency,1500 S HWY 49,JACKSON,95642,03,Amador,Not Applicable,,Open,1995-01-26,Home Health Agency/Hospice,Home Health Agency,38.33677860,-120.75824060
406040020,,"VALLEY VIEW HOSPICE & PALLIATIVE CARE, LLC",550008841,Hospice,120 INDEPENDENCE CIR,CHICO,95973,04,Butte,Not Applicable,,Open,2023-10-30,Home Health Agency/Hospice,Hospice,39.77255540,-121.87418360
406040021,,SERENITY HAVEN HOSPICE CARE INC,550009954,Hospice,1960 BIRD ST,OROVILLE,95965,04,Butte,Not Applicable,,Open,2025-09-17,Home Health Agency/Hospice,Hospice,39.51319420,-121.55561100
406042325,,ENLOE MEDICAL CENTER HOME HEALTH AGENCY,230000081,Home Health Agency,1390 E LASSEN AVE,CHICO,95973,04,Butte,Not Applicable,,Open,1984-09-17,Home Health Agency/Hospice,Home Health Agency,39.77343150,-121.83894880
406042326,,BUTTE HOME HEALTH AND HOSPICE,230000082,Home Health Agency,10 CONSTITUTION DR,CHICO,95973,04,Butte,Not Applicable,,Open,1985-01-03,Home Health Agency/Hospice,Home Health Agency,39.77149470,-121.87380190
406043426,,"VALLEY VIEW HEALTHCARE SERVICES, LLC",550006907,Home Health Agency,120 INDEPENDENCE CIR,CHICO,95973,04,Butte,Not Applicable,,Open,2021-09-27,Home Health Agency/Hospice,Home Health Agency,39.77255540,-121.87418360
406044012,,"HOME HEALTH CARE MANAGEMENT, INC.- PARENT",230000185,Home Health Agency,1398 RIDGEWOOD DR,CHICO,95973,04,Butte,Not Applicable,,Open,1991-07-08,Home Health Agency/Hospice,Home Health Agency,39.77547620,-121.83895040
406044027,,OPTION CARE,230000201,Home Health Agency,111 MISSION RANCH BLVD,CHICO,95926,04,Butte,Not Applicable,,Open,2023-11-09,Home Health Agency/Hospice,Home Health Agency,39.75318270,-121.86023570
406044029,,GOLDEN VALLEY HOME HEALTH,230000238,Home Health Agency,1960 FEATHER RIVER BLVD,OROVILLE,95965,04,Butte,Not Applicable,,Open,2016-06-21,Home Health Agency/Hospice,Home Health Agency,39.50277680,-121.57253330
406044172,,BRIGHT STAR,550000563,Home Health Agency,22 WILLIAMSBURG LN,CHICO,95926,04,Butte,Not Applicable,,Open,2023-11-22,Home Health Agency/Hospice,Home Health Agency,39.75257890,-121.85475610
406061393,,COLUSA MEDICAL CENTER HOSPICE,550004134,Hospice,199 E. WEBSTER ST,COLUSA,95932,06,Colusa,Not Applicable,,Open,2018-01-04,Home Health Agency/Hospice,Hospice,39.20635570,-122.00166950
406064001,,COLUSA MEDICAL CENTER HOME HEALTH AGENCY,230000144,Home Health Agency,199 E WEBSTER ST,COLUSA,95932,06,Colusa,Not Applicable,,Open,2018-01-04,Home Health Agency/Hospice,Home Health Agency,39.20636820,-122.00171680
406070020,,AURA HOSPICE LLC,550007671,Hospice,5065 DEER VALLEY RD,ANTIOCH,94531,07,Contra Costa,Not Applicable,,Open,2024-01-25,Home Health Agency/Hospice,Hospice,37.96435410,-121.78031610
406070021,,ALAMEDA CARE HOSPICE,550006107,Hospice,1280 CIVC DR,WALNUT CREEK,94596,07,Contra Costa,Not Applicable,,Open,2023-12-06,Home Health Agency/Hospice,Hospice,37.90437290,-122.05981210
406070022,,CARING HEART HOSPICE INC,550004849,Hospice,191 SAND CREEK RD,BRENTWOOD,94513,07,Contra Costa,Not Applicable,,Open,2023-08-02,Home Health Agency/Hospice,Hospice,37.94730410,-121.70039600
406070023,,HOME HEALTH OF ST CAMILLUS LLC,550008610,Home Health Agency,50 SAND CREEK RD,BRENTWOOD,94513,07,Contra Costa,Not Applicable,,Open,2024-06-01,Home Health Agency/Hospice,Home Health Agency,37.94608570,-121.69719310
406070024,,ACAVAM HOME HEALTH,550009315,Home Health Agency,5137 LONE TREE WAY,ANTIOCH,94531,07,Contra Costa,Not Applicable,,Open,2024-07-30,Home Health Agency/Hospice,Home Health Agency,37.96292900,-121.75592200
406070025,,CORAM CVS/ SPECIALTY INFUSION SERVICES,020000338,Home Health Agency,1401 WILLOW PASS RD,CONCORD,94520,07,Contra Costa,Not Applicable,,Open,2025-01-30,Home Health Agency/Hospice,Home Health Agency,37.97037800,-122.05085090
406070027,,VISION HOME HEALTH CARE,550000404,Home Health Agency,1850 GATEWAY BLVD,CONCORD,94520,07,Contra Costa,Not Applicable,,Open,2024-07-10,Home Health Agency/Hospice,Home Health Agency,37.97189010,-122.04276030
406070028,,HEALTH LINK,550000503,Home Health Agency,1280 CIVIC DR,WALNUT CREEK,94596,07,Contra Costa,Not Applicable,,Open,2025-02-21,Home Health Agency/Hospice,Home Health Agency,37.90437160,-122.05983390
406070029,,WELLCARE INC,550003024,Hospice,1320 WILLOW PASS RD,CONCORD,94520,07,Contra Costa,Not Applicable,,Open,2025-01-21,Home Health Agency/Hospice,Hospice,37.96824960,-122.05138850
406070030,,"ATRIUM HOME HEALTH, LLC",550009841,Home Health Agency,144 CONTINENTE AVE,BRENTWOOD,94513,07,Contra Costa,Not Applicable,,Open,2025-05-29,Home Health Agency/Hospice,Home Health Agency,37.92148170,-121.69780200
406070031,,FIRST DAY HOMECARE #003,550010009,Home Health Agency,3701 LONE TREE WAY,ANTIOCH,94509,07,Contra Costa,Not Applicable,,Open,2025-11-10,Home Health Agency/Hospice,Home Health Agency,37.98468700,-121.80546890
406070032,,SUPRA CARES HOME HEALTH,550009996,Home Health Agency,3980 SAN PABLO DAM RD,EL SOBRANTE,94803,07,Contra Costa,Not Applicable,,Open,2025-10-04,Home Health Agency/Hospice,Home Health Agency,37.96523300,-122.31169980
406070033,,PACIFIC COAST HOME HEALTH CARE SERVICES,550009970,Home Health Agency,43 QUAIL CT,WALNUT CREEK,94596,07,Contra Costa,Not Applicable,,Open,2025-10-02,Home Health Agency/Hospice,Home Health Agency,37.88793320,-122.05445780
406070034,,EDENCARE HOME HEALTH AGENCY,550006210,Home Health Agency,2455 BATES AVE,CONCORD,94520,07,Contra Costa,Not Applicable,,Open,2025-04-06,Home Health Agency/Hospice,Home Health Agency,38.01425020,-122.03351440
406070035,,QUALICARE,550009557,Home Health Agency,3160 CROW CANYON RD,SAN RAMON,94583,07,Contra Costa,Not Applicable,,Open,2026-03-13,Home Health Agency/Hospice,Home Health Agency,37.78029970,-121.97075810
406070036,,"MISSION HOSPICE SERVICES OF EAST BAY, LLC",550004946,Hospice,1320 WILLOW PASS RD,CONCORD,94520,07,Contra Costa,Not Applicable,,Open,2025-12-16,Home Health Agency/Hospice,Hospice,37.96824960,-122.05138850
406071411,,STIRLING HOME HEALTH SERVICES,550004365,Home Health Agency,3370 Mt Diablo Blvd,Lafayette,94549,07,Contra Costa,Not Applicable,,Open,2018-08-17,Home Health Agency/Hospice,Home Health Agency,37.89459330,-122.10782020
406071420,,HEALTH IS WEALTH HOME HEALTH AGENCY LLC,550004416,Home Health Agency,3135 CLAYTON RD,CONCORD,94519,07,Contra Costa,Not Applicable,,Open,2018-10-24,Home Health Agency/Hospice,Home Health Agency,37.97351220,-122.02065630
406071427,,MEDICALONE HEALTH,550004454,Home Health Agency,3012 LONE TREE WAY,ANTIOCH,94509,07,Contra Costa,Not Applicable,,Open,2018-11-06,Home Health Agency/Hospice,Home Health Agency,37.99203950,-121.80817170
406071487,,MEDICALONE HEALTH,550004453,Hospice,3240 LONE TREE WAY,ANTIOCH,94509,07,Contra Costa,Not Applicable,,Open,2022-11-06,Home Health Agency/Hospice,Hospice,37.98935000,-121.80819300
406071643,,BRIDGE HOME HEALTH,550004656,Home Health Agency,3021 CITRUS CIR,WALNUT CREEK,94598,07,Contra Costa,Not Applicable,,Open,2019-04-24,Home Health Agency/Hospice,Home Health Agency,37.92813500,-122.01469200
406071725,,GOLDEN STAR HOME CARE LLC,550004699,Home Health Agency,320 E 18TH ST,ANTIOCH,94509,07,Contra Costa,Not Applicable,,Open,2019-05-16,Home Health Agency/Hospice,Home Health Agency,38.00448760,-121.79875960
406071846,,"ATHOME HEALTHCARE TEAM - EAST BAY, LLC",550004986,Home Health Agency,1875 OLYMPIC BLVD,WALNUT CREEK,94596,07,Contra Costa,Not Applicable,,Open,2019-10-04,Home Health Agency/Hospice,Home Health Agency,37.89509170,-122.06505720
406071959,,SACRED HANDS HOSPICE HOME CARE LLC,550005021,Hospice,3700 DELTA FAIR BLVD,ANTIOCH,94509,07,Contra Costa,Not Applicable,,Open,2019-10-15,Home Health Agency/Hospice,Hospice,38.00435620,-121.84518830
406072199,,SOLACE HOSPICE,550005210,Hospice,2520 STANWELL DR,CONCORD,94520,07,Contra Costa,Not Applicable,,Open,2019-12-13,Home Health Agency/Hospice,Hospice,37.98494580,-122.04775600
406072247,,"BAY HOSPICE CARE, INC",550005260,Hospice,2551 SAN RAMON VALLEY BLVD,SAN RAMON,94583,07,Contra Costa,Not Applicable,,Open,2020-01-30,Home Health Agency/Hospice,Hospice,37.77118230,-121.97446030
406072644,,BRIDGE HOSPICE,550004706,Hospice,3021 Citrus Cir,Walnut Creek,94598,07,Contra Costa,Not Applicable,,Open,2019-05-28,Home Health Agency/Hospice,Hospice,37.92814940,-122.01469370
406072685,,IN HOME RECOVERY,550005522,Home Health Agency,4115 Blackhawk Plaza Cir,Danville,94506,07,Contra Costa,Not Applicable,,Open,2020-06-10,Home Health Agency/Hospice,Home Health Agency,37.80098190,-121.92091070
406072710,,"GRACE AND GLORY HOSPICE, INC.",550005510,Hospice,2145 ELKINS WAY,BRENTWOOD,94513,07,Contra Costa,Not Applicable,,Open,2024-06-01,Home Health Agency/Hospice,Hospice,37.95688410,-121.68925910
406073026,,MD CHOICE HOSPICE INC,550002967,Hospice,4415 COWELL RD,CONCORD,94518,07,Contra Costa,Not Applicable,,Open,2021-01-16,Home Health Agency/Hospice,Hospice,37.95036310,-121.99642050
406073114,,ENHANCE HOME HEALTH SERVICES,550005740,Home Health Agency,6101 Bollinger Canyon Rd,SAN RAMON,94583,07,Contra Costa,Not Applicable,,Open,2022-09-25,Home Health Agency/Hospice,Home Health Agency,37.75976320,-121.95588760
406073197,,"ASSIST ON CALL PALLIATIVE & HOSPICE CARE, INC.",550006247,Hospice,2100 MONUMENT BLVD,PLEASANT HILL,94523,07,Contra Costa,Not Applicable,,Open,2021-04-27,Home Health Agency/Hospice,Hospice,37.94544910,-122.05326310
406073237,,ATRIUM HOSPICE LLC,550006134,Hospice,144 CONTINENTE AVE,BRENTWOOD,94513,07,Contra Costa,Not Applicable,,Open,2021-03-13,Home Health Agency/Hospice,Hospice,37.92148170,-121.69780200
406073327,,SUNSHINE HOSPICE AND PALLIATIVE CARE,550006967,Hospice,3575 SAN PABLO DAM RD,EL SOBRANTE,94803,07,Contra Costa,Not Applicable,,Open,2021-10-11,Home Health Agency/Hospice,Hospice,37.96436390,-122.31877410
406073616,,KAISER FOUNDATION HOSPITAL HOME HEALTH  - MARTINEZ,020000350,Home Health Agency,200 MUIR RD,MARTINEZ,94553,07,Contra Costa,Not Applicable,,Open,1978-05-25,Home Health Agency/Hospice,Home Health Agency,37.99331900,-122.10895060
406073650,,JOHN MUIR HOME HEALTH SERVICES,020000208,Home Health Agency,2298 PIKE CT,CONCORD,94520,07,Contra Costa,Not Applicable,,Open,1981-09-04,Home Health Agency/Hospice,Home Health Agency,38.01047070,-122.03390230
406074067,,KAISER FOUNDATION HOSPITAL  HOSPICE - MARTINEZ,070000571,Hospice,200 MUIR ROAD,MARTINEZ,94553,07,Contra Costa,Not Applicable,,Open,1995-12-20,Home Health Agency/Hospice,Hospice,37.99331900,-122.10895060
406074070,,SUTTER VISITING NURSE ASSOC. AND HOSPICE,020000158,Home Health Agency,5099 COMMERCIAL CIR,CONCORD,94520,07,Contra Costa,Not Applicable,,Open,2014-10-27,Home Health Agency/Hospice,Home Health Agency,38.02018750,-122.03147000
406074105,,VITAS HEALTHCARE CORPORATION OF CALIFORNIA,070000687,Hospice,355 LENNON LN,WALNUT CREEK,94598,07,Contra Costa,Not Applicable,,Open,2004-05-20,Home Health Agency/Hospice,Hospice,37.92717530,-122.03036790
406074110,,"ACCENTCARE HOME HEALTH OF CAL, INC.  - PLEASANT HILL",020000637,Home Health Agency,2300 CONTRA COSTA BLVD,PLEASANT HILL,94523,07,Contra Costa,Not Applicable,,Open,2019-06-12,Home Health Agency/Hospice,Home Health Agency,37.94474820,-122.05986320
406074116,,HOSPICE OF THE EAST BAY,070000568,Hospice,3470 BUSKIRK AVENUE,PLEASANT HILL,94523,07,Contra Costa,Not Applicable,,Open,2005-04-15,Home Health Agency/Hospice,Hospice,37.93906090,-122.05897530
406074123,,AMEDISYS HOME HEALTH CARE - PLEASANT HILL - BRANCH,020000376,Home Health Agency,3478 BUSKIRK AVE,PLEASANT HILL,94523,07,Contra Costa,Not Applicable,,Open,2006-05-02,Home Health Agency/Hospice,Home Health Agency,37.93898490,-122.05732760
406074138,,BRIGHTSTAR HEALTHCARE,550001095,Home Health Agency,333 RHEEM BLVD,MORAGA,94556,07,Contra Costa,Not Applicable,,Open,2015-02-01,Home Health Agency/Hospice,Home Health Agency,37.86161850,-122.12833380
406074139,,JMJ HOME HEALTH SERVICES,550001106,Home Health Agency,8640 BRENTWOOD BLVD,BRENTWOOD,94513,07,Contra Costa,Not Applicable,,Open,2020-12-17,Home Health Agency/Hospice,Home Health Agency,37.92605940,-121.69012940
406074141,,24/7 MEDSTAFF,550001196,Home Health Agency,2450 VENTURE OAKS WAY,SACRAMENTO,95833,34,Sacramento,Not Applicable,,Open,2025-01-05,Home Health Agency/Hospice,Home Health Agency,38.60806740,-121.51035690
406074142,,"NATIONAL HOME HEALTH SERVICES-WEST, INC.",550001217,Home Health Agency,2305 CAMINO RAMON,SAN RAMON,94583,07,Contra Costa,Not Applicable,,Open,2020-12-09,Home Health Agency/Hospice,Home Health Agency,37.77558340,-121.96453200
406074149,,"COMFORT ASSISTING, INC.",550001567,Home Health Agency,112 LA CASA VIA,WALNUT CREEK,94598,07,Contra Costa,Not Applicable,,Open,2011-05-09,Home Health Agency/Hospice,Home Health Agency,37.91186720,-122.04268140
406074151,,SUTTER VISITING NURSE ASSOCIATION AND HOSPICE - CONCORD - BRANCH,550001671,Hospice,5099 COMMERCIAL CIR,CONCORD,94520,07,Contra Costa,Not Applicable,,Open,2014-10-27,Home Health Agency/Hospice,Hospice,38.02018750,-122.03147000
406074155,,"ACE HOME HEALTH CARE & HOSPICE, INC",550001784,Hospice,85 MORAGA WAY,ORINDA,94563,07,Contra Costa,Not Applicable,,Open,2014-08-21,Home Health Agency/Hospice,Hospice,37.87764620,-122.17965830
406074156,,"PROHEALTH HOME CARE, INC",550001878,Home Health Agency,2125 OAK GROVE RD,WALNUT CREEK,94598,07,Contra Costa,Not Applicable,,Open,2015-04-01,Home Health Agency/Hospice,Home Health Agency,37.93043870,-122.01835420
406074157,,"ACE HOME HEALTH CARE & HOSPICE, INC.",550001785,Home Health Agency,85 MORAGA WAY,ORINDA,94563,07,Contra Costa,Not Applicable,,Open,2014-08-21,Home Health Agency/Hospice,Home Health Agency,37.87764620,-122.17965830
406074158,,NOVA HEALTH CARE AT HOME,550001968,Home Health Agency,181 SAND CREEK RD,BRENTWOOD,94513,07,Contra Costa,Not Applicable,,Open,2019-06-13,Home Health Agency/Hospice,Home Health Agency,37.94742700,-121.69923800
406074161,,"MARIE STAR HOME HEALTH SERVICES, LLC",550002108,Home Health Agency,1849 WILLOW PASS RD,CONCORD,94520,07,Contra Costa,Not Applicable,,Open,2012-10-15,Home Health Agency/Hospice,Home Health Agency,37.97550050,-122.03819340
406074163,,"HEALTHY LIVING AT HOME - EAST BAY, LLC",550002198,Home Health Agency,1320 WILLOW PASS RD,CONCORD,94520,07,Contra Costa,Not Applicable,,Open,2013-02-25,Home Health Agency/Hospice,Home Health Agency,37.96831940,-122.05145020
406074165,,CEI EASTMONT TOWN CENTER-BRANCH,020000478,Home Health Agency,1465 CIVIC CT,CONCORD,94520,07,Contra Costa,Not Applicable,,Open,2021-12-02,Home Health Agency/Hospice,Home Health Agency,37.97215760,-122.04975420
406074166,,"GRACE HOSPICE AND PALLIATIVE CARE, INC.",550002239,Hospice,6101 BOLLINGER CANYON RD,SAN RAMON,94583,07,Contra Costa,Not Applicable,,Open,2022-06-29,Home Health Agency/Hospice,Hospice,37.75977990,-121.95565760
406074168,,"ASSIST ON  CALL PROFESSIONAL IN-HOME CARE SERVICES, INC.",550002456,Home Health Agency,2100 MONUMENT BLVD,PLEASANT HILL,94523,07,Contra Costa,Not Applicable,,Open,2013-09-27,Home Health Agency/Hospice,Home Health Agency,37.94544910,-122.05326310
406074170,,CVH HOME HEALTH SERVICES,550000134,Home Health Agency,39 BETA CT.,SAN RAMON,94583,07,Contra Costa,Not Applicable,,Open,2022-03-07,Home Health Agency/Hospice,Home Health Agency,37.78039960,-121.98312350
