"GEO_ID","NAME","B25034_001E","B25034_001M","B25034_002E","B25034_002M","B25034_003E","B25034_003M","B25034_004E","B25034_004M","B25034_005E","B25034_005M","B25034_006E","B25034_006M","B25034_007E","B25034_007M","B25034_008E","B25034_008M","B25034_009E","B25034_009M","B25034_010E","B25034_010M","B25034_011E","B25034_011M",
"Geography","Geographic Area Name","Estimate!!Total:","Margin of Error!!Total:","Estimate!!Total:!!Built 2020 or later","Margin of Error!!Total:!!Built 2020 or later","Estimate!!Total:!!Built 2010 to 2019","Margin of Error!!Total:!!Built 2010 to 2019","Estimate!!Total:!!Built 2000 to 2009","Margin of Error!!Total:!!Built 2000 to 2009","Estimate!!Total:!!Built 1990 to 1999","Margin of Error!!Total:!!Built 1990 to 1999","Estimate!!Total:!!Built 1980 to 1989","Margin of Error!!Total:!!Built 1980 to 1989","Estimate!!Total:!!Built 1970 to 1979","Margin of Error!!Total:!!Built 1970 to 1979","Estimate!!Total:!!Built 1960 to 1969","Margin of Error!!Total:!!Built 1960 to 1969","Estimate!!Total:!!Built 1950 to 1959","Margin of Error!!Total:!!Built 1950 to 1959","Estimate!!Total:!!Built 1940 to 1949","Margin of Error!!Total:!!Built 1940 to 1949","Estimate!!Total:!!Built 1939 or earlier","Margin of Error!!Total:!!Built 1939 or earlier",
"1400000US06037275500","Census Tract 2755; Los Angeles County; California","1849","135","0","13","290","126","44","51","73","60","57","63","271","131","231","119","571","144","177","91","135","79",
"1400000US06037275603","Census Tract 2756.03; Los Angeles County; California","1283","146","0","13","40","34","10","15","76","65","32","35","321","129","187","63","378","108","208","69","31","27",
"1400000US06037275604","Census Tract 2756.04; Los Angeles County; California","5240","310","49","58","2701","346","2321","388","52","63","117","106","0","21","0","21","0","21","0","21","0","21",
"1400000US06037275605","Census Tract 2756.05; Los Angeles County; California","1922","330","0","13","234","133","745","284","443","225","287","187","138","175","0","13","75","45","0","13","0","13",
"1400000US06037276000","Census Tract 2760; Los Angeles County; California","3111","247","0","19","735","257","36","42","199","162","90","85","49","43","105","64","550","187","1321","233","26","31",
"1400000US06037276101","Census Tract 2761.01; Los Angeles County; California","1898","263","0","13","248","181","235","91","219","147","573","246","263","138","95","96","226","116","39","60","0","13",
"1400000US06037276102","Census Tract 2761.02; Los Angeles County; California","1741","269","8","22","131","91","188","134","229","133","87","61","168","168","83","59","542","149","305","202","0","13",
"1400000US06037276400","Census Tract 2764; Los Angeles County; California","1575","123","14","19","34","37","9","14","114","57","37","37","85","67","26","24","485","150","760","114","11","16",
"1400000US06037276500","Census Tract 2765; Los Angeles County; California","756","69","7","12","19","15","0","19","0","19","15","15","41","28","53","38","262","70","295","81","64","44",
"1400000US06037276601","Census Tract 2766.01; Los Angeles County; California","1807","173","0","13","43","35","136","76","132","66","142","59","196","94","347","98","646","155","152","76","13","14",
"1400000US06037276605","Census Tract 2766.05; Los Angeles County; California","1359","261","0","13","22","30","68","42","44","31","459","92","345","160","322","249","45","45","0","13","54","63",
"1400000US06037276606","Census Tract 2766.06; Los Angeles County; California","1865","113","0","13","9","14","297","121","121","86","374","99","322","101","562","149","148","87","0","13","32","37",
"1400000US06037276607","Census Tract 2766.07; Los Angeles County; California","1583","168","0","13","305","125","436","189","199","128","186","156","84","60","26","32","332","88","8","15","7","12",
"1400000US06037276608","Census Tract 2766.08; Los Angeles County; California","1154","204","11","17","0","13","33","36","22","25","111","83","882","222","32","36","63","45","0","13","0","13",
"1400000US06037277000","Census Tract 2770; Los Angeles County; California","2286","315","90","74","100","78","13","21","119","68","34","37","91","64","194","135","787","146","819","343","39","46",
"1400000US06037277100","Census Tract 2771; Los Angeles County; California","1159","152","0","13","33","28","29","45","26","33","0","13","34","30","139","129","547","115","327","88","24","36",
"1400000US06037277200","Census Tract 2772; Los Angeles County; California","1171","196","62","58","74","53","48","44","17","19","83","88","171","82","235","101","400","171","22","28","59","65",
"1400000US06037277400","Census Tract 2774; Los Angeles County; California","15","18","0","13","0","13","0","13","0","13","0","13","8","15","0","13","7","11","0","13","0","13",
"1400000US06037278001","Census Tract 2780.01; Los Angeles County; California","1254","171","0","13","128","80","5","9","6","10","92","57","75","49","117","103","261","104","549","140","21","26",
"1400000US06037278102","Census Tract 2781.02; Los Angeles County; California","1645","148","0","13","10","15","58","48","80","57","188","90","393","118","272","90","416","132","153","100","75","57",
"1400000US06037291110","Census Tract 2911.10; Los Angeles County; California","1457","201","0","13","97","55","29","30","67","61","189","126","169","82","358","191","253","88","89","60","206","85",
"1400000US06037291120","Census Tract 2911.20; Los Angeles County; California","662","75","0","13","18","26","10","16","86","60","11","13","36","24","258","88","186","56","38","26","19","19",
"1400000US06037291130","Census Tract 2911.30; Los Angeles County; California","1053","107","59","67","5","7","40","28","56","56","0","13","10","12","115","45","186","61","504","121","78","82",
"1400000US06037291210","Census Tract 2912.10; Los Angeles County; California","1738","234","0","13","124","75","94","77","103","87","285","103","299","188","153","79","391","135","153","96","136","77",
"1400000US06037291220","Census Tract 2912.20; Los Angeles County; California","1094","134","0","13","0","13","46","56","70","42","69","42","240","119","305","94","218","72","141","83","5","9",
"1400000US06037291300","Census Tract 2913; Los Angeles County; California","1140","121","0","13","106","55","12","13","0","13","60","33","54","29","99","32","673","143","114","48","22","21",
"1400000US06037292001","Census Tract 2920.01; Los Angeles County; California","1453","164","0","13","20","22","70","61","14","20","225","122","98","48","311","106","539","114","92","66","84","89",
"1400000US06037292002","Census Tract 2920.02; Los Angeles County; California","543","81","0","13","0","13","0","13","0","13","14","19","24","27","127","100","317","75","61","40","0","13",
"1400000US06037293203","Census Tract 2932.03; Los Angeles County; California","1218","105","0","13","20","32","0","13","19","30","20","23","96","62","233","101","465","119","237","119","128","100",
"1400000US06037293204","Census Tract 2932.04; Los Angeles County; California","1104","243","24","26","0","13","11","22","267","212","34","34","171","144","141","84","249","118","114","77","93","83",
"1400000US06037293205","Census Tract 2932.05; Los Angeles County; California","1160","95","0","13","193","72","25","30","34","33","102","79","58","52","330","123","411","136","0","13","7","13",
"1400000US06037293206","Census Tract 2932.06; Los Angeles County; California","828","74","0","13","6","16","138","85","8","14","29","33","7","12","192","74","295","93","78","65","75","63",
"1400000US06037293301","Census Tract 2933.01; Los Angeles County; California","1007","78","13","20","16","24","13","19","0","13","43","54","573","83","263","84","78","53","8","13","0","13",
"1400000US06037293302","Census Tract 2933.02; Los Angeles County; California","1724","180","0","13","111","107","319","99","179","75","88","72","260","109","289","102","449","140","29","34","0","13",
"1400000US06037293304","Census Tract 2933.04; Los Angeles County; California","1651","220","0","19","20","25","16","24","23","28","246","156","376","181","207","76","432","130","95","55","236","92",
"1400000US06037293306","Census Tract 2933.06; Los Angeles County; California","865","103","0","13","17","19","110","46","36","33","0","13","113","51","98","39","180","52","251","101","60","32",
"1400000US06037293307","Census Tract 2933.07; Los Angeles County; California","936","152","0","13","5","8","32","37","62","41","568","167","74","36","59","52","98","59","32","30","6","9",
"1400000US06037294110","Census Tract 2941.10; Los Angeles County; California","1066","124","0","13","0","13","29","34","15","25","62","44","65","54","234","99","276","91","323","106","62","47",
"1400000US06037294120","Census Tract 2941.20; Los Angeles County; California","626","131","0","13","0","13","30","24","20","24","98","72","36","26","83","40","127","57","178","121","54","30",
"1400000US06037294200","Census Tract 2942; Los Angeles County; California","1480","186","0","13","71","47","137","92","12","20","9","15","124","90","238","134","328","130","366","157","195","86",
"1400000US06037294301","Census Tract 2943.01; Los Angeles County; California","644","65","0","13","12","18","0","13","26","27","31","24","61","41","136","50","252","58","49","31","77","57",
"1400000US06037294302","Census Tract 2943.02; Los Angeles County; California","1268","133","0","13","16","19","29","33","0","13","86","56","100","76","83","63","526","147","196","83","232","113",
"1400000US06037294410","Census Tract 2944.10; Los Angeles County; California","1682","123","0","19","30","35","135","68","516","118","532","143","286","136","117","77","66","70","0","19","0","19",
"1400000US06037294421","Census Tract 2944.21; Los Angeles County; California","1030","169","5","9","0","13","95","42","32","23","252","137","281","93","135","61","172","66","16","17","42","31",
"1400000US06037294510","Census Tract 2945.10; Los Angeles County; California","1203","169","0","13","0","13","284","142","29","22","191","91","157","73","94","59","127","74","142","75","179","72",
"1400000US06037294520","Census Tract 2945.20; Los Angeles County; California","938","83","0","13","0","13","100","57","18","18","62","63","82","48","105","46","144","55","150","60","277","80",
"1400000US06037294610","Census Tract 2946.10; Los Angeles County; California","1223","145","0","13","0","13","11","24","47","40","111","120","326","94","102","63","195","73","152","71","279","105",
"1400000US06037294620","Census Tract 2946.20; Los Angeles County; California","1094","142","47","65","0","13","83","59","98","69","185","115","66","51","186","96","133","102","76","56","220","103",
"1400000US06037294701","Census Tract 2947.01; Los Angeles County; California","1016","113","0","13","0","13","58","46","136","56","62","36","117","51","52","39","95","46","139","91","357","92",
"1400000US06037294810","Census Tract 2948.10; Los Angeles County; California","1081","94","0","13","0","13","30","30","18","19","133","74","98","57","214","70","167","71","125","74","296","92",
"1400000US06037294820","Census Tract 2948.20; Los Angeles County; California","999","120","0","13","11","17","52","37","46","32","114","91","161","94","100","53","165","55","198","74","152","55",
"1400000US06037294830","Census Tract 2948.30; Los Angeles County; California","1078","113","0","13","0","13","48","38","128","57","149","65","215","116","63","42","248","76","121","66","106","55",
"1400000US06037294900","Census Tract 2949; Los Angeles County; California","1035","95","0","13","276","68","206","63","11","17","25","23","110","56","39","26","115","51","157","90","96","42",
"1400000US06037295103","Census Tract 2951.03; Los Angeles County; California","2183","254","0","19","16","26","159","97","81","56","266","213","770","154","848","197","43","43","0","19","0","19",
"1400000US06037296210","Census Tract 2962.10; Los Angeles County; California","1130","162","0","13","106","57","26","23","9","13","162","98","220","95","108","60","150","136","72","54","277","75",
"1400000US06037296220","Census Tract 2962.20; Los Angeles County; California","1933","152","24","38","88","91","484","161","76","85","174","103","301","93","188","98","263","111","80","61","255","85",
"1400000US06037296300","Census Tract 2963; Los Angeles County; California","1968","141","0","13","147","55","44","48","179","90","1068","178","273","131","206","118","51","40","0","13","0","13",
"1400000US06037296401","Census Tract 2964.01; Los Angeles County; California","1364","141","0","13","54","76","11","14","18","21","0","13","552","103","150","100","492","99","78","49","9","14",
"1400000US06037296402","Census Tract 2964.02; Los Angeles County; California","1217","130","0","13","0","13","29","32","105","65","142","103","50","34","127","72","233","80","307","79","224","121",
"1400000US06037296500","Census Tract 2965; Los Angeles County; California","1266","148","0","13","0","13","34","37","151","99","82","60","86","58","127","70","330","114","100","73","356","131",
"1400000US06037296600","Census Tract 2966; Los Angeles County; California","2208","351","0","19","75","66","9","15","105","85","182","109","702","401","284","107","181","89","125","84","545","167",
"1400000US06037296901","Census Tract 2969.01; Los Angeles County; California","1670","197","0","13","4","7","8","12","74","48","100","70","479","190","216","87","218","115","166","99","405","131",
"1400000US06037296902","Census Tract 2969.02; Los Angeles County; California","1662","130","0","13","0","13","34","32","60","53","356","138","288","132","107","76","280","114","185","96","352","139",
"1400000US06037297001","Census Tract 2970.01; Los Angeles County; California","611","33","0","13","41","62","0","13","137","70","40","34","13","21","41","56","139","64","62","45","138","73",
"1400000US06037297002","Census Tract 2970.02; Los Angeles County; California","1759","205","0","13","0","13","25","33","75","75","78","69","496","211","185","106","187","101","113","83","600","182",
"1400000US06037297110","Census Tract 2971.10; Los Angeles County; California","1714","179","20","32","0","13","186","108","124","81","212","112","166","82","112","63","128","65","207","101","559","168",
"1400000US06037297120","Census Tract 2971.20; Los Angeles County; California","1107","117","25","38","3","5","19","21","49","42","79","52","76","71","141","71","119","63","40","41","556","107",
"1400000US06037297201","Census Tract 2972.01; Los Angeles County; California","1464","168","0","13","0","13","0","13","161","96","113","59","349","126","204","106","140","97","113","79","384","138",
"1400000US06037297202","Census Tract 2972.02; Los Angeles County; California","1734","241","0","13","0","13","0","13","28","28","152","123","299","194","241","128","417","116","183","105","414","182",
"1400000US06037297300","Census Tract 2973; Los Angeles County; California","853","88","0","13","65","44","6","13","25","24","250","75","67","46","93","39","169","88","20","18","158","50",
"1400000US06037297400","Census Tract 2974; Los Angeles County; California","1746","203","0","13","19","21","15","16","0","13","123","158","272","128","544","145","752","153","7","12","14","23",
"1400000US06037297501","Census Tract 2975.01; Los Angeles County; California","1074","148","0","13","16","28","20","33","0","13","52","45","55","54","103","92","451","148","283","83","94","64",
"1400000US06037297502","Census Tract 2975.02; Los Angeles County; California","1030","91","0","13","21","33","0","13","24","27","44","40","194","116","81","87","410","153","157","91","99","92",
"1400000US06037297601","Census Tract 2976.01; Los Angeles County; California","1357","129","9","14","5","14","43","38","103","61","147","100","148","68","267","144","143","72","87","68","405","136",
"1400000US06037297602","Census Tract 2976.02; Los Angeles County; California","1814","151","0","13","0","13","115","104","154","86","117","50","331","130","314","99","222","104","29","27","532","125",
"1400000US06037300100","Census Tract 3001; Los Angeles County; California","2196","263","0","19","0","19","18","30","15","22","114","139","345","156","678","176","646","165","108","67","272","160",
"1400000US06037300200","Census Tract 3002; Los Angeles County; California","1956","147","0","19","7","11","46","36","99","50","132","61","71","69","142","65","580","147","497","136","382","119",
"1400000US06037300301","Census Tract 3003.01; Los Angeles County; California","2073","236","0","19","0","19","9","16","15","24","16","27","152","115","256","94","1087","273","382","145","156","109",
"1400000US06037300400","Census Tract 3004; Los Angeles County; California","2066","220","0","19","109","150","41","65","43","48","173","89","171","105","235","116","511","154","494","160","289","127",
"1400000US06037300501","Census Tract 3005.01; Los Angeles County; California","1098","153","0","13","6","12","53","39","28","28","61","46","156","141","64","47","241","75","343","99","146","70",
"1400000US06037300503","Census Tract 3005.03; Los Angeles County; California","2298","267","0","19","68","82","74","63","183","94","304","148","340","190","326","139","336","201","306","150","361","143",
"1400000US06037300601","Census Tract 3006.01; Los Angeles County; California","2277","347","0","19","0","19","297","215","326","168","311","117","402","131","278","121","161","96","294","203","208","126",
"1400000US06037300602","Census Tract 3006.02; Los Angeles County; California","1325","92","0","13","53","56","15","25","0","13","201","89","154","97","115","84","257","110","306","109","224","96",
"1400000US06037300701","Census Tract 3007.01; Los Angeles County; California","2189","199","0","13","14","23","14","23","90","99","261","174","270","136","315","119","476","162","256","126","493","159",
"1400000US06037300702","Census Tract 3007.02; Los Angeles County; California","2258","326","0","19","55","77","0","19","143","78","259","159","162","103","403","169","593","158","85","62","558","339",
"1400000US06037300800","Census Tract 3008; Los Angeles County; California","3017","411","0","19","0","19","51","50","219","125","220","133","725","399","411","172","620","236","397","198","374","128",
"1400000US06037300901","Census Tract 3009.01; Los Angeles County; California","2141","192","0","19","0","19","34","42","373","159","267","158","586","164","378","116","240","132","124","93","139","86",
"1400000US06037300902","Census Tract 3009.02; Los Angeles County; California","800","130","0","13","0","13","61","57","44","31","25","16","25","11","90","46","73","44","93","34","389","112",
"1400000US06037301000","Census Tract 3010; Los Angeles County; California","2229","299","0","19","11","20","59","55","108","84","153","82","156","82","392","121","383","133","383","263","584","187",
"1400000US06037301100","Census Tract 3011; Los Angeles County; California","2859","295","0","19","0","19","36","33","111","91","182","104","323","177","392","163","280","135","498","285","1037","234",
"1400000US06037301203","Census Tract 3012.03; Los Angeles County; California","1933","170","0","13","0","13","32","41","14","20","169","71","650","183","497","160","230","81","122","68","219","94",
"1400000US06037301204","Census Tract 3012.04; Los Angeles County; California","2252","285","0","19","17","29","277","144","337","138","446","151","489","247","317","123","235","126","74","63","60","65",
"1400000US06037301205","Census Tract 3012.05; Los Angeles County; California","685","81","0","13","3","5","0","13","23","29","19","17","18","15","63","39","75","40","74","66","410","64",
"1400000US06037301206","Census Tract 3012.06; Los Angeles County; California","1943","214","0","19","12","17","12","19","21","21","516","220","140","68","368","111","243","101","237","103","394","144",
"1400000US06037301300","Census Tract 3013; Los Angeles County; California","715","82","0","13","0","13","20","25","0","13","8","13","62","57","40","24","2","4","98","47","485","72",
"1400000US06037301400","Census Tract 3014; Los Angeles County; California","1324","151","0","13","19","26","8","16","16","19","8","14","23","25","156","88","70","50","352","134","672","137",
"1400000US06037301501","Census Tract 3015.01; Los Angeles County; California","594","98","0","13","0","13","0","13","6","9","0","13","41","33","15","17","94","55","32","33","406","92",
"1400000US06037301502","Census Tract 3015.02; Los Angeles County; California","2505","225","0","19","27","44","68","60","93","69","650","204","304","144","530","184","368","151","89","61","376","124",
"1400000US06037301601","Census Tract 3016.01; Los Angeles County; California","2338","213","0","19","37","44","71","81","0","19","466","150","346","177","296","149","220","111","176","106","726","218",
"1400000US06037301602","Census Tract 3016.02; Los Angeles County; California","1744","151","0","13","6","11","0","13","42","28","101","58","110","58","184","71","260","86","398","105","643","164",
"1400000US06037301701","Census Tract 3017.01; Los Angeles County; California","1073","105","0","13","25","28","19","22","85","83","5","9","35","28","33","26","179","78","264","79","428","107",
"1400000US06037301702","Census Tract 3017.02; Los Angeles County; California","2162","205","0","19","236","104","54","71","89","80","420","156","212","112","356","122","245","171","144","80","406","152",
"1400000US06037301801","Census Tract 3018.01; Los Angeles County; California","2872","166","0","19","899","179","60","49","112","68","573","165","401","124","373","121","253","87","51","45","150","78",
"1400000US06037301802","Census Tract 3018.02; Los Angeles County; California","2558","190","0","19","1334","215","126","64","66","38","429","145","132","83","148","91","125","72","39","32","159","84",
"1400000US06037301901","Census Tract 3019.01; Los Angeles County; California","2077","202","0","13","0","13","55","65","205","113","393","131","751","179","200","94","288","166","67","68","118","108",
"1400000US06037301902","Census Tract 3019.02; Los Angeles County; California","1188","198","0","13","25","39","135","97","166","111","143","156","211","141","216","111","36","52","41","37","215","120",
"1400000US06037302002","Census Tract 3020.02; Los Angeles County; California","1915","248","0","13","88","124","4","9","57","44","367","127","399","139","432","157","268","201","63","50","237","97",
"1400000US06037302003","Census Tract 3020.03; Los Angeles County; California","1619","261","0","13","14","22","48","54","184","173","353","125","263","99","374","138","93","53","112","61","178","115",
"1400000US06037302004","Census Tract 3020.04; Los Angeles County; California","1656","161","0","13","7","11","20","21","204","136","309","117","304","108","310","117","170","71","122","84","210","92",
"1400000US06037302102","Census Tract 3021.02; Los Angeles County; California","2662","182","0","19","15","24","0","19","24","29","223","124","678","202","375","143","386","157","362","165","599","163",
"1400000US06037302103","Census Tract 3021.03; Los Angeles County; California","2016","176","0","19","53","44","0","19","157","99","309","114","225","133","275","129","326","121","215","86","456","116",
"1400000US06037302104","Census Tract 3021.04; Los Angeles County; California","1456","108","0","13","12","18","52","43","55","42","184","65","200","58","227","88","97","69","230","129","399","118",
"1400000US06037302201","Census Tract 3022.01; Los Angeles County; California","1897","112","0","13","210","79","133","69","157","64","517","134","145","71","185","71","90","65","142","61","318","93",
"1400000US06037302202","Census Tract 3022.02; Los Angeles County; California","1985","187","0","19","0","19","0","19","0","19","383","162","289","83","249","106","306","129","162","87","596","152",
"1400000US06037302301","Census Tract 3023.01; Los Angeles County; California","1478","104","25","39","15","21","218","74","75","41","386","121","152","90","160","73","132","60","54","36","261","84",
"1400000US06037302302","Census Tract 3023.02; Los Angeles County; California","1941","167","0","19","186","70","26","33","80","90","280","104","224","105","292","108","207","71","206","109","440","113",
"1400000US06037302401","Census Tract 3024.01; Los Angeles County; California","2889","293","10","17","602","311","117","80","117","77","230","122","230","155","594","191","261","153","145","128","583","221",
"1400000US06037302503","Census Tract 3025.03; Los Angeles County; California","1557","152","0","13","0","13","67","62","82","57","471","138","176","81","159","77","164","99","54","59","384","109",
"1400000US06037302504","Census Tract 3025.04; Los Angeles County; California","1376","103","0","13","20","30","0","13","49","36","171","75","338","84","254","105","127","77","177","109","240","73",
"1400000US06037302505","Census Tract 3025.05; Los Angeles County; California","1503","180","0","13","74","58","112","129","48","46","216","81","140","86","308","117","152","67","144","84","309","103",
"1400000US06037302506","Census Tract 3025.06; Los Angeles County; California","1260","146","0","13","8","12","7","11","83","119","80","44","158","69","173","70","170","68","73","50","508","108",
"1400000US06037310100","Census Tract 3101; Los Angeles County; California","2142","264","0","19","0","19","129","83","13","31","396","250","308","149","75","95","928","281","257","157","36","40",
"1400000US06037310201","Census Tract 3102.01; Los Angeles County; California","2151","288","0","19","41","49","377","145","125","90","351","157","86","74","205","109","275","175","234","108","457","250",
"1400000US06037310202","Census Tract 3102.02; Los Angeles County; California","1989","202","26","43","10","16","209","96","31","26","293","120","225","99","356","145","114","71","305","122","420","185",
"1400000US06037310300","Census Tract 3103; Los Angeles County; California","1136","165","0","13","0","13","10","18","0","13","0","13","35","36","36","29","1017","155","28","22","10","16",
"1400000US06037310400","Census Tract 3104; Los Angeles County; California","1386","167","0","13","35","35","13","21","0","13","93","58","43","41","34","28","400","97","637","177","131","74",
"1400000US06037310501","Census Tract 3105.01; Los Angeles County; California","1719","229","0","13","165","96","200","116","234","121","249","159","40","36","170","103","331","256","232","127","98","77",
"1400000US06037310601","Census Tract 3106.01; Los Angeles County; California","2627","272","0","19","50","61","131","92","440","158","221","109","550","192","306","157","292","259","607","231","30","37",
"1400000US06037310602","Census Tract 3106.02; Los Angeles County; California","1208","143","0","13","0","13","7","13","11","18","254","92","71","53","89","49","375","132","278","84","123","58",
"1400000US06037310701","Census Tract 3107.01; Los Angeles County; California","1211","185","0","13","6","9","52","38","97","40","146","73","470","179","227","103","164","65","20","20","29","27",
"1400000US06037310703","Census Tract 3107.03; Los Angeles County; California","2166","229","0","19","0","19","343","167","183","182","384","119","369","192","256","131","283","122","137","84","211","133",
"1400000US06037310704","Census Tract 3107.04; Los Angeles County; California","2415","252","0","13","60","66","134","72","169","90","544","276","792","196","296","119","256","118","80","80","84","67",
"1400000US06037310705","Census Tract 3107.05; Los Angeles County; California","1457","174","0","13","25","35","510","173","307","141","300","137","150","89","95","82","37","60","0","13","33","55",
"1400000US06037310800","Census Tract 3108; Los Angeles County; California","2391","372","16","25","0","19","192","101","57","67","335","353","236","134","141","90","269","131","602","163","543","164",
"1400000US06037310900","Census Tract 3109; Los Angeles County; California","2657","236","0","19","19","30","16","25","32","45","80","96","130","71","355","159","342","164","988","245","695","234",
"1400000US06037311000","Census Tract 3110; Los Angeles County; California","1545","167","0","13","0","13","13","21","38","37","82","63","75","55","75","51","222","83","740","169","300","132",
"1400000US06037311100","Census Tract 3111; Los Angeles County; California","1552","238","0","13","7","12","0","13","6","9","100","154","68","47","74","67","201","104","993","184","103","49",
"1400000US06037311200","Census Tract 3112; Los Angeles County; California","1337","188","0","13","27","31","31","46","14","17","65","56","106","56","16","19","304","107","568","199","206","77",
"1400000US06037311300","Census Tract 3113; Los Angeles County; California","1698","245","0","13","8","13","43","36","0","13","16","19","133","114","191","203","215","75","799","164","293","95",
"1400000US06037311400","Census Tract 3114; Los Angeles County; California","1067","98","12","18","0","13","16","14","22","17","9","10","35","25","100","82","212","75","364","69","297","68",
"1400000US06037311500","Census Tract 3115; Los Angeles County; California","2579","240","0","19","47","62","35","40","231","118","262","156","53","83","93","79","415","172","706","250","737","137",
"1400000US06037311601","Census Tract 3116.01; Los Angeles County; California","1010","245","0","13","154","100","0","13","49","72","177","125","62","55","20","31","80","72","119","99","349","230",
"1400000US06037311602","Census Tract 3116.02; Los Angeles County; California","2991","291","0","13","106","106","53","45","444","192","767","332","257","144","589","195","314","149","384","148","77","50",
"1400000US06037311700","Census Tract 3117; Los Angeles County; California","3045","436","0","19","0","19","143","112","40","51","94","68","262","146","386","165","795","242","780","340","545","235",
"1400000US06037311801","Census Tract 3118.01; Los Angeles County; California","1400","186","0","13","0","13","32","28","124","73","252","117","169","96","206","172","163","84","276","109","178","79",
"1400000US06037311802","Census Tract 3118.02; Los Angeles County; California","1783","246","0","13","23","27","65","51","174","149","539","165","200","96","133","78","249","112","158","86","242","221",
"1400000US06037320101","Census Tract 3201.01; Los Angeles County; California","965","142","0","13","63","53","7","12","45","38","223","129","157","78","78","49","303","122","62","45","27","28",
"1400000US06037320102","Census Tract 3201.02; Los Angeles County; California","1003","158","27","45","0","13","62","48","0","13","95","65","16","21","91","57","373","167","161","68","178","73",
"1400000US06037320201","Census Tract 3202.01; Los Angeles County; California","1172","116","0","13","24","29","81","62","108","72","54","52","166","80","266","107","220","112","77","67","176","126",
"1400000US06037320202","Census Tract 3202.02; Los Angeles County; California","1529","175","0","19","16","19","0","19","108","87","108","74","55","62","190","105","321","126","249","112","482","156",
"1400000US06037320300","Census Tract 3203; Los Angeles County; California","2017","181","0","19","0","19","108","79","143","82","131","78","118","76","206","111","693","169","227","93","391","175",
"1400000US06037400205","Census Tract 4002.05; Los Angeles County; California","955","117","0","13","7","12","269","101","109","63","60","41","168","58","179","94","101","68","25","27","37","35",
"1400000US06037400206","Census Tract 4002.06; Los Angeles County; California","1883","158","0","19","14","20","52","51","41","38","200","73","924","162","356","93","123","60","62","50","111","103",
"1400000US06037400207","Census Tract 4002.07; Los Angeles County; California","1563","163","0","13","16","20","17","28","75","43","232","71","509","119","645","143","50","47","9","13","10","16",
"1400000US06037400208","Census Tract 4002.08; Los Angeles County; California","495","61","0","13","0","13","5","12","12","18","297","66","173","77","0","13","0","13","0","13","8","17",
"1400000US06037400209","Census Tract 4002.09; Los Angeles County; California","1644","214","0","13","36","33","10","16","431","182","781","163","272","108","89","86","25","24","0","13","0","13",
"1400000US06037400304","Census Tract 4003.04; Los Angeles County; California","2919","315","0","19","227","205","11","19","321","156","327","145","994","355","534","159","219","121","117","77","169","120",
"1400000US06037400402","Census Tract 4004.02; Los Angeles County; California","1380","195","0","13","19","21","135","61","42","35","133","65","304","153","389","192","314","75","34","35","10","16",
"1400000US06037400403","Census Tract 4004.03; Los Angeles County; California","1419","224","0","13","0","13","45","45","32","28","374","97","445","210","335","103","180","77","8","14","0","13",
"1400000US06037400404","Census Tract 4004.04; Los Angeles County; California","1428","152","0","13","30","29","31","25","21","28","105","46","227","85","549","145","321","90","43","34","101","74",
"1400000US06037400501","Census Tract 4005.01; Los Angeles County; California","737","122","0","13","20","23","17","14","49","31","138","74","116","46","152","52","173","116","50","35","22","16",
"1400000US06037400602","Census Tract 4006.02; Los Angeles County; California","1501","173","0","13","7","12","0","13","235","128","73","47","100","56","238","101","405","124","177","119","266","119",
"1400000US06037400603","Census Tract 4006.03; Los Angeles County; California","1902","163","0","13","0","13","287","90","199","82","294","113","826","165","186","84","102","57","0","13","8","14",
"1400000US06037400605","Census Tract 4006.05; Los Angeles County; California","2526","329","0","19","1041","198","168","68","32","34","541","306","262","99","390","118","92","80","0","19","0","19",
"1400000US06037400801","Census Tract 4008.01; Los Angeles County; California","2003","153","0","19","426","150","170","78","70","55","29","41","289","102","283","101","626","144","56","37","54","48",
"1400000US06037401001","Census Tract 4010.01; Los Angeles County; California","962","97","0","13","3","7","0","13","9","15","65","60","40","33","229","77","602","89","0","13","14","16",
"1400000US06037401002","Census Tract 4010.02; Los Angeles County; California","1680","173","0","13","9","13","10","16","78","49","178","77","253","87","172","72","459","146","216","124","305","100",
"1400000US06037401101","Census Tract 4011.01; Los Angeles County; California","1891","180","0","19","0","19","103","46","112","73","144","70","144","87","411","152","758","205","135","93","84","76",
"1400000US06037401102","Census Tract 4011.02; Los Angeles County; California","1446","163","0","13","459","125","34","33","6","9","98","53","39","30","99","67","496","163","78","67","137","56",
"1400000US06037401201","Census Tract 4012.01; Los Angeles County; California","1083","161","0","13","0","13","9","15","0","13","193","102","98","53","455","147","317","97","0","13","11","17",
"1400000US06037401202","Census Tract 4012.02; Los Angeles County; California","1320","153","0","13","14","21","6","10","53","25","337","126","130","57","313","99","360","134","68","62","39","45",
"1400000US06037401203","Census Tract 4012.03; Los Angeles County; California","1619","152","0","19","12","15","27","31","37","28","77","57","480","102","653","171","219","77","56","48","58","51",
"1400000US06037401303","Census Tract 4013.03; Los Angeles County; California","813","126","0","13","10","17","25","24","153","58","481","137","61","36","75","35","8","10","0","13","0","13",
"1400000US06037401304","Census Tract 4013.04; Los Angeles County; California","1937","166","0","19","0","19","180","124","96","76","310","110","876","123","330","182","52","43","16","27","77","79",
