,TRACT,TRACTFIPS,SOVI_SCORE,NRI_ID
1377,101110,6037101110,81.38999939,T06037101110
1378,101122,6037101122,31.82999992,T06037101122
1379,101220,6037101220,84.12999725,T06037101220
1380,101221,6037101221,94.91000366,T06037101221
1381,101222,6037101222,97.31999969,T06037101222
1382,101300,6037101300,49.08000183,T06037101300
1383,101400,6037101400,75.94000244,T06037101400
1384,102103,6037102103,41.18999863,T06037102103
1385,102104,6037102104,62.88000107,T06037102104
1386,102105,6037102105,30.89999962,T06037102105
1387,102107,6037102107,64,T06037102107
1388,103101,6037103101,27.31999969,T06037103101
1389,103102,6037103102,77.19000244,T06037103102
1390,103201,6037103201,88.56999969,T06037103201
1391,103202,6037103202,35.29999924,T06037103202
1392,103300,6037103300,22.69000053,T06037103300
1393,103401,6037103401,44.68000031,T06037103401
1394,103402,6037103402,41.65999985,T06037103402
1395,104103,6037104103,68.41000366,T06037104103
1396,104105,6037104105,98.77999878,T06037104105
1397,104108,6037104108,95.76999664,T06037104108
1398,104124,6037104124,81.66000366,T06037104124
1399,104201,6037104201,73.18998718,T06037104201
1400,104203,6037104203,86.33000183,T06037104203
1401,104204,6037104204,93.93000031,T06037104204
1402,104310,6037104310,70.76000214,T06037104310
1403,104321,6037104321,78.05000305,T06037104321
1404,104322,6037104322,79.91999817,T06037104322
1405,104401,6037104401,70.52999878,T06037104401
1406,104403,6037104403,68.91000366,T06037104403
1407,104404,6037104404,89.12999725,T06037104404
1408,104500,6037104500,71.01000214,T06037104500
1409,104610,6037104610,75.66999817,T06037104610
1410,104620,6037104620,78.88999939,T06037104620
1411,104701,6037104701,98.45999908,T06037104701
1412,104703,6037104703,88.29000092,T06037104703
1413,104704,6037104704,91.80999756,T06037104704
1414,104821,6037104821,88.84999847,T06037104821
1415,104822,6037104822,92.30999756,T06037104822
1416,104823,6037104823,70.40000153,T06037104823
1417,104824,6037104824,44.18000031,T06037104824
1418,106010,6037106010,43.13000107,T06037106010
1419,106020,6037106020,63.93000031,T06037106020
1420,106111,6037106111,66.18998718,T06037106111
1421,106112,6037106112,66.88999939,T06037106112
1422,106113,6037106113,65.33999634,T06037106113
1423,106114,6037106114,83.37000275,T06037106114
1424,106403,6037106403,62.50999832,T06037106403
1425,106405,6037106405,86.91000366,T06037106405
1426,106406,6037106406,72.47000122,T06037106406
1427,106407,6037106407,99.30000305,T06037106407
1428,106408,6037106408,88.59999847,T06037106408
1429,106510,6037106510,88.22000122,T06037106510
1430,106520,6037106520,89.31001282,T06037106520
1431,106603,6037106603,24.37999916,T06037106603
1432,106604,6037106604,93.01999664,T06037106604
1433,106641,6037106641,45.52000046,T06037106641
1434,106642,6037106642,32.08000183,T06037106642
1435,106643,6037106643,17.10000038,T06037106643
1436,106645,6037106645,19.86000061,T06037106645
1437,106646,6037106646,40.81999969,T06037106646
1438,106648,6037106648,92.20999908,T06037106648
1439,106649,6037106649,62.88000107,T06037106649
1440,107010,6037107010,72.43000031,T06037107010
1441,107020,6037107020,79.77999878,T06037107020
1442,108101,6037108101,12.30000019,T06037108101
1443,108102,6037108102,54.65000153,T06037108102
1444,108103,6037108103,4.070000172,T06037108103
1445,108104,6037108104,17.5,T06037108104
1446,108202,6037108202,33.24000168,T06037108202
1447,108203,6037108203,16.20000076,T06037108203
1448,108204,6037108204,14.23999977,T06037108204
1449,109100,6037109100,90.33000183,T06037109100
1450,109200,6037109200,43.22000122,T06037109200
1451,109300,6037109300,45.86000061,T06037109300
1452,109400,6037109400,55.11999893,T06037109400
1453,109500,6037109500,86.41000366,T06037109500
1454,109601,6037109601,44.72000122,T06037109601
1455,109603,6037109603,86.44999695,T06037109603
1456,109604,6037109604,54.59000015,T06037109604
1457,109700,6037109700,56.90999985,T06037109700
1458,109800,6037109800,76.79000092,T06037109800
1459,111100,6037111100,43.88999939,T06037111100
1460,111201,6037111201,34.79000092,T06037111201
1461,111202,6037111202,73.09999847,T06037111202
1462,111204,6037111204,14.43000031,T06037111204
1463,111205,6037111205,43.5,T06037111205
1464,111206,6037111206,33.00999832,T06037111206
1465,111302,6037111302,83.94000244,T06037111302
1466,111303,6037111303,67.79000092,T06037111303
1467,111304,6037111304,63.59000015,T06037111304
1468,111401,6037111401,33.84000015,T06037111401
1469,111402,6037111402,98.29000092,T06037111402
1470,113101,6037113101,41.40000153,T06037113101
1471,113102,6037113102,12.36999989,T06037113102
1472,113211,6037113211,35.02000046,T06037113211
1473,113212,6037113212,67.37000275,T06037113212
1474,113213,6037113213,53.52999878,T06037113213
1475,113231,6037113231,27.60000038,T06037113231
1476,113232,6037113232,36.81000137,T06037113232
1477,113234,6037113234,97.80000305,T06037113234
1478,113235,6037113235,35.68999863,T06037113235
1479,113237,6037113237,58.15999985,T06037113237
1480,113238,6037113238,58.52999878,T06037113238
1481,113239,6037113239,92.13999939,T06037113239
1482,113301,6037113301,76.94000244,T06037113301
1483,113303,6037113303,69.43000031,T06037113303
1484,113322,6037113322,63.52000046,T06037113322
1485,113323,6037113323,64.36000061,T06037113323
1486,113324,6037113324,51.31999969,T06037113324
1487,113423,6037113423,38.99000168,T06037113423
1488,113424,6037113424,84.23000336,T06037113424
1489,113425,6037113425,84.62999725,T06037113425
1490,113426,6037113426,77.63999939,T06037113426
1491,113427,6037113427,75.73000336,T06037113427
1492,113428,6037113428,50.77999878,T06037113428
1493,115101,6037115101,39.91999817,T06037115101
1494,115103,6037115103,18.93000031,T06037115103
1495,115104,6037115104,71.75,T06037115104
1496,115202,6037115202,72.05999756,T06037115202
1497,115203,6037115203,58.31000137,T06037115203
1498,115204,6037115204,69.59999847,T06037115204
1499,115301,6037115301,75.23000336,T06037115301
1500,115302,6037115302,91.26999664,T06037115302
1501,115401,6037115401,84.51999664,T06037115401
1502,115403,6037115403,75.56999969,T06037115403
1503,115404,6037115404,73.23999786,T06037115404
1504,117101,6037117101,71.26000214,T06037117101
1505,117102,6037117102,72.51999664,T06037117102
1506,117201,6037117201,96.90000153,T06037117201
1507,117202,6037117202,81.79000092,T06037117202
1508,117301,6037117301,28.26000023,T06037117301
1509,117302,6037117302,62.90000153,T06037117302
1510,117303,6037117303,43.65999985,T06037117303
1511,117404,6037117404,48.75,T06037117404
1512,117405,6037117405,93.91000366,T06037117405
1513,117407,6037117407,95.81001282,T06037117407
1514,117408,6037117408,91.5,T06037117408
1515,117510,6037117510,85.58999634,T06037117510
1516,117520,6037117520,99.37999725,T06037117520
1517,117530,6037117530,94.63999939,T06037117530
1518,119001,6037119001,68.08999634,T06037119001
1519,119003,6037119003,79.44999695,T06037119003
1520,119004,6037119004,70.62999725,T06037119004
1521,119201,6037119201,75.76000214,T06037119201
1522,119202,6037119202,78.05999756,T06037119202
1523,119310,6037119310,94.51000214,T06037119310
1524,119320,6037119320,87.48000336,T06037119320
1525,119340,6037119340,95.91000366,T06037119340
1526,119341,6037119341,93.05000305,T06037119341
1527,119342,6037119342,78.47000122,T06037119342
1528,119400,6037119400,83.35001373,T06037119400
1529,119700,6037119700,55.91999817,T06037119700
1530,119801,6037119801,46.27999878,T06037119801
1531,119802,6037119802,76.99001312,T06037119802
1532,119900,6037119900,70.18000031,T06037119900
1533,120010,6037120010,81.73999786,T06037120010
1534,120020,6037120020,97.02999878,T06037120020
1535,120030,6037120030,96.44999695,T06037120030
1536,120103,6037120103,98.20999908,T06037120103
1537,120104,6037120104,91.18998718,T06037120104
1538,120105,6037120105,91.72000122,T06037120105
1539,120106,6037120106,99.55000305,T06037120106
1540,120107,6037120107,95.37000275,T06037120107
1541,120108,6037120108,90.38999939,T06037120108
1542,120300,6037120300,72.66000366,T06037120300
1543,120400,6037120400,90.87000275,T06037120400
1544,121010,6037121010,72.62000275,T06037121010
1545,121020,6037121020,75.12999725,T06037121020
1546,121101,6037121101,66.75998688,T06037121101
1547,121102,6037121102,80.23999786,T06037121102
1548,121210,6037121210,89.74001312,T06037121210
1549,121221,6037121221,58.00999832,T06037121221
1550,121222,6037121222,96.08000183,T06037121222
1551,121600,6037121600,76.16999817,T06037121600
1552,121801,6037121801,89.93000031,T06037121801
1553,121802,6037121802,86.80000305,T06037121802
1554,121900,6037121900,93.19000244,T06037121900
1555,122000,6037122000,91.45999908,T06037122000
1556,122120,6037122120,92.06999969,T06037122120
1557,122121,6037122121,86.11000061,T06037122121
1558,122122,6037122122,95.55000305,T06037122122
1559,122200,6037122200,67.02999878,T06037122200
1560,122410,6037122410,97.33999634,T06037122410
1561,122420,6037122420,94.45999908,T06037122420
1562,123010,6037123010,86.69999695,T06037123010
1563,123020,6037123020,83.51999664,T06037123020
1564,123103,6037123103,80.09999847,T06037123103
1565,123104,6037123104,82.59999847,T06037123104
1566,123203,6037123203,80.33999634,T06037123203
1567,123204,6037123204,75.43000031,T06037123204
1568,123205,6037123205,83.12999725,T06037123205
1569,123206,6037123206,89.12000275,T06037123206
1570,123301,6037123301,65.58000183,T06037123301
1571,123303,6037123303,89.60001373,T06037123303
1572,123304,6037123304,94.79000092,T06037123304
1573,123410,6037123410,78.86000061,T06037123410
1574,123420,6037123420,94.87000275,T06037123420
1575,123510,6037123510,94.56999969,T06037123510
1576,123520,6037123520,84.12000275,T06037123520
1577,123601,6037123601,91.88999939,T06037123601
1578,123602,6037123602,79.75,T06037123602
1579,123700,6037123700,75.13999939,T06037123700
1580,123800,6037123800,71.87000275,T06037123800
1581,123901,6037123901,88.91000366,T06037123901
1582,123902,6037123902,42.72000122,T06037123902
1583,124000,6037124000,39.31000137,T06037124000
1584,124102,6037124102,86.51999664,T06037124102
1585,124103,6037124103,81.79000092,T06037124103
1586,124104,6037124104,81.36000061,T06037124104
1587,124105,6037124105,76.58999634,T06037124105
1588,124201,6037124201,67.45999908,T06037124201
1589,124203,6037124203,71,T06037124203
1590,124204,6037124204,86.31999969,T06037124204
1591,124300,6037124300,74.63999939,T06037124300
1592,124400,6037124400,58.02999878,T06037124400
1593,124500,6037124500,35.79999924,T06037124500
1594,124600,6037124600,29.82999992,T06037124600
1595,124700,6037124700,50.38999939,T06037124700
1596,124902,6037124902,83.33000183,T06037124902
1597,124903,6037124903,86.98000336,T06037124903
1598,125101,6037125101,27.10000038,T06037125101
1599,125102,6037125102,66.88999939,T06037125102
1600,125200,6037125200,68.25,T06037125200
1601,125310,6037125310,69.73000336,T06037125310
1602,125321,6037125321,58.61000061,T06037125321
1603,125322,6037125322,84.63999939,T06037125322
1604,125402,6037125402,37.5,T06037125402
1605,125403,6037125403,39.75,T06037125403
1606,125404,6037125404,37.93999863,T06037125404
1607,125501,6037125501,69.30999756,T06037125501
1608,125502,6037125502,57.49000168,T06037125502
1609,125600,6037125600,52.25,T06037125600
1610,127102,6037127102,92.73000336,T06037127102
1611,127103,6037127103,83.45999908,T06037127103
1612,127104,6037127104,82.09999847,T06037127104
1613,127210,6037127210,83.83999634,T06037127210
1614,127220,6037127220,97.51999664,T06037127220
1615,127300,6037127300,86.22000122,T06037127300
1616,127400,6037127400,84.48999786,T06037127400
1617,127520,6037127520,99.06999969,T06037127520
1618,127603,6037127603,93.11000061,T06037127603
1619,127604,6037127604,81.01999664,T06037127604
1620,127605,6037127605,92.83000183,T06037127605
1621,127606,6037127606,58.09999847,T06037127606
1622,127711,6037127711,67.30999756,T06037127711
1623,127712,6037127712,88.23000336,T06037127712
1624,127803,6037127803,95.30000305,T06037127803
1625,127804,6037127804,84.26999664,T06037127804
1626,127805,6037127805,98.43998718,T06037127805
1627,127806,6037127806,85.80000305,T06037127806
1628,127910,6037127910,97.43000031,T06037127910
1629,127920,6037127920,74.15000153,T06037127920
1630,128101,6037128101,82.02999878,T06037128101
1631,128102,6037128102,90.30000305,T06037128102
1632,128210,6037128210,96.41000366,T06037128210
1633,128220,6037128220,67.48000336,T06037128220
1634,128302,6037128302,94.04000092,T06037128302
1635,128303,6037128303,97.91999817,T06037128303
1636,128400,6037128400,48.59000015,T06037128400
1637,128500,6037128500,60.15999985,T06037128500
1638,128601,6037128601,89.42001343,T06037128601
1639,128602,6037128602,55.61999893,T06037128602
1640,128703,6037128703,62.68999863,T06037128703
1641,128704,6037128704,22.21999931,T06037128704
1642,128801,6037128801,38.27999878,T06037128801
1643,128802,6037128802,48.38000107,T06037128802
1644,128910,6037128910,46.61999893,T06037128910
1645,131021,6037131021,93.5,T06037131021
1646,131022,6037131022,78.44999695,T06037131022
1647,131023,6037131023,68.51000214,T06037131023
1648,131024,6037131024,77.77999878,T06037131024
1649,131100,6037131100,57.63000107,T06037131100
1650,131200,6037131200,56.59000015,T06037131200
1651,131300,6037131300,77.12000275,T06037131300
1652,131400,6037131400,83.44999695,T06037131400
1653,131600,6037131600,71.94999695,T06037131600
1654,131701,6037131701,79.80999756,T06037131701
1655,131702,6037131702,78.81999969,T06037131702
1656,131801,6037131801,85.47000122,T06037131801
1657,131802,6037131802,27.12999916,T06037131802
1658,131900,6037131900,30.35000038,T06037131900
1659,132001,6037132001,69.16999817,T06037132001
1660,132002,6037132002,56.59000015,T06037132002
1661,132101,6037132101,85.23999786,T06037132101
1662,132102,6037132102,95.58000183,T06037132102
1663,132301,6037132301,81.25,T06037132301
1664,132302,6037132302,63.27000046,T06037132302
1665,132501,6037132501,93.20999908,T06037132501
1666,132502,6037132502,97.73999786,T06037132502
1667,132700,6037132700,85.08999634,T06037132700
1668,132900,6037132900,75.44000244,T06037132900
1669,133000,6037133000,84.65000153,T06037133000
1670,133101,6037133101,46.86999893,T06037133101
1671,133102,6037133102,93.77999878,T06037133102
1672,134001,6037134001,80.97000122,T06037134001
1673,134002,6037134002,91.31999969,T06037134002
1674,134101,6037134101,86.94000244,T06037134101
1675,134103,6037134103,92.51999664,T06037134103
1676,134104,6037134104,90.87000275,T06037134104
1677,134201,6037134201,60.34999847,T06037134201
1678,134302,6037134302,61.63000107,T06037134302
1679,134303,6037134303,76.56999969,T06037134303
1680,134304,6037134304,70.62000275,T06037134304
1681,134305,6037134305,89,T06037134305
1682,134306,6037134306,91.12000275,T06037134306
1683,134421,6037134421,11.01000023,T06037134421
1684,134422,6037134422,39.99000168,T06037134422
1685,134423,6037134423,64.96000671,T06037134423
1686,134424,6037134424,15.38000011,T06037134424
1687,134520,6037134520,98.05999756,T06037134520
1688,134521,6037134521,88.77999878,T06037134521
1689,134522,6037134522,92.48999786,T06037134522
1690,134710,6037134710,93.58999634,T06037134710
1691,134720,6037134720,80.45999908,T06037134720
1692,134801,6037134801,47.25,T06037134801
1693,134802,6037134802,44.59000015,T06037134802
1694,134901,6037134901,48.18999863,T06037134901
1695,134904,6037134904,91.93000031,T06037134904
1696,134905,6037134905,47.43999863,T06037134905
1697,134906,6037134906,75.37000275,T06037134906
1698,134907,6037134907,48.52999878,T06037134907
1699,135102,6037135102,32.33000183,T06037135102
1700,135111,6037135111,49.20999908,T06037135111
1701,135113,6037135113,38.47999954,T06037135113
1702,135115,6037135115,65.97000122,T06037135115
1703,135116,6037135116,64.42001343,T06037135116
1704,135201,6037135201,61.52000046,T06037135201
1705,135202,6037135202,35.40000153,T06037135202
1706,135204,6037135204,28.5,T06037135204
1707,135205,6037135205,16.02000046,T06037135205
1708,137000,6037137000,48.88999939,T06037137000
1709,137103,6037137103,53.45000076,T06037137103
1710,137104,6037137104,24.69000053,T06037137104
1711,137202,6037137202,47.06999969,T06037137202
1712,137203,6037137203,74.23000336,T06037137203
1713,137301,6037137301,8.319999695,T06037137301
1714,137302,6037137302,33.20000076,T06037137302
1715,137401,6037137401,32.79000092,T06037137401
1716,137402,6037137402,54.47999954,T06037137402
1717,137501,6037137501,72.76999664,T06037137501
1718,137502,6037137502,50.25999832,T06037137502
1719,137504,6037137504,5.300000191,T06037137504
1720,138000,6037138000,11.82999992,T06037138000
1721,139001,6037139001,39.77000046,T06037139001
1722,139200,6037139200,64.85001373,T06037139200
1723,139301,6037139301,34.54000092,T06037139301
1724,139302,6037139302,88.98000336,T06037139302
1725,139303,6037139303,94.54000092,T06037139303
1726,139401,6037139401,60.84000015,T06037139401
1727,139402,6037139402,4.889999866,T06037139402
1728,139502,6037139502,46.43000031,T06037139502
1729,139504,6037139504,81.08000183,T06037139504
1730,139505,6037139505,78.59999847,T06037139505
1731,139506,6037139506,65.12999725,T06037139506
1732,139600,6037139600,50.20000076,T06037139600
1733,139701,6037139701,47.88000107,T06037139701
1734,139703,6037139703,27.13999939,T06037139703
1735,139704,6037139704,9.93999958,T06037139704
1736,139705,6037139705,8.150000572,T06037139705
1737,139801,6037139801,6.550000191,T06037139801
1738,139802,6037139802,5.190000057,T06037139802
1739,141101,6037141101,41.09000015,T06037141101
1740,141102,6037141102,35.93000031,T06037141102
1741,141201,6037141201,35.72999954,T06037141201
1742,141202,6037141202,25.19000053,T06037141202
1743,141303,6037141303,52.54000092,T06037141303
1744,141304,6037141304,26.97999954,T06037141304
1745,141305,6037141305,13.01000023,T06037141305
1746,141306,6037141306,24.43000031,T06037141306
1747,141400,6037141400,64.31001282,T06037141400
1748,141500,6037141500,2.650000095,T06037141500
1749,141600,6037141600,5.269999981,T06037141600
1750,141700,6037141700,3.75,T06037141700
1751,143101,6037143101,41.41999817,T06037143101
1752,143102,6037143102,24.04000092,T06037143102
1753,143200,6037143200,47.93999863,T06037143200
1754,143301,6037143301,29.14999962,T06037143301
1755,143302,6037143302,30.98999977,T06037143302
1756,143401,6037143401,46.59000015,T06037143401
1757,143402,6037143402,12.48999977,T06037143402
1758,143500,6037143500,35.70999908,T06037143500
1759,143602,6037143602,52.45000076,T06037143602
1760,143603,6037143603,17.48999977,T06037143603
1761,143605,6037143605,20.28000069,T06037143605
1762,143606,6037143606,17.42000008,T06037143606
1763,143700,6037143700,14.51000023,T06037143700
1764,143801,6037143801,8.630000114,T06037143801
1765,143802,6037143802,14.55000019,T06037143802
1766,143901,6037143901,26.56999969,T06037143901
1767,143902,6037143902,28.79000092,T06037143902
1768,181000,6037181000,40.90999985,T06037181000
1769,181300,6037181300,44.11999893,T06037181300
1770,181400,6037181400,85.63999939,T06037181400
1771,181500,6037181500,35.97999954,T06037181500
1772,181600,6037181600,62.90000153,T06037181600
1773,183101,6037183101,59.18999863,T06037183101
1774,183103,6037183103,73.43000031,T06037183103
1775,183104,6037183104,76.93000031,T06037183104
1776,183220,6037183220,80.18000031,T06037183220
1777,183221,6037183221,77.54000092,T06037183221
1778,183222,6037183222,51.20000076,T06037183222
1779,183300,6037183300,70.94000244,T06037183300
1780,183401,6037183401,84.29000092,T06037183401
1781,183402,6037183402,75.20999908,T06037183402
1782,183510,6037183510,59.75999832,T06037183510
1783,183520,6037183520,93.41999817,T06037183520
1784,183610,6037183610,91.94999695,T06037183610
1785,183620,6037183620,76.47000122,T06037183620
1786,183701,6037183701,74.43000031,T06037183701
1787,183702,6037183702,66.93000031,T06037183702
1788,183810,6037183810,95.80000305,T06037183810
1789,183820,6037183820,77.22000122,T06037183820
1790,185101,6037185101,68.76000214,T06037185101
1791,185102,6037185102,20.63999939,T06037185102
1792,185202,6037185202,59.97000122,T06037185202
1793,185203,6037185203,71.80000305,T06037185203
1794,185204,6037185204,47.40000153,T06037185204
1795,185310,6037185310,78.59999847,T06037185310
1796,185320,6037185320,94.48999786,T06037185320
1797,186100,6037186100,33.74000168,T06037186100
1798,186201,6037186201,70.51999664,T06037186201
1799,186202,6037186202,44.09000015,T06037186202
1800,186203,6037186203,38.38999939,T06037186203
1801,186301,6037186301,82.26999664,T06037186301
1802,186302,6037186302,59.86000061,T06037186302
1803,186401,6037186401,92.36000061,T06037186401
1804,186403,6037186403,89.69000244,T06037186403
1805,186404,6037186404,91.58999634,T06037186404
1806,187101,6037187101,63.54999924,T06037187101
1807,187102,6037187102,89.22000122,T06037187102
1808,187200,6037187200,58.68999863,T06037187200
1809,187300,6037187300,27.65999985,T06037187300
1810,188100,6037188100,69.30000305,T06037188100
1811,188201,6037188201,36.59000015,T06037188201
1812,188202,6037188202,14.03999996,T06037188202
1813,188300,6037188300,43.81000137,T06037188300
1814,189101,6037189101,26.76000023,T06037189101
1815,189102,6037189102,32.40000153,T06037189102
1816,189201,6037189201,59.25,T06037189201
1817,189202,6037189202,20.62999916,T06037189202
1818,189300,6037189300,25.80999947,T06037189300
1819,189400,6037189400,9.690000534,T06037189400
1820,189501,6037189501,20.13999939,T06037189501
1821,189502,6037189502,58.84000015,T06037189502
1822,189600,6037189600,44.90000153,T06037189600
1823,189702,6037189702,46.04999924,T06037189702
1824,189703,6037189703,14.72000027,T06037189703
1825,189704,6037189704,34.24000168,T06037189704
1826,189801,6037189801,31.13999939,T06037189801
1827,189802,6037189802,64.96000671,T06037189802
1828,189903,6037189903,48.33000183,T06037189903
1829,189904,6037189904,62.31000137,T06037189904
1830,189905,6037189905,48.29999924,T06037189905
1831,189906,6037189906,35.06999969,T06037189906
1832,189907,6037189907,31.55999947,T06037189907
1833,190101,6037190101,75.51000214,T06037190101
1834,190102,6037190102,64.44000244,T06037190102
1835,190201,6037190201,89.30000305,T06037190201
1836,190202,6037190202,61.56999969,T06037190202
1837,190302,6037190302,89.68000031,T06037190302
1838,190303,6037190303,91.82998657,T06037190303
1839,190401,6037190401,90.38999939,T06037190401
1840,190402,6037190402,68.26000214,T06037190402
1841,190510,6037190510,85.12000275,T06037190510
1842,190520,6037190520,88.33000183,T06037190520
1843,190701,6037190701,94.83000183,T06037190701
1844,190702,6037190702,40.74000168,T06037190702
1845,190801,6037190801,98.01999664,T06037190801
1846,190802,6037190802,90.12000275,T06037190802
1847,190901,6037190901,96.45999908,T06037190901
1848,190902,6037190902,88.48000336,T06037190902
1849,191000,6037191000,72.51999664,T06037191000
1850,191110,6037191110,89.72000122,T06037191110
1851,191120,6037191120,98.26999664,T06037191120
1852,191201,6037191201,93.58000183,T06037191201
1853,191203,6037191203,97.41000366,T06037191203
1854,191204,6037191204,89.19999695,T06037191204
1855,191301,6037191301,79.73999786,T06037191301
1856,191302,6037191302,78.47000122,T06037191302
1857,191410,6037191410,94.97000122,T06037191410
1858,191420,6037191420,71.51000214,T06037191420
1859,191500,6037191500,90.91000366,T06037191500
1860,191610,6037191610,91.87000275,T06037191610
1861,191620,6037191620,98.98999786,T06037191620
1862,191710,6037191710,88.48999786,T06037191710
1863,191720,6037191720,87.47000122,T06037191720
1864,191810,6037191810,79.41000366,T06037191810
1865,191820,6037191820,63.54999924,T06037191820
1866,191901,6037191901,58.13999939,T06037191901
1867,191902,6037191902,13.44999981,T06037191902
1868,192001,6037192001,72.68000031,T06037192001
1869,192002,6037192002,30.87999916,T06037192002
1870,192300,6037192300,33.95999908,T06037192300
1871,192410,6037192410,31.26000023,T06037192410
1872,192420,6037192420,70.66000366,T06037192420
1873,192510,6037192510,90.73999786,T06037192510
1874,192520,6037192520,90.94000244,T06037192520
1875,192610,6037192610,91.97000122,T06037192610
1876,192620,6037192620,93.12000275,T06037192620
1877,192700,6037192700,91.16999817,T06037192700
1878,194101,6037194101,40.06000137,T06037194101
1879,194102,6037194102,24.36000061,T06037194102
1880,194200,6037194200,7.25,T06037194200
1881,194300,6037194300,1.360000014,T06037194300
1882,194401,6037194401,48.31999969,T06037194401
1883,194402,6037194402,26.96999931,T06037194402
1884,194500,6037194500,31,T06037194500
1885,195100,6037195100,36.84999847,T06037195100
1886,195201,6037195201,22.70000076,T06037195201
1887,195202,6037195202,12.56000042,T06037195202
1888,195300,6037195300,53.59999847,T06037195300
1889,195400,6037195400,48.93999863,T06037195400
1890,195500,6037195500,43.97999954,T06037195500
1891,195600,6037195600,86.94999695,T06037195600
1892,195710,6037195710,97.05999756,T06037195710
1893,195720,6037195720,86.45999908,T06037195720
1894,195802,6037195802,84.09999847,T06037195802
1895,195803,6037195803,73.58000183,T06037195803
1896,195804,6037195804,72.97000122,T06037195804
1897,195901,6037195901,81.97000122,T06037195901
1898,195902,6037195902,32.61000061,T06037195902
1899,195903,6037195903,45.40000153,T06037195903
1900,197200,6037197200,65.41000366,T06037197200
1901,197300,6037197300,72.73000336,T06037197300
1902,197410,6037197410,45.79000092,T06037197410
1903,197420,6037197420,72.52999878,T06037197420
1904,197500,6037197500,58.79000092,T06037197500
1905,197600,6037197600,56.34999847,T06037197600
1906,197700,6037197700,83.08999634,T06037197700
1907,199001,6037199001,89,T06037199001
1908,199002,6037199002,68.55000305,T06037199002
1909,199110,6037199110,82.61000061,T06037199110
1910,199120,6037199120,99.09999847,T06037199120
1911,199201,6037199201,87.04000092,T06037199201
1912,199202,6037199202,89.91000366,T06037199202
1913,199300,6037199300,80.34999847,T06037199300
1914,199400,6037199400,94.81999969,T06037199400
1915,199700,6037199700,84.91999817,T06037199700
1916,199801,6037199801,97.22000122,T06037199801
1917,199802,6037199802,71.40000153,T06037199802
1918,199900,6037199900,93.05999756,T06037199900
1919,201110,6037201110,79.84999847,T06037201110
1920,201120,6037201120,79.31999969,T06037201120
1921,201200,6037201200,62.38000107,T06037201200
1922,201301,6037201301,93.62000275,T06037201301
1923,201302,6037201302,50.93000031,T06037201302
1924,201401,6037201401,88.06999969,T06037201401
1925,201402,6037201402,87.56999969,T06037201402
1926,201501,6037201501,90.33999634,T06037201501
1927,201503,6037201503,90.69000244,T06037201503
1928,201504,6037201504,71.86000061,T06037201504
1929,201601,6037201601,79.26999664,T06037201601
1930,201602,6037201602,91.69999695,T06037201602
1931,201700,6037201700,78.94999695,T06037201700
1932,203100,6037203100,97.58999634,T06037203100
1933,203200,6037203200,92.55999756,T06037203200
1934,203300,6037203300,95.12000275,T06037203300
1935,203500,6037203500,97.34999847,T06037203500
1936,203601,6037203601,90.84999847,T06037203601
1937,203602,6037203602,76.47000122,T06037203602
1938,203710,6037203710,77.72000122,T06037203710
1939,203720,6037203720,91.31999969,T06037203720
1940,203800,6037203800,90.52999878,T06037203800
1941,203900,6037203900,88.11000061,T06037203900
1942,204110,6037204110,81.58000183,T06037204110
1943,204120,6037204120,91.37999725,T06037204120
1944,204200,6037204200,90.73999786,T06037204200
1945,204300,6037204300,98.72000122,T06037204300
1946,204410,6037204410,89.30000305,T06037204410
1947,204420,6037204420,99.20999908,T06037204420
1948,204600,6037204600,97.87000275,T06037204600
1949,204700,6037204700,92.08999634,T06037204700
1950,204810,6037204810,92.16000366,T06037204810
1951,204820,6037204820,80.30000305,T06037204820
1952,204910,6037204910,97.33999634,T06037204910
1953,204920,6037204920,79.77999878,T06037204920
1954,205110,6037205110,94.5,T06037205110
1955,205120,6037205120,96.37000275,T06037205120
1956,206010,6037206010,96.18000031,T06037206010
1957,206020,6037206020,34.79999924,T06037206020
1958,206050,6037206050,97.20999908,T06037206050
1959,206051,6037206051,17.52000046,T06037206051
1960,206052,6037206052,31.12999916,T06037206052
1961,206053,6037206053,99.55999756,T06037206053
1962,206054,6037206054,94.69000244,T06037206054
1963,206201,6037206201,90.94999695,T06037206201
1964,206202,6037206202,98.34999847,T06037206202
1965,206301,6037206301,86.73999786,T06037206301
1966,206302,6037206302,78.34999847,T06037206302
1967,206303,6037206303,95.5,T06037206303
1968,207101,6037207101,87.51000214,T06037207101
1969,207102,6037207102,96.91000366,T06037207102
1970,207103,6037207103,92.84999847,T06037207103
1971,207303,6037207303,72.18000031,T06037207303
1972,207304,6037207304,82.62000275,T06037207304
1973,207305,6037207305,40.40000153,T06037207305
1974,207306,6037207306,83.51000214,T06037207306
1975,207307,6037207307,71.03000641,T06037207307
1976,207308,6037207308,28.17000008,T06037207308
1977,207400,6037207400,70.95999908,T06037207400
1978,207501,6037207501,43,T06037207501
1979,207502,6037207502,87.51000214,T06037207502
1980,207711,6037207711,42.84999847,T06037207711
1981,207712,6037207712,75.55000305,T06037207712
1982,207901,6037207901,55.43000031,T06037207901
1983,207902,6037207902,58.54000092,T06037207902
1984,208001,6037208001,66.25998688,T06037208001
1985,208002,6037208002,88.11000061,T06037208002
1986,208301,6037208301,87.87999725,T06037208301
