tract_id,substation_id,weight,population,lat,lon
06037577100,307373,0.3964734548772626,7452,33.7635279720001,-118.0963236
06037577200,307039,0.588226401503879,5893,33.7715039130001,-118.1004734
06037577200,307373,0.411773598496121,5893,33.7635279720001,-118.0963236
06037577300,307039,0.39690570130189634,5935,33.7715039130001,-118.1004734
06037577300,307373,0.6030942986981036,5935,33.7635279720001,-118.0963236
06037577400,307039,0.6310900675447931,2807,33.7715039130001,-118.1004734
06037577400,307373,0.36890993245520687,2807,33.7635279720001,-118.0963236
06037577501,307039,0.3379390974177109,3333,33.7715039130001,-118.1004734
06037577501,307373,0.6620609025822891,3333,33.7635279720001,-118.0963236
06037609900,308581,1.0,1731,33.7704535940001,-118.264895
06037620002,303344,0.15803156411272878,3408,33.9125634110001,-118.4141953
06037620002,305780,0.8419684358872712,3408,33.91599584,-118.4096749
06037620101,301100,1.0,5411,33.93161755,-118.4260013
06037620102,309553,1.0,3835,33.919,-118.425293
06037503801,306369,1.0,3718,33.88860495,-118.0144487
06037503802,306369,1.0,5186,33.88860495,-118.0144487
06037503901,306369,1.0,2217,33.88860495,-118.0144487
06037504001,306369,1.0,5141,33.88860495,-118.0144487
06037534406,306060,1.0,4108,33.9760774310001,-118.1477004
06037534502,301614,0.5301471623408941,3187,33.99796189,-118.2060738
06037534502,308269,0.1966331099068739,3187,34.01532207,-118.2039437
06037534502,306450,0.273219727752232,3187,33.9984353900001,-118.2201568
06037534802,301614,0.3165610876382863,2466,33.99796189,-118.2060738
06037534802,306450,0.6834389123617137,2466,33.9984353900001,-118.2201568
06037534803,301614,0.32713243925785646,4517,33.99796189,-118.2060738
06037534803,306450,0.6728675607421435,4517,33.9984353900001,-118.2201568
06037534804,304073,1.0,4298,33.94797761,-118.2549111
06037550700,306060,1.0,6803,33.9760774310001,-118.1477004
06037577602,307039,0.7963568835686837,3229,33.7715039130001,-118.1004734
06037577602,307373,0.20364311643131633,3229,33.7635279720001,-118.0963236
06037600100,306623,0.8512555541880754,7184,33.9464505350001,-118.3128075
06037600100,300627,0.14874444581192459,7184,33.9264168390001,-118.3096192
06037600201,306623,1.0,5151,33.9464505350001,-118.3128075
06037600202,306623,1.0,6923,33.9464505350001,-118.3128075
06037600302,300627,1.0,2701,33.9264168390001,-118.3096192
06037600400,306623,1.0,4208,33.9464505350001,-118.3128075
06037600501,300627,1.0,2510,33.9264168390001,-118.3096192
06037620501,310204,0.8435652000337803,5808,33.8959709,-118.3729894
06037620501,307832,0.15643479996621976,5808,33.8992081870001,-118.384577
06037620522,310204,0.720344776326749,4616,33.8959709,-118.3729894
06037620522,307832,0.279655223673251,4616,33.8992081870001,-118.384577
06037620400,307832,1.0,5218,33.8992081870001,-118.384577
06037620601,306844,0.6987707986687781,6165,33.86967226,-118.3331137
06037620601,308806,0.30122920133122194,6165,33.85711837,-118.3328799
06037504002,306369,1.0,5331,33.88860495,-118.0144487
06037504101,306369,1.0,5068,33.88860495,-118.0144487
06037534900,304073,1.0,6133,33.94797761,-118.2549111
06037535101,304073,1.0,7981,33.94797761,-118.2549111
06037535102,304073,1.0,4522,33.94797761,-118.2549111
06037535200,304073,1.0,5799,33.94797761,-118.2549111
06037535300,304073,1.0,5818,33.94797761,-118.2549111
06037535400,304073,1.0,3388,33.94797761,-118.2549111
06037535502,304073,1.0,5003,33.94797761,-118.2549111
06037535603,304073,1.0,3754,33.94797761,-118.2549111
06037535605,304073,1.0,4658,33.94797761,-118.2549111
06037551201,300232,1.0,3541,33.9288847760001,-118.1059118
06037551300,300232,1.0,5670,33.9288847760001,-118.1059118
06037600601,306623,1.0,2594,33.9464505350001,-118.3128075
06037600602,306623,0.8604884240342648,2693,33.9464505350001,-118.3128075
06037600602,300627,0.13951157596573519,2693,33.9264168390001,-118.3096192
06037600702,306623,0.8526312393697157,4638,33.9464505350001,-118.3128075
06037600702,300627,0.14736876063028434,4638,33.9264168390001,-118.3096192
06037600703,306623,0.8010173357098269,1623,33.9464505350001,-118.3128075
06037600703,300627,0.19898266429017308,1623,33.9264168390001,-118.3096192
06037600704,306623,1.0,3027,33.9464505350001,-118.3128075
06037600801,306623,0.8201132453645087,2866,33.9464505350001,-118.3128075
06037600801,300627,0.17988675463549125,2866,33.9264168390001,-118.3096192
06037600802,306623,0.7733252353094553,2458,33.9464505350001,-118.3128075
06037600802,300627,0.22667476469054476,2458,33.9264168390001,-118.3096192
06037600902,305885,1.0,6382,33.9891771800001,-118.3593178
06037600911,305885,1.0,3542,33.9891771800001,-118.3593178
06037530005,301541,1.0,3430,34.03704643,-118.1103667
06037530101,301541,0.7628792727631877,5163,34.03704643,-118.1103667
06037530101,308907,0.23712072723681238,5163,34.04554393,-118.1291645
06037530102,301541,0.7897772841703791,4817,34.03704643,-118.1103667
06037530102,308907,0.210222715829621,4817,34.04554393,-118.1291645
06037530203,301541,0.83169897758167,2803,34.03704643,-118.1103667
06037530203,308907,0.16830102241832998,2803,34.04554393,-118.1291645
06037530204,301541,0.7807493590457948,3735,34.03704643,-118.1103667
06037530204,308907,0.21925064095420532,3735,34.04554393,-118.1291645
06037535701,301614,0.5069350311402069,5757,33.99796189,-118.2060738
06037535701,308269,0.21014917872207362,5757,34.01532207,-118.2039437
06037535701,306450,0.28291579013771956,5757,33.9984353900001,-118.2201568
06037535702,304073,1.0,5756,33.94797761,-118.2549111
06037535802,304073,1.0,6316,33.94797761,-118.2549111
06037535803,304073,1.0,3549,33.94797761,-118.2549111
06037535606,304073,1.0,1899,33.94797761,-118.2549111
06037535804,304073,1.0,6041,33.94797761,-118.2549111
06037535901,306060,1.0,6051,33.9760774310001,-118.1477004
06037536000,306060,1.0,3182,33.9760774310001,-118.1477004
06037535607,304073,1.0,4611,33.94797761,-118.2549111
06037536102,306060,1.0,3405,33.9760774310001,-118.1477004
06037540000,303169,1.0,6734,33.8801807730001,-118.174525
06037540101,303169,1.0,6345,33.8801807730001,-118.174525
